"index","chr","start","end","count"
"16__142594__143323","16",142594,143323,1
"16__148143__150507","16",148143,150507,1
"16__162621__162774","16",162621,162774,1
"17__169211__171206","17",169211,171206,7
"9__162432__172172","9",162432,172172,10
"17__169211__177370","17",169211,177370,138
"18__178933__180339","18",178933,180339,1
"17__131559__183725","17",131559,183725,1
"18__196637__199316","18",196637,199316,1
"5__230991__231115","5",230991,231115,12
"2__247538__249844","2",247538,249844,2
"5__304292__311517","5",304292,311517,7
"6__304628__311962","6",304628,311962,6
"19__325635__325704","19",325635,325704,11
"16__339440__343718","16",339440,343718,2
"16__339440__364683","16",339440,364683,8
"16__354304__364683","16",354304,364683,9
"20__371931__372223","20",371931,372223,1
"16__359973__397106","16",359973,397106,1
"20__398170__398574","20",398170,398574,6
"11__403078__404135","11",403078,404135,7
"11__407817__410027","11",407817,410027,5
"16__424005__424151","16",424005,424151,8
"16__425133__426812","16",425133,426812,1
"19__418923__440932","19",418923,440932,1
"16__449379__449739","16",449379,449739,80
"10__410314__468973","10",410314,468973,4
"10__486811__486936","10",486811,486936,25
"20__489095__489304","20",489095,489304,1
"6__553854__564929","6",553854,564929,153
"19__579500__582582","19",579500,582582,13
"16__583946__586142","16",583946,586142,191
"5__619105__620376","5",619105,620376,38
"7__618893__624205","7",618893,624205,1
"5__619105__624694","5",619105,624694,600
"5__633884__635699","5",633884,635699,127
"5__633884__644540","5",633884,644540,8
"5__619105__648031","5",619105,648031,2
"5__637632__648031","5",637632,648031,4
"18__670692__671451","18",670692,671451,15
"16__701644__707221","16",701644,707221,1
"16__702467__708344","16",702467,708344,2
"16__718353__718569","16",718353,718569,1
"7__716866__720363","7",716866,720363,1
"11__710422__720746","11",710422,720746,3
"16__721860__722002","16",721860,722002,5
"4__724419__728816","4",724419,728816,3
"7__618893__751164","7",618893,751164,8
"7__645830__751164","7",645830,751164,1
"7__716866__751164","7",716866,751164,1
"18__756557__756835","18",756557,756835,4
"16__777965__778029","16",777965,778029,2
"7__794226__803611","7",794226,803611,10
"19__804292__804939","19",804292,804939,1
"19__804829__804939","19",804829,804939,2
"19__804292__808452","19",804292,808452,1
"7__794226__810255","7",794226,810255,5
"7__780984__814799","7",780984,814799,1
"7__794226__814799","7",794226,814799,1
"7__810108__814799","7",810108,814799,8
"7__813685__814799","7",813685,814799,3
"11__836251__836843","11",836251,836843,14
"16__837077__837477","16",837077,837477,1
"5__843715__847730","5",843715,847730,40
"5__825279__848775","5",825279,848775,2
"1__865535__866469","1",865535,866469,21
"1__871152__871276","1",871152,871276,4
"1__871152__874792","1",871152,874792,3
"1__871152__874840","1",871152,874840,3
"1__871152__877868","1",871152,877868,5
"1__877939__879188","1",877939,879188,10
"19__879937__881714","19",879937,881714,1
"7__872142__881767","7",872142,881767,1
"1__891303__891393","1",891303,891393,1
"5__896780__896909","5",896780,896909,111
"5__896780__907308","5",896780,907308,1
"4__891821__907456","4",891821,907456,3
"7__892246__909153","7",892246,909153,1
"7__912107__912199","7",912107,912199,9
"12__922808__939326","12",922808,939326,2
"19__932418__968503","19",932418,968503,49
"12__939169__971436","12",939169,971436,25
"1__986833__987195","1",986833,987195,1
"1__981344__989931","1",981344,989931,40
"12__987381__990955","12",987381,990955,4
"19__1011579__1011662","19",1011579,1011662,5
"19__1011891__1011991","19",1011891,1011991,2
"7__1024802__1024959","7",1024802,1024959,105
"7__1026743__1027167","7",1026743,1027167,25
"19__1031070__1032695","19",1031070,1032695,3
"19__1032391__1032695","19",1032391,1032695,1
"19__1032391__1036561","19",1032391,1036561,83
"10__1044943__1046808","10",1044943,1046808,6
"5__1063959__1064090","5",1063959,1064090,62
"19__1089471__1089961","19",1089471,1089961,79
"4__1079684__1090627","4",1079684,1090627,82
"19__1090907__1091906","19",1090907,1091906,16
"5__1093648__1093770","5",1093648,1093770,3
"19__1090907__1093902","19",1090907,1093902,164
"19__1090907__1094077","19",1090907,1094077,1
"19__1119010__1119620","19",1119010,1119620,36
"10__1125951__1126416","10",1125951,1126416,1
"12__1136914__1137738","12",1136914,1137738,134
"10__1118056__1142186","10",1118056,1142186,7
"10__1123847__1142186","10",1123847,1142186,2
"10__1130343__1142186","10",1130343,1142186,1
"10__1139392__1142186","10",1139392,1142186,17
"10__1118056__1151207","10",1118056,1151207,3
"10__1130343__1151207","10",1130343,1151207,1
"10__1149542__1151207","10",1149542,1151207,104
"19__1147308__1154401","19",1147308,1154401,12
"1__1158624__1159348","1",1158624,1159348,1
"1__1158624__1164326","1",1158624,1164326,1
"10__1170158__1170964","10",1170158,1170964,63
"1__1192372__1192690","1",1192372,1192690,5
"1__1192372__1200210","1",1192372,1200210,4
"1__1192372__1203372","1",1192372,1203372,5
"1__1198726__1203372","1",1198726,1203372,6
"1__1229782__1233313","1",1229782,1233313,1
"19__1254901__1255060","19",1254901,1255060,1
"19__1271328__1271466","19",1271328,1271466,4
"11__1307232__1317024","11",1307232,1317024,9
"11__1309854__1317024","11",1309854,1317024,4
"5__1320731__1320846","5",1320731,1320846,15
"5__1320731__1339120","5",1320731,1339120,7
"5__1321879__1339120","5",1321879,1339120,56
"5__1322992__1339120","5",1322992,1339120,1
"5__1325866__1339120","5",1325866,1339120,1
"20__1352720__1356247","20",1352720,1356247,14
"17__1380799__1382999","17",1380799,1382999,7
"17__1382725__1382999","17",1382725,1382999,26
"17__1382725__1387597","17",1382725,1387597,4
"19__1391118__1393329","19",1391118,1393329,1
"19__1399127__1399194","19",1399127,1399194,551
"17__1424873__1461853","17",1424873,1461853,1
"17__1437393__1461853","17",1437393,1461853,2
"17__1451590__1461853","17",1451590,1461853,3
"1__1451392__1463242","1",1451392,1463242,2
