"index","chr","start","end","count"
"12__78786__78939","12",78786,78939,2
"17__169211__177370","17",169211,177370,2
"16__449379__449739","16",449379,449739,5
"6__553854__564929","6",553854,564929,3
"16__583946__586142","16",583946,586142,7
"5__619105__624694","5",619105,624694,8
"7__810108__814799","7",810108,814799,2
"11__836251__836843","11",836251,836843,2
"5__896780__896909","5",896780,896909,2
"19__932418__968503","19",932418,968503,3
"7__1024802__1024959","7",1024802,1024959,6
"7__1026743__1027167","7",1026743,1027167,2
"19__1032391__1036561","19",1032391,1036561,2
"19__1090907__1093902","19",1090907,1093902,2
"19__1119010__1119620","19",1119010,1119620,4
"12__1136914__1137738","12",1136914,1137738,8
"10__1149542__1151207","10",1149542,1151207,7
"10__1170158__1170964","10",1170158,1170964,5
"17__1382725__1382999","17",1382725,1382999,2
"19__1399127__1399194","19",1399127,1399194,81
"17__1479891__1481617","17",1479891,1481617,4
"7__1518362__1519320","7",1518362,1519320,10
"7__1527396__1532742","7",1527396,1532742,3
"17__1540003__1540356","17",1540003,1540356,6
"4__1696501__1698078","4",1696501,1698078,10
"4__1732614__1732689","4",1732614,1732689,51
"11__1780199__1782698","11",1780199,1782698,11
"12__1889617__1893239","12",1889617,1893239,2
"4__1902353__1902978","4",1902353,1902978,2
"16__2012498__2012657","16",2012498,2012657,5
"7__1937836__2054277","7",1937836,2054277,5
"19__2127151__2137090","19",2127151,2137090,2
"19__2137010__2138713","19",2137010,2138713,8
"7__2404007__2409317","7",2404007,2409317,2
"17__2573457__2579900","17",2573457,2579900,6
"6__2779497__2779726","6",2779497,2779726,2
"6__2779497__2783795","6",2779497,2783795,5
"12__2973486__2975687","12",2973486,2975687,2
"11__2997254__3000467","11",2997254,3000467,4
"12__3018695__3031568","12",3018695,3031568,2
"2__3196185__3218019","2",3196185,3218019,6
"20__3262287__3268436","20",3262287,3268436,2
"1__3440688__3440810","1",3440688,3440810,4
"19__3660964__3661999","19",3660964,3661999,2
"16__3706103__3707342","16",3706103,3707342,7
"19__3751187__3751551","19",3751187,3751551,10
