"index","chr","start","end","count"
"1__24738__24891","1",24738,24891,6
"9__162432__172172","9",162432,172172,2
"17__169211__177370","17",169211,177370,20
"19__325635__325704","19",325635,325704,2
"16__339440__364683","16",339440,364683,4
"16__354304__364683","16",354304,364683,10
"11__403078__404135","11",403078,404135,4
"11__407817__410027","11",407817,410027,2
"16__424005__424151","16",424005,424151,5
"16__449379__449739","16",449379,449739,26
"10__410314__468973","10",410314,468973,2
"10__486811__486936","10",486811,486936,9
"6__553854__564929","6",553854,564929,17
"19__579500__582582","19",579500,582582,4
"16__583946__586142","16",583946,586142,52
"6__592469__599225","6",592469,599225,5
"5__619105__620376","5",619105,620376,16
"5__619105__624694","5",619105,624694,40
"5__633884__635699","5",633884,635699,8
"18__670692__671451","18",670692,671451,5
"7__716866__720363","7",716866,720363,4
"7__794226__803611","7",794226,803611,3
"19__804829__804939","19",804829,804939,3
"7__794226__810255","7",794226,810255,6
"7__810108__814799","7",810108,814799,5
"11__836251__836843","11",836251,836843,9
"5__843715__847730","5",843715,847730,2
"1__865535__866469","1",865535,866469,8
"1__871152__877868","1",871152,877868,6
"1__877939__879188","1",877939,879188,2
"5__896780__896909","5",896780,896909,7
"7__912107__912199","7",912107,912199,5
"19__932418__968503","19",932418,968503,13
"12__939169__971436","12",939169,971436,5
"1__977336__985175","1",977336,985175,4
"1__986833__987195","1",986833,987195,2
"1__981344__989931","1",981344,989931,12
"12__987381__990955","12",987381,990955,3
"12__1003728__1003801","12",1003728,1003801,4
"7__1024802__1024959","7",1024802,1024959,28
"7__1026743__1027167","7",1026743,1027167,8
"19__1031070__1036561","19",1031070,1036561,3
"19__1032391__1036561","19",1032391,1036561,25
"5__1063959__1064090","5",1063959,1064090,5
"19__1089471__1089961","19",1089471,1089961,25
"4__1079684__1090627","4",1079684,1090627,7
"19__1090907__1091906","19",1090907,1091906,7
"19__1090907__1093902","19",1090907,1093902,51
"19__1119010__1119620","19",1119010,1119620,11
"12__1136914__1137738","12",1136914,1137738,34
"10__1118056__1142186","10",1118056,1142186,4
"10__1139392__1142186","10",1139392,1142186,12
"10__1118056__1151207","10",1118056,1151207,4
"10__1149539__1151207","10",1149539,1151207,18
"10__1149542__1151207","10",1149542,1151207,15
"19__1147308__1154401","19",1147308,1154401,4
"10__1170158__1170964","10",1170158,1170964,15
"1__1192372__1203372","1",1192372,1203372,3
"19__1271328__1271466","19",1271328,1271466,6
"11__1307232__1317024","11",1307232,1317024,8
"5__1321879__1339120","5",1321879,1339120,3
"20__1352720__1356247","20",1352720,1356247,4
"17__1380799__1382999","17",1380799,1382999,6
"17__1382725__1382999","17",1382725,1382999,11
"17__1382725__1387597","17",1382725,1387597,3
"19__1399127__1399194","19",1399127,1399194,60
"1__1430865__1464711","1",1430865,1464711,3
"17__1479891__1481617","17",1479891,1481617,18
"7__1518362__1519320","7",1518362,1519320,46
"7__1527396__1532742","7",1527396,1532742,11
"7__1520471__1535189","7",1520471,1535189,3
"17__1540003__1540356","17",1540003,1540356,14
"17__1580859__1580988","17",1580859,1580988,2
"17__1561820__1584348","17",1561820,1584348,5
"17__1584020__1584984","17",1584020,1584984,10
"19__1621837__1632404","19",1621837,1632404,2
"1__1635478__1635585","1",1635478,1635585,10
"17__1648469__1656084","17",1648469,1656084,8
"17__1690104__1690898","17",1690104,1690898,3
