"index","chr","start","end","count"
"12__78786__78939","12",78786,78939,5
"17__169211__171206","17",169211,171206,2
"17__169211__177370","17",169211,177370,43
"5__304292__311517","5",304292,311517,2
"11__403078__404135","11",403078,404135,2
"16__449379__449739","16",449379,449739,21
"10__486811__486936","10",486811,486936,5
"6__553854__564929","6",553854,564929,16
"19__579500__582582","19",579500,582582,5
"16__583946__586142","16",583946,586142,45
"6__592469__599225","6",592469,599225,4
"5__619105__620376","5",619105,620376,11
"5__619105__624694","5",619105,624694,37
"5__633884__635699","5",633884,635699,2
"18__670692__671451","18",670692,671451,5
"16__721860__722002","16",721860,722002,3
"7__618893__751164","7",618893,751164,3
"7__794226__803611","7",794226,803611,3
"7__794226__810255","7",794226,810255,6
"7__810108__814799","7",810108,814799,4
"11__836251__836843","11",836251,836843,12
"1__865535__866469","1",865535,866469,4
"1__871152__877868","1",871152,877868,4
"1__877939__879188","1",877939,879188,3
"5__896780__896909","5",896780,896909,6
"7__912107__912199","7",912107,912199,7
"19__932418__968503","19",932418,968503,16
"12__939169__971436","12",939169,971436,2
"1__981344__989931","1",981344,989931,14
"7__1024802__1024959","7",1024802,1024959,30
"7__1026743__1027167","7",1026743,1027167,5
"19__1032391__1036561","19",1032391,1036561,23
"5__1063959__1064090","5",1063959,1064090,6
"19__1089471__1089961","19",1089471,1089961,22
"4__1079684__1090627","4",1079684,1090627,6
"19__1090907__1091906","19",1090907,1091906,2
"19__1090907__1093902","19",1090907,1093902,44
"19__1119010__1119620","19",1119010,1119620,14
"12__1136914__1137738","12",1136914,1137738,31
"10__1118056__1142186","10",1118056,1142186,7
"10__1123847__1142186","10",1123847,1142186,4
"10__1139392__1142186","10",1139392,1142186,9
"10__1149539__1151207","10",1149539,1151207,25
"10__1149542__1151207","10",1149542,1151207,6
"10__1170158__1170964","10",1170158,1170964,17
"1__1192372__1203372","1",1192372,1203372,2
"1__1198726__1203372","1",1198726,1203372,2
"19__1271328__1271466","19",1271328,1271466,3
"11__1307232__1317024","11",1307232,1317024,4
"5__1320731__1339120","5",1320731,1339120,4
"5__1321879__1339120","5",1321879,1339120,2
"20__1352720__1356247","20",1352720,1356247,3
"17__1380799__1382999","17",1380799,1382999,5
"17__1382725__1382999","17",1382725,1382999,8
"19__1399127__1399194","19",1399127,1399194,81
"1__1430865__1464711","1",1430865,1464711,4
"17__1479891__1481617","17",1479891,1481617,12
"7__1518362__1519320","7",1518362,1519320,49
"7__1527396__1532742","7",1527396,1532742,9
"17__1540003__1540356","17",1540003,1540356,19
"17__1584020__1584984","17",1584020,1584984,5
"19__1621837__1632404","19",1621837,1632404,3
"1__1635478__1635585","1",1635478,1635585,3
"17__1648469__1656084","17",1648469,1656084,13
"17__1690104__1690898","17",1690104,1690898,2
"4__1696501__1698078","4",1696501,1698078,25
"4__1732614__1732689","4",1732614,1732689,51
"4__1732614__1737561","4",1732614,1737561,20
"1__1737914__1770677","1",1737914,1770677,5
"11__1773982__1780869","11",1773982,1780869,5
"17__1746097__1782355","17",1746097,1782355,5
"11__1780199__1782698","11",1780199,1782698,55
"17__1747872__1782993","17",1747872,1782993,7
"17__1747872__1795234","17",1747872,1795234,2
"4__1801474__1804791","4",1801474,1804791,3
"12__1889617__1893239","12",1889617,1893239,11
"4__1902353__1902978","4",1902353,1902978,9
"12__1919444__1920889","12",1919444,1920889,11
"19__1979751__1980016","19",1979751,1980016,2
"16__2012498__2012657","16",2012498,2012657,28
"9__2028987__2039900","9",2028987,2039900,2
"7__1937836__2054277","7",1937836,2054277,13
"16__2106197__2108874","16",2106197,2108874,34
"16__2105403__2127727","16",2105403,2127727,11
"19__2127151__2137090","19",2127151,2137090,27
"19__2129089__2137806","19",2129089,2137806,2
"19__2137010__2138713","19",2137010,2138713,32
"19__2137726__2138713","19",2137726,2138713,2
"16__2147729__2147985","16",2147729,2147985,7
"7__2404007__2409317","7",2404007,2409317,12
"1__2441301__2452754","1",2441301,2452754,2
"16__2570770__2571124","16",2570770,2571124,2
"17__2573457__2579900","17",2573457,2579900,22
"17__2597774__2598820","17",2597774,2598820,2
"4__2659530__2674099","4",2659530,2674099,2
"6__2779497__2779726","6",2779497,2779726,7
"6__2779497__2783795","6",2779497,2783795,27
"Y__2829115__2829687","Y",2829115,2829687,2
"20__2843711__2845300","20",2843711,2845300,2
"16__2867802__2868970","16",2867802,2868970,3
"12__2931960__2932077","12",2931960,2932077,2
"18__2925222__2960847","18",2925222,2960847,2
"12__2973486__2975687","12",2973486,2975687,11
"11__2997254__3000467","11",2997254,3000467,8
"12__3018695__3031568","12",3018695,3031568,22
"16__3076064__3076289","16",3076064,3076289,2
"12__3120170__3131183","12",3120170,3131183,2
"10__3147585__3161061","10",3147585,3161061,4
"2__3196185__3218019","2",3196185,3218019,38
"20__3262287__3268436","20",3262287,3268436,15
"1__3440688__3440810","1",3440688,3440810,13
"20__3527931__3529985","20",3527931,3529985,2
"20__3545995__3559419","20",3545995,3559419,9
"19__3573690__3579081","19",3573690,3579081,7
"19__3623686__3624160","19",3623686,3624160,9
"19__3656403__3661999","19",3656403,3661999,2
"16__3706103__3707342","16",3706103,3707342,39
"16__3706103__3707817","16",3706103,3707817,10
"16__3708038__3712133","16",3708038,3712133,2
"16__3724340__3724495","16",3724340,3724495,2
"19__3751187__3751551","19",3751187,3751551,58
"11__3752621__3756554","11",3752621,3756554,5
"1__3761471__3761915","1",3761471,3761915,33
"17__3772781__3783728","17",3772781,3783728,4
"11__3765739__3789974","11",3765739,3789974,6
"11__3789811__3789974","11",3789811,3789974,41
"11__3784132__3797251","11",3784132,3797251,10
"20__3835205__3838456","20",3835205,3838456,17
"20__3841979__3843060","20",3841979,3843060,31
"16__3860604__3901010","16",3860604,3901010,5
"17__3937309__3937586","17",3937309,3937586,2
"19__3977213__3977345","19",3977213,3977345,5
"19__3979806__3983289","19",3979806,3983289,7
"19__3983108__3983289","19",3983108,3983289,20
"17__3984670__3989949","17",3984670,3989949,4
"17__4072492__4075975","17",4072492,4075975,2
"11__4076756__4080626","11",4076756,4080626,12
"17__4072492__4145743","17",4072492,4145743,14
"19__4354946__4355170","19",4354946,4355170,50
"16__4383348__4383520","16",4383348,4383520,47
"3__4490950__4494733","3",4490950,4494733,2
"17__4539054__4540553","17",4539054,4540553,29
"9__4823548__4833228","9",4823548,4833228,19
"17__4846721__4847933","17",4846721,4847933,2
"16__4861171__4862249","16",4861171,4862249,32
"20__4864288__4865469","20",4864288,4865469,30
"16__5077136__5077380","16",5077136,5077380,2
"20__5100224__5100560","20",5100224,5100560,2
"19__5214372__5218543","19",5214372,5218543,2
"7__5256194__5256818","7",5256194,5256818,10
"17__5302872__5317454","17",5302872,5317454,4
"7__5331324__5331452","7",5331324,5331452,19
"7__5327437__5334565","7",5327437,5334565,4
"17__5364259__5364429","17",5364259,5364429,2
"7__5643127__5643661","7",5643127,5643661,60
"19__5653126__5654467","19",5653126,5654467,8
"19__5691543__5691678","19",5691543,5691678,45
"7__5680785__5692141","7",5680785,5692141,2
"19__5727279__5729955","19",5727279,5729955,17
"10__5950888__5951257","10",5950888,5951257,26
"19__5941632__5957984","19",5941632,5957984,5
"1__5987709__5993389","1",5987709,5993389,3
"1__6007164__6012896","1",6007164,6012896,2
"1__6021854__6029319","1",6021854,6029319,5
"1__6021854__6038473","1",6021854,6038473,20
"1__6007164__6046387","1",6007164,6046387,2
"7__6082564__6089676","7",6082564,6089676,52
"7__6178723__6185879","7",6178723,6185879,5
"11__6243672__6244127","11",6243672,6244127,13
"10__6255586__6259154","10",6255586,6259154,7
"19__6270590__6270770","19",6270590,6270770,15
"18__6138193__6312055","18",6138193,6312055,7
"7__6472468__6476164","7",6472468,6476164,7
"9__6460573__6493932","9",6460573,6493932,2
"12__6494393__6497671","12",6494393,6497671,2
"11__6519001__6530502","11",6519001,6530502,2
"11__6541195__6550351","11",6541195,6550351,5
"17__6597416__6597516","17",6597416,6597516,3
"1__6589054__6601987","1",6589054,6601987,18
"1__6586756__6604982","1",6586756,6604982,2
"12__6623431__6623753","12",6623431,6623753,59
"7__6618132__6624891","7",6618132,6624891,4
"5__6623327__6625782","5",6623327,6625782,18
"12__6646086__6646176","12",6646086,6646176,45
"12__6645660__6646556","12",6645660,6646556,2
"12__6645850__6646556","12",6645850,6646556,2
"12__6646086__6647162","12",6646086,6647162,10
"19__6696390__6702590","19",6696390,6702590,3
"19__6702138__6711207","19",6702138,6711207,2
"19__6710998__6712417","19",6710998,6712417,2
