"index","chr","start","end","count"
"Y__2821950__2829687","Y",2821950,2829687,1
"Y__2829115__2829687","Y",2829115,2829687,37
"Y__14832522__14848183","Y",14832522,14848183,14
"Y__14832522__14870572","Y",14832522,14870572,1
"X__2867345__2873578","X",2867345,2873578,21
"X__9727372__9728866","X",9727372,9728866,3
"X__10031485__10035530","X",10031485,10035530,18
"X__17043185__17065605","X",17043185,17065605,4
"X__17086525__17121902","X",17086525,17121902,2
"X__17151947__17157084","X",17151947,17157084,3
"X__18917291__18923977","X",18917291,18923977,35
"X__18917291__18924932","X",18917291,18924932,2
"X__18917291__18926174","X",18917291,18926174,127
"X__18917291__18943895","X",18917291,18943895,3
"X__18917291__18944705","X",18917291,18944705,1
"X__18917291__18956867","X",18917291,18956867,1
"X__18917291__18972530","X",18917291,18972530,1
"X__18942174__18942643","X",18942174,18942643,8
"X__19713730__19725102","X",19713730,19725102,1
"X__23739998__23740870","X",23739998,23740870,1
"X__24078205__24080691","X",24078205,24080691,10
"X__24197300__24197887","X",24197300,24197887,4
"X__24751872__24767109","X",24751872,24767109,36
"X__24763535__24861794","X",24763535,24861794,8
"X__24763535__24948666","X",24763535,24948666,1
"X__24839569__24861794","X",24839569,24861794,3
"X__24839569__24906239","X",24839569,24906239,9
"X__24839569__24948666","X",24839569,24948666,21
"X__24859769__24948666","X",24859769,24948666,1
"X__30870895__30889918","X",30870895,30889918,20
"X__40518479__40518859","X",40518479,40518859,1
"X__40996057__41012334","X",40996057,41012334,1
"X__41000546__41027471","X",41000546,41027471,5
"X__41007622__41027471","X",41007622,41027471,27
"X__41012201__41047370","X",41012201,41047370,23
"X__41025125__41043928","X",41025125,41043928,5
"X__41048562__41075905","X",41048562,41075905,1
"X__41416285__41448845","X",41416285,41448845,8
"X__44870206__44896934","X",44870206,44896934,3
"X__44870206__44936071","X",44870206,44936071,4
"X__44919267__44920664","X",44919267,44920664,41
"X__46844285__46893190","X",46844285,46893190,2
"X__46884126__46914030","X",46884126,46914030,6
"X__47028714__47032596","X",47028714,47032596,16
"X__47061555__47069086","X",47061555,47069086,81
"X__47100676__47100849","X",47100676,47100849,338
"X__47102795__47103001","X",47102795,47103001,1
"X__47422308__47424538","X",47422308,47424538,2
"X__47442807__47444414","X",47442807,47444414,14
"X__47705504__47755339","X",47705504,47755339,2
"X__48317922__48320183","X",48317922,48320183,11
"X__48317922__48324709","X",48317922,48324709,3
"X__48318118__48325464","X",48318118,48325464,37
"X__48325186__48326172","X",48325186,48326172,3
"X__48460172__48460594","X",48460172,48460594,18
"X__48666440__48666733","X",48666440,48666733,36
"X__48751183__48754141","X",48751183,48754141,2
"X__48832430__48846415","X",48832430,48846415,13
"X__53407541__53408008","X",53407541,53408008,1
"X__53409153__53426652","X",53409153,53426652,9
"X__53410018__53440088","X",53410018,53440088,2
"X__53410018__53441819","X",53410018,53441819,21
"X__53431944__53432888","X",53431944,53432888,2
"X__53564517__53572122","X",53564517,53572122,1
"X__53565298__53579402","X",53565298,53579402,2
"X__53565298__53592200","X",53565298,53592200,1
"X__53565298__53642796","X",53565298,53642796,1
"X__53565298__53657986","X",53565298,53657986,1
"X__53573665__53579402","X",53573665,53579402,5
"X__53573665__53630462","X",53573665,53630462,13
"X__53574634__53585770","X",53574634,53585770,6
"X__53574634__53615494","X",53574634,53615494,1
"X__53574634__53674517","X",53574634,53674517,1
"X__53581594__53588885","X",53581594,53588885,498
"X__53587149__53587377","X",53587149,53587377,1
"X__53596576__53627269","X",53596576,53627269,45
"X__53607791__53607986","X",53607791,53607986,96
"X__53617364__53642796","X",53617364,53642796,32
"X__53672263__53681075","X",53672263,53681075,6
"X__54142978__54143227","X",54142978,54143227,5
"X__54160206__54163023","X",54160206,54163023,6
"X__54481881__54483000","X",54481881,54483000,1
"X__54491884__54492285","X",54491884,54492285,2
"X__64732462__64749758","X",64732462,64749758,72
"X__64743440__64751318","X",64743440,64751318,1
"X__64743440__64752510","X",64743440,64752510,2
"X__67738612__67741339","X",67738612,67741339,1
"X__69510288__69624672","X",69510288,69624672,9
"X__69561649__69573657","X",69561649,69573657,517
"X__70465836__70468651","X",70465836,70468651,1
"X__70601593__70614095","X",70601593,70614095,4
"X__70775804__70777522","X",70775804,70777522,6
"X__71494903__71495574","X",71494903,71495574,1
"X__71681854__71684581","X",71681854,71684581,30
"X__71681854__71715118","X",71681854,71715118,30
"X__72797243__72804408","X",72797243,72804408,2
"X__77227118__77275895","X",77227118,77275895,2
"X__77270159__77275895","X",77270159,77275895,499
"X__80047353__80049271","X",80047353,80049271,26
"X__85233771__85282561","X",85233771,85282561,9
"X__100083029__100088461","X",100083029,100088461,1
"X__100087723__100088461","X",100087723,100088461,79
"X__100273960__100274392","X",100273960,100274392,145
"X__100273960__100297301","X",100273960,100297301,2
"X__100275476__100276304","X",100275476,100276304,11
"X__100275476__100277051","X",100275476,100277051,4
"X__100356047__100387445","X",100356047,100387445,1
"X__106410879__106418423","X",106410879,106418423,17
"X__107083900__107097934","X",107083900,107097934,2
"X__107840228__107911734","X",107840228,107911734,4
"X__108902583__108939425","X",108902583,108939425,9
"X__108917631__108921644","X",108917631,108921644,15
"X__108917631__108926895","X",108917631,108926895,1
"X__108924495__108926895","X",108924495,108926895,4
"X__117883621__117900939","X",117883621,117900939,202
"X__128624037__128645960","X",128624037,128645960,2
"X__129203275__129206392","X",129203275,129206392,29
"X__131516206__131526362","X",131516206,131526362,46
"X__131516206__131540420","X",131516206,131540420,1
"X__131518691__131526362","X",131518691,131526362,5
"X__131518691__131540420","X",131518691,131540420,78
"X__131524875__131526362","X",131524875,131526362,4
"X__131526171__131526362","X",131526171,131526362,13
"X__132826397__132888203","X",132826397,132888203,1
"X__132887509__132888203","X",132887509,132888203,28
"X__135092601__135106642","X",135092601,135106642,15
"X__138884395__138901586","X",138884395,138901586,2
"X__138884395__138908982","X",138884395,138908982,4
"X__149963679__149984551","X",149963679,149984551,2
"X__151130895__151131115","X",151130895,151131115,72
"X__152913373__152916781","X",152913373,152916781,5
"X__153134975__153135389","X",153134975,153135389,1
"X__153281483__153282095","X",153281483,153282095,221
"X__153281483__153282518","X",153281483,153282518,584
"X__153580549__153582851","X",153580549,153582851,4
"X__153580549__153590516","X",153580549,153590516,1
"X__153581140__153581825","X",153581140,153581825,4
"X__153581140__153593087","X",153581140,153593087,2
"X__153581140__153593325","X",153581140,153593325,4
"X__153582283__153582851","X",153582283,153582851,3
"X__153582519__153593325","X",153582519,153593325,1
"X__153583193__153585991","X",153583193,153585991,1
"X__153585619__153595218","X",153585619,153595218,5
"X__153587852__153588955","X",153587852,153588955,15
"X__153627828__153628967","X",153627828,153628967,19
"X__153662554__153664862","X",153662554,153664862,32
"X__153674160__153678083","X",153674160,153678083,3
"X__153760403__153760677","X",153760403,153760677,4
"X__153760403__153762375","X",153760403,153762375,7
"X__153761157__153762711","X",153761157,153762711,140
"X__154743647__154743926","X",154743647,154743926,14
"13__20235838__20244503","13",20235838,20244503,1
"13__20534098__20641530","13",20534098,20641530,37
"13__20625573__20641530","13",20625573,20641530,3
"13__20632715__20641530","13",20632715,20641530,5
"13__21305980__21306260","13",21305980,21306260,2
"13__21364601__21396428","13",21364601,21396428,1
"13__21436856__21442840","13",21436856,21442840,15
"13__25029155__25052414","13",25029155,25052414,1
"13__25030479__25052414","13",25030479,25052414,5
"13__26974590__26975761","13",26974590,26975761,37
"13__28748409__28794515","13",28748409,28794515,1
"13__28748409__28830676","13",28748409,28830676,11
"13__28748409__28835595","13",28748409,28835595,72
"13__28771322__28794515","13",28771322,28794515,12
"13__28771322__28835595","13",28771322,28835595,1
"13__28830429__28835595","13",28830429,28835595,23
"13__28830429__28845003","13",28830429,28845003,2
"13__28830429__28855516","13",28830429,28855516,1
"13__28840852__28841013","13",28840852,28841013,3
"13__28840852__28845003","13",28840852,28845003,2
"13__28840852__28846208","13",28840852,28846208,1
"13__28840852__28862259","13",28840852,28862259,1
"13__31195901__31227442","13",31195901,31227442,18
"13__33091994__33101669","13",33091994,33101669,16
"13__33101545__33111164","13",33101545,33111164,2
"13__33249981__33309467","13",33249981,33309467,3
"13__33261271__33271039","13",33261271,33271039,16
"13__33306238__33309467","13",33306238,33309467,1
"13__33306238__33315286","13",33306238,33315286,21
"13__33306238__33316865","13",33306238,33316865,10
"13__35615070__35619538","13",35615070,35619538,55
"13__35644045__36220485","13",35644045,36220485,2
"13__37427556__37427812","13",37427556,37427812,465
"13__37539712__37546173","13",37539712,37546173,4
"13__37614542__37621738","13",37614542,37621738,2
"13__37614542__37625720","13",37614542,37625720,15
"13__40293373__40293964","13",40293373,40293964,7
"13__40293373__40301685","13",40293373,40301685,1
"13__41367294__41373451","13",41367294,41373451,2
"13__41382574__41382732","13",41382574,41382732,1
"13__41826781__41835051","13",41826781,41835051,4
"13__41826781__41837620","13",41826781,41837620,6
"13__41890982__41946966","13",41890982,41946966,17
"13__42245082__42267108","13",42245082,42267108,71
"13__42335264__42361679","13",42335264,42361679,2
"13__42385361__42393522","13",42385361,42393522,4
"13__42385361__42407667","13",42385361,42407667,1
"13__42385361__42442613","13",42385361,42442613,60
"13__42481722__42486304","13",42481722,42486304,552
"13__43986052__43987124","13",43986052,43987124,12
"13__45980018__45983209","13",45980018,45983209,1
"13__47297356__47303119","13",47297356,47303119,3
"13__48941630__49033969","13",48941630,49033969,31
"13__49033824__49033969","13",49033824,49033969,4
"13__49580288__49772401","13",49580288,49772401,1
"13__50054355__50059859","13",50054355,50059859,11
"13__50123594__50141456","13",50123594,50141456,28
"13__51501543__51517530","13",51501543,51517530,2
"13__51501543__51519668","13",51501543,51519668,2
"13__51957465__51963580","13",51957465,51963580,191
"13__52234732__52249379","13",52234732,52249379,1
"13__52534284__52542743","13",52534284,52542743,126
"13__52718826__52722604","13",52718826,52722604,1
"13__60407241__60453602","13",60407241,60453602,1
"13__61018817__61041513","13",61018817,61041513,5
"13__70293501__70514368","13",70293501,70514368,2
"13__70314526__70314688","13",70314526,70314688,1
"13__70314526__70549934","13",70314526,70549934,1
"13__74387289__74420510","13",74387289,74420510,30
"13__75863070__75923438","13",75863070,75923438,1
"13__75900333__75911176","13",75900333,75911176,2
"13__75915632__75923438","13",75915632,75923438,6
"13__77779391__77792092","13",77779391,77792092,81
"13__77791975__77799689","13",77791975,77799689,8
"13__77791975__77818086","13",77791975,77818086,4
"13__77798586__77838137","13",77798586,77838137,16
"13__79908479__79940330","13",79908479,79940330,13
"13__79915258__79918929","13",79915258,79918929,6
"13__79939713__79953042","13",79939713,79953042,1
"13__94679983__94680148","13",94679983,94680148,60
"13__95271722__95275554","13",95271722,95275554,4
"13__95768176__95840796","13",95768176,95840796,6
"13__95858786__95860179","13",95858786,95860179,14
"13__95858786__95863035","13",95858786,95863035,39
"13__98641316__98642791","13",98641316,98642791,1
"13__98649785__98670958","13",98649785,98670958,6
"13__98865474__98865667","13",98865474,98865667,17
"13__98865474__98996120","13",98865474,98996120,4
"13__98865474__99030172","13",98865474,99030172,7
"13__99061592__99076904","13",99061592,99076904,2
"13__99083297__99083534","13",99083297,99083534,1
"13__99127075__99134575","13",99127075,99134575,4
"13__100201419__100206709","13",100201419,100206709,2
"13__100953714__100962162","13",100953714,100962162,4
"13__100982815__101020828","13",100982815,101020828,3
"13__101020726__101101559","13",101020726,101101559,1
"13__101278325__101287190","13",101278325,101287190,8
"13__111274563__111276626","13",111274563,111276626,14
"13__111274563__111287935","13",111274563,111287935,1
"13__111857636__111862349","13",111857636,111862349,9
"13__113170754__113200179","13",113170754,113200179,8
"13__113200013__113212727","13",113200013,113212727,7
"13__113201934__113223573","13",113201934,113223573,1
"13__113477659__113481205","13",113477659,113481205,24
"13__113513707__113530255","13",113513707,113530255,1
"13__113718618__113719399","13",113718618,113719399,40
"13__113873259__113883833","13",113873259,113883833,5
"13__113899466__113900377","13",113899466,113900377,6
"13__113963958__113964177","13",113963958,113964177,1
"13__113999178__114018225","13",113999178,114018225,57
"13__114149817__114154464","13",114149817,114154464,1
"13__114154273__114175048","13",114154273,114175048,50
"13__114164553__114175048","13",114164553,114175048,5
"13__114164553__114193822","13",114164553,114193822,12
"13__114174931__114202767","13",114174931,114202767,2
"13__114188360__114193822","13",114188360,114193822,2
"13__114265311__114277601","13",114265311,114277601,9
"13__114806476__114839312","13",114806476,114839312,3
"13__115002274__115028489","13",115002274,115028489,1
"12__404739__417171","12",404739,417171,3
"12__939169__971436","12",939169,971436,81
"12__987381__1005898","12",987381,1005898,1
"12__1025510__1025986","12",1025510,1025986,3
"12__1136914__1137738","12",1136914,1137738,590
"12__1213916__1225199","12",1213916,1225199,1
"12__1863424__1890242","12",1863424,1890242,1
"12__1887020__1893239","12",1887020,1893239,2
"12__1889617__1893239","12",1889617,1893239,121
"12__1919444__1920889","12",1919444,1920889,1
"12__2061582__2062454","12",2061582,2062454,1
"12__2973486__2975687","12",2973486,2975687,66
"12__3018695__3031568","12",3018695,3031568,200
"12__3120170__3131183","12",3120170,3131183,15
"12__6494393__6497671","12",6494393,6497671,1
"12__6623431__6623753","12",6623431,6623753,914
"12__6645850__6646556","12",6645850,6646556,6
"12__6646086__6647162","12",6646086,6647162,31
"12__6646750__6647162","12",6646750,6647162,2
"12__6680035__6690339","12",6680035,6690339,1
