"index","chr","start","end","count"
"Y__2821950__2829687","Y",2821950,2829687,1
"Y__2829115__2829687","Y",2829115,2829687,169
"Y__14821321__14821476","Y",14821321,14821476,3
"Y__14832522__14848183","Y",14832522,14848183,8
"Y__14832522__14870572","Y",14832522,14870572,1
"X__2867345__2873578","X",2867345,2873578,20
"X__2871184__2876476","X",2871184,2876476,1
"X__2873457__2873578","X",2873457,2873578,1
"X__9727372__9728866","X",9727372,9728866,7
"X__10031485__10035530","X",10031485,10035530,8
"X__16685637__16709743","X",16685637,16709743,1
"X__16870872__16870998","X",16870872,16870998,1
"X__17024344__17024467","X",17024344,17024467,1
"X__17043185__17065605","X",17043185,17065605,4
"X__17086525__17121902","X",17086525,17121902,4
"X__17151947__17157084","X",17151947,17157084,2
"X__18917291__18923977","X",18917291,18923977,12
"X__18917291__18924932","X",18917291,18924932,9
"X__18917291__18926174","X",18917291,18926174,67
"X__18917291__18943895","X",18917291,18943895,6
"X__18917291__18972530","X",18917291,18972530,1
"X__18942174__18942643","X",18942174,18942643,5
"X__19367430__19368228","X",19367430,19368228,1
"X__19713730__19725102","X",19713730,19725102,1
"X__21869627__21871621","X",21869627,21871621,1
"X__23739998__23740870","X",23739998,23740870,3
"X__23739998__23754133","X",23739998,23754133,1
"X__24078205__24080691","X",24078205,24080691,4
"X__24197300__24197887","X",24197300,24197887,4
"X__24751872__24767109","X",24751872,24767109,21
"X__24755742__24948666","X",24755742,24948666,1
"X__24763535__24948666","X",24763535,24948666,1
"X__24839569__24861794","X",24839569,24861794,4
"X__24839569__24906239","X",24839569,24906239,5
"X__24839569__24948666","X",24839569,24948666,6
"X__24859769__24948666","X",24859769,24948666,3
"X__30870895__30889918","X",30870895,30889918,8
"X__41000546__41027471","X",41000546,41027471,9
"X__41007622__41027471","X",41007622,41027471,87
"X__41012201__41047370","X",41012201,41047370,10
"X__41025125__41043928","X",41025125,41043928,15
"X__41048562__41075905","X",41048562,41075905,4
"X__41394146__41419100","X",41394146,41419100,1
"X__41416285__41448845","X",41416285,41448845,3
"X__44870206__44879975","X",44870206,44879975,2
"X__44870206__44896934","X",44870206,44896934,4
"X__44870206__44936071","X",44870206,44936071,1
"X__44919267__44920664","X",44919267,44920664,31
"X__44935942__44936071","X",44935942,44936071,36
"X__46844285__46845193","X",46844285,46845193,4
"X__46844285__46857679","X",46844285,46857679,3
"X__46884126__46914030","X",46884126,46914030,3
"X__47028714__47032596","X",47028714,47032596,150
"X__47061555__47069086","X",47061555,47069086,50
"X__47061757__47061903","X",47061757,47061903,4
"X__47069022__47072580","X",47069022,47072580,1
"X__47084017__47084142","X",47084017,47084142,36
"X__47100676__47100849","X",47100676,47100849,905
"X__47422308__47424538","X",47422308,47424538,13
"X__47442807__47444414","X",47442807,47444414,9
"X__47705504__47755339","X",47705504,47755339,42
"X__48317922__48320183","X",48317922,48320183,4
"X__48317922__48324709","X",48317922,48324709,3
"X__48318118__48325464","X",48318118,48325464,14
"X__48319035__48324709","X",48319035,48324709,2
"X__48320619__48321365","X",48320619,48321365,15
"X__48325186__48326172","X",48325186,48326172,3
"X__48460172__48460594","X",48460172,48460594,38
"X__48666440__48666733","X",48666440,48666733,105
"X__48751183__48754141","X",48751183,48754141,2
"X__48780414__48780572","X",48780414,48780572,4
"X__48832430__48846415","X",48832430,48846415,2
"X__48895535__48895639","X",48895535,48895639,4
"X__53407541__53408008","X",53407541,53408008,2
"X__53409153__53426652","X",53409153,53426652,36
"X__53410018__53441819","X",53410018,53441819,6
"X__53431944__53432888","X",53431944,53432888,5
"X__53565298__53579854","X",53565298,53579854,1
"X__53565298__53642796","X",53565298,53642796,1
"X__53565298__53657986","X",53565298,53657986,1
"X__53573665__53579402","X",53573665,53579402,13
"X__53573665__53630462","X",53573665,53630462,5
"X__53574634__53585770","X",53574634,53585770,3
"X__53581594__53588885","X",53581594,53588885,224
"X__53587149__53587377","X",53587149,53587377,1
"X__53595652__53596787","X",53595652,53596787,11
"X__53596576__53627269","X",53596576,53627269,16
"X__53607791__53607986","X",53607791,53607986,166
"X__53617364__53642796","X",53617364,53642796,29
"X__53641495__53674517","X",53641495,53674517,1
"X__53672263__53681075","X",53672263,53681075,84
"X__53672263__53707139","X",53672263,53707139,1
"X__54117745__54159296","X",54117745,54159296,2
"X__54142978__54143227","X",54142978,54143227,2
"X__54160206__54163023","X",54160206,54163023,5
"X__64732462__64749758","X",64732462,64749758,27
"X__64743440__64752510","X",64743440,64752510,1
"X__67738612__67741339","X",67738612,67741339,48
"X__69368611__69370172","X",69368611,69370172,1
"X__69510288__69624672","X",69510288,69624672,6
"X__69561649__69573657","X",69561649,69573657,202
"X__69718370__69719127","X",69718370,69719127,24
"X__70601593__70614095","X",70601593,70614095,6
"X__70608087__70609515","X",70608087,70609515,2
"X__70641159__70644088","X",70641159,70644088,4
"X__70775804__70777522","X",70775804,70777522,3
"X__71681854__71684581","X",71681854,71684581,14
"X__71681854__71715118","X",71681854,71715118,23
"X__72797243__72804408","X",72797243,72804408,2
"X__76972608__76972720","X",76972608,76972720,158
"X__77227118__77275895","X",77227118,77275895,4
"X__77270159__77275895","X",77270159,77275895,206
"X__79962926__79975155","X",79962926,79975155,6
"X__79973072__79985519","X",79973072,79985519,4
"X__80047353__80049271","X",80047353,80049271,9
"X__80064512__80064803","X",80064512,80064803,1
"X__85233771__85282561","X",85233771,85282561,5
"X__100083029__100088461","X",100083029,100088461,2
"X__100087723__100088461","X",100087723,100088461,165
"X__100273960__100274392","X",100273960,100274392,94
"X__100273960__100297301","X",100273960,100297301,5
"X__100275476__100276304","X",100275476,100276304,4
"X__100275476__100277051","X",100275476,100277051,10
"X__100356047__100364987","X",100356047,100364987,1
"X__100356047__100387445","X",100356047,100387445,1
"X__106410879__106418423","X",106410879,106418423,7
"X__107083900__107097934","X",107083900,107097934,1
"X__107838739__107846291","X",107838739,107846291,2
"X__108902583__108939425","X",108902583,108939425,3
"X__108917631__108921644","X",108917631,108921644,4
"X__108924495__108926895","X",108924495,108926895,26
"X__109310575__109352374","X",109310575,109352374,33
"X__117532350__117538407","X",117532350,117538407,2
"X__117883621__117900939","X",117883621,117900939,82
