"index","chr","start","end","count"
"Y__2821950__2829687","Y",2821950,2829687,1
"Y__2829115__2829687","Y",2829115,2829687,53
"Y__14832522__14848183","Y",14832522,14848183,1
"Y__14832522__14870572","Y",14832522,14870572,1
"X__2867345__2873578","X",2867345,2873578,21
"X__2871184__2873578","X",2871184,2873578,4
"X__2873457__2873578","X",2873457,2873578,1
"X__9727372__9728866","X",9727372,9728866,4
"X__16870872__16870998","X",16870872,16870998,1
"X__17024344__17024467","X",17024344,17024467,2
"X__17043185__17065605","X",17043185,17065605,4
"X__17086525__17121902","X",17086525,17121902,2
"X__18917291__18923977","X",18917291,18923977,1
"X__18917291__18924932","X",18917291,18924932,2
"X__18917291__18926174","X",18917291,18926174,25
"X__18917291__18943895","X",18917291,18943895,4
"X__18917291__18956867","X",18917291,18956867,1
"X__18917291__18972530","X",18917291,18972530,3
"X__18942174__18942643","X",18942174,18942643,16
"X__19367430__19368228","X",19367430,19368228,2
"X__19713730__19725102","X",19713730,19725102,2
"X__23739998__23740870","X",23739998,23740870,15
"X__24078205__24080691","X",24078205,24080691,21
"X__24751872__24767109","X",24751872,24767109,6
"X__24755742__24948666","X",24755742,24948666,1
"X__24763535__24861794","X",24763535,24861794,9
"X__24839569__24861794","X",24839569,24861794,3
"X__24839569__24906239","X",24839569,24906239,2
"X__24839569__24948666","X",24839569,24948666,28
"X__24859769__24948666","X",24859769,24948666,1
"X__30725673__30739112","X",30725673,30739112,1
"X__30870895__30889918","X",30870895,30889918,28
"X__40996057__41012334","X",40996057,41012334,1
"X__41000546__41027471","X",41000546,41027471,2
"X__41007622__41027471","X",41007622,41027471,39
"X__41012201__41047370","X",41012201,41047370,7
"X__41025125__41043928","X",41025125,41043928,7
"X__41048562__41075905","X",41048562,41075905,2
"X__41416285__41448845","X",41416285,41448845,1
"X__41416285__41646536","X",41416285,41646536,1
"X__44833911__44879975","X",44833911,44879975,1
"X__44870206__44936071","X",44870206,44936071,3
"X__44919267__44920664","X",44919267,44920664,64
"X__44935942__44936071","X",44935942,44936071,6
"X__46844285__46857679","X",46844285,46857679,1
"X__46884126__46914030","X",46884126,46914030,1
"X__47028714__47032596","X",47028714,47032596,20
"X__47061555__47069086","X",47061555,47069086,33
"X__47069022__47072580","X",47069022,47072580,1
"X__47084017__47084142","X",47084017,47084142,45
"X__47100676__47100849","X",47100676,47100849,137
"X__47102795__47103001","X",47102795,47103001,2
"X__47422308__47424538","X",47422308,47424538,16
"X__47442807__47444414","X",47442807,47444414,40
"X__47705504__47755339","X",47705504,47755339,99
"X__48317922__48324709","X",48317922,48324709,1
"X__48318118__48325464","X",48318118,48325464,44
"X__48319035__48324709","X",48319035,48324709,2
"X__48320619__48321365","X",48320619,48321365,40
"X__48325186__48326172","X",48325186,48326172,4
"X__48460172__48460594","X",48460172,48460594,23
"X__48666440__48666733","X",48666440,48666733,351
"X__48666665__48666733","X",48666665,48666733,60
"X__48780414__48780572","X",48780414,48780572,16
"X__48832430__48837726","X",48832430,48837726,1
"X__48832430__48846415","X",48832430,48846415,11
"X__48895535__48895639","X",48895535,48895639,3
"X__49030682__49030772","X",49030682,49030772,1
"X__53409153__53426652","X",53409153,53426652,10
"X__53410018__53441819","X",53410018,53441819,29
"X__53565298__53592200","X",53565298,53592200,2
"X__53573665__53579402","X",53573665,53579402,8
"X__53573665__53630462","X",53573665,53630462,4
"X__53574634__53585770","X",53574634,53585770,2
"X__53581594__53588885","X",53581594,53588885,68
"X__53587149__53587377","X",53587149,53587377,3
"X__53596576__53627269","X",53596576,53627269,8
"X__53607791__53607986","X",53607791,53607986,4
"X__53610518__53618082","X",53610518,53618082,1
"X__53617364__53642796","X",53617364,53642796,11
"X__53672263__53681075","X",53672263,53681075,8
"X__54117745__54159296","X",54117745,54159296,1
"X__54142978__54143227","X",54142978,54143227,1
"X__54160206__54163023","X",54160206,54163023,1
"X__64732462__64749758","X",64732462,64749758,49
"X__64743440__64751318","X",64743440,64751318,3
"X__64743440__64752510","X",64743440,64752510,1
"X__67738612__67741339","X",67738612,67741339,13
"X__69368611__69370172","X",69368611,69370172,1
"X__69510288__69624672","X",69510288,69624672,14
"X__69561649__69573657","X",69561649,69573657,664
"X__69718370__69719127","X",69718370,69719127,8
"X__70361733__70361814","X",70361733,70361814,2
"X__70601593__70614095","X",70601593,70614095,10
"X__70775804__70777522","X",70775804,70777522,2
"X__71681854__71684581","X",71681854,71684581,6
"X__71681854__71715118","X",71681854,71715118,17
"X__72797243__72804408","X",72797243,72804408,9
"X__76972608__76972720","X",76972608,76972720,14
"X__77227118__77275895","X",77227118,77275895,2
"X__77270159__77275895","X",77270159,77275895,553
"X__79962926__79975155","X",79962926,79975155,1
"X__80047353__80049271","X",80047353,80049271,7
"X__80064512__80064803","X",80064512,80064803,2
"X__85155651__85233895","X",85155651,85233895,2
"X__85233771__85282561","X",85233771,85282561,1
"X__100083029__100088461","X",100083029,100088461,2
"X__100087723__100088461","X",100087723,100088461,103
"X__100273960__100274392","X",100273960,100274392,22
"X__100273960__100297301","X",100273960,100297301,1
"X__100275476__100276304","X",100275476,100276304,2
"X__100275476__100277051","X",100275476,100277051,4
"X__100356047__100387445","X",100356047,100387445,2
"X__106410879__106418423","X",106410879,106418423,4
"X__107083900__107097934","X",107083900,107097934,2
"X__107838739__107846291","X",107838739,107846291,1
"X__107840228__107911734","X",107840228,107911734,8
"X__108902583__108939425","X",108902583,108939425,14
"X__108917631__108921644","X",108917631,108921644,5
"X__108924495__108926895","X",108924495,108926895,7
"X__109310575__109352374","X",109310575,109352374,2
"X__117883621__117900939","X",117883621,117900939,34
"X__128624037__128645960","X",128624037,128645960,7
"X__129203275__129206392","X",129203275,129206392,5
"X__131516206__131518726","X",131516206,131518726,1
"X__131516206__131526362","X",131516206,131526362,53
"X__131516206__131540420","X",131516206,131540420,2
"X__131518691__131526362","X",131518691,131526362,1
"X__131518691__131540420","X",131518691,131540420,94
"X__131524875__131526362","X",131524875,131526362,2
"X__131526171__131526362","X",131526171,131526362,9
"X__132795758__132888203","X",132795758,132888203,2
"X__132826397__132888203","X",132826397,132888203,1
"X__132887509__132888203","X",132887509,132888203,28
"X__133087077__133087238","X",133087077,133087238,23
"X__135092601__135106642","X",135092601,135106642,1
"X__137785146__137785249","X",137785146,137785249,2
"X__138884395__138884498","X",138884395,138884498,1
"X__138884395__138908982","X",138884395,138908982,3
"X__149963679__149984551","X",149963679,149984551,3
"X__149983335__149984551","X",149983335,149984551,22
