"index","chr","start","end","count"
"Y__2821950__2829687","Y",2821950,2829687,1
"Y__2829115__2829687","Y",2829115,2829687,45
"Y__14832522__14848183","Y",14832522,14848183,1
"Y__14832522__14870572","Y",14832522,14870572,1
"X__2867345__2873578","X",2867345,2873578,18
"X__2871184__2873578","X",2871184,2873578,1
"X__9727372__9728866","X",9727372,9728866,3
"X__17043185__17065605","X",17043185,17065605,4
"X__17086525__17121902","X",17086525,17121902,2
"X__18917291__18923977","X",18917291,18923977,1
"X__18917291__18924932","X",18917291,18924932,2
"X__18917291__18926174","X",18917291,18926174,24
"X__18917291__18943895","X",18917291,18943895,3
"X__18917291__18972530","X",18917291,18972530,2
"X__18942174__18942643","X",18942174,18942643,8
"X__19713730__19725102","X",19713730,19725102,1
"X__23739998__23740870","X",23739998,23740870,1
"X__24078205__24080691","X",24078205,24080691,10
"X__24751872__24767109","X",24751872,24767109,4
"X__24755742__24948666","X",24755742,24948666,1
"X__24763535__24861794","X",24763535,24861794,6
"X__24839569__24861794","X",24839569,24861794,3
"X__24839569__24948666","X",24839569,24948666,21
"X__24859769__24948666","X",24859769,24948666,1
"X__30725673__30739112","X",30725673,30739112,2
"X__30870895__30889918","X",30870895,30889918,20
"X__40996057__41012334","X",40996057,41012334,1
"X__41000546__41027471","X",41000546,41027471,2
"X__41007622__41027471","X",41007622,41027471,32
"X__41012201__41047370","X",41012201,41047370,5
"X__41025125__41043928","X",41025125,41043928,7
"X__41048562__41075905","X",41048562,41075905,2
"X__41416285__41448845","X",41416285,41448845,1
"X__41416285__41646536","X",41416285,41646536,1
"X__44870206__44936071","X",44870206,44936071,3
"X__44919267__44920664","X",44919267,44920664,41
"X__46844285__46857679","X",46844285,46857679,1
"X__46884126__46914030","X",46884126,46914030,1
"X__47028714__47032596","X",47028714,47032596,11
"X__47061555__47069086","X",47061555,47069086,21
"X__47069022__47072580","X",47069022,47072580,1
"X__47100676__47100849","X",47100676,47100849,41
"X__47102795__47103001","X",47102795,47103001,1
"X__47422308__47424538","X",47422308,47424538,10
"X__47442807__47444414","X",47442807,47444414,14
"X__47705504__47755339","X",47705504,47755339,72
"X__48317922__48324709","X",48317922,48324709,1
"X__48318118__48325464","X",48318118,48325464,37
"X__48319035__48324709","X",48319035,48324709,2
"X__48325186__48326172","X",48325186,48326172,2
"X__48460172__48460594","X",48460172,48460594,15
"X__48666440__48666733","X",48666440,48666733,36
"X__48832430__48837726","X",48832430,48837726,1
"X__48832430__48846415","X",48832430,48846415,7
"X__53409153__53426652","X",53409153,53426652,7
"X__53410018__53441819","X",53410018,53441819,21
"X__53565298__53592200","X",53565298,53592200,1
"X__53573665__53579402","X",53573665,53579402,5
"X__53573665__53630462","X",53573665,53630462,3
"X__53581594__53588885","X",53581594,53588885,53
"X__53587149__53587377","X",53587149,53587377,1
"X__53596576__53627269","X",53596576,53627269,7
"X__53607791__53607986","X",53607791,53607986,4
"X__53610518__53618082","X",53610518,53618082,1
"X__53617364__53642796","X",53617364,53642796,8
"X__53672263__53681075","X",53672263,53681075,7
"X__54117745__54159296","X",54117745,54159296,1
"X__54142978__54143227","X",54142978,54143227,1
"X__54160206__54163023","X",54160206,54163023,1
"X__64732462__64749758","X",64732462,64749758,45
"X__64743440__64751318","X",64743440,64751318,1
"X__64743440__64752510","X",64743440,64752510,1
"X__67738612__67741339","X",67738612,67741339,2
"X__69510288__69624672","X",69510288,69624672,9
"X__69561649__69573657","X",69561649,69573657,517
"X__70601593__70614095","X",70601593,70614095,5
"X__70775804__70777522","X",70775804,70777522,2
"X__71681854__71684581","X",71681854,71684581,6
"X__71681854__71715118","X",71681854,71715118,15
"X__72797243__72804408","X",72797243,72804408,2
"X__77227118__77275895","X",77227118,77275895,2
"X__77270159__77275895","X",77270159,77275895,499
"X__80047353__80049271","X",80047353,80049271,6
"X__85155651__85233895","X",85155651,85233895,2
"X__100083029__100088461","X",100083029,100088461,2
"X__100087723__100088461","X",100087723,100088461,83
"X__100273960__100274392","X",100273960,100274392,14
"X__100273960__100297301","X",100273960,100297301,1
"X__100275476__100276304","X",100275476,100276304,1
"X__100275476__100277051","X",100275476,100277051,3
"X__106410879__106418423","X",106410879,106418423,3
"X__107083900__107097934","X",107083900,107097934,2
"X__107838739__107846291","X",107838739,107846291,1
"X__107840228__107911734","X",107840228,107911734,4
"X__108902583__108939425","X",108902583,108939425,9
"X__108917631__108921644","X",108917631,108921644,1
"X__108924495__108926895","X",108924495,108926895,7
"X__117883621__117900939","X",117883621,117900939,28
"X__128624037__128645960","X",128624037,128645960,7
"X__129203275__129206392","X",129203275,129206392,4
"X__131516206__131526362","X",131516206,131526362,46
