"index","chr","start","end","count"
"Y__2821950__2829687","Y",2821950,2829687,1
"Y__2829115__2829687","Y",2829115,2829687,15
"Y__14832522__14848183","Y",14832522,14848183,1
"X__2867345__2873578","X",2867345,2873578,7
"X__10031485__10035530","X",10031485,10035530,1
"X__17024344__17024467","X",17024344,17024467,1
"X__17043185__17065605","X",17043185,17065605,4
"X__17086525__17121902","X",17086525,17121902,4
"X__17705862__17710588","X",17705862,17710588,1
"X__18917291__18926174","X",18917291,18926174,12
"X__18917291__18943895","X",18917291,18943895,1
"X__18942174__18942643","X",18942174,18942643,5
"X__19367430__19368228","X",19367430,19368228,1
"X__19713730__19725102","X",19713730,19725102,1
"X__23739998__23740870","X",23739998,23740870,3
"X__24078205__24080691","X",24078205,24080691,4
"X__24190832__24197887","X",24190832,24197887,1
"X__24751872__24767109","X",24751872,24767109,6
"X__24839569__24861794","X",24839569,24861794,4
"X__24839569__24906239","X",24839569,24906239,1
"X__24839569__24948666","X",24839569,24948666,6
"X__24859769__24948666","X",24859769,24948666,1
"X__30725673__30739112","X",30725673,30739112,1
"X__30870895__30889918","X",30870895,30889918,8
"X__41000546__41027471","X",41000546,41027471,3
"X__41007622__41027471","X",41007622,41027471,11
"X__41012201__41047370","X",41012201,41047370,1
"X__41025125__41043928","X",41025125,41043928,3
"X__44919267__44920664","X",44919267,44920664,31
"X__46844285__46857679","X",46844285,46857679,3
"X__46844285__46893190","X",46844285,46893190,1
"X__46884126__46914030","X",46884126,46914030,1
"X__47028714__47032596","X",47028714,47032596,11
"X__47061555__47069086","X",47061555,47069086,14
"X__47100676__47100849","X",47100676,47100849,1
"X__47102795__47103001","X",47102795,47103001,3
"X__47422308__47424538","X",47422308,47424538,1
"X__47442807__47444414","X",47442807,47444414,9
"X__47705504__47755339","X",47705504,47755339,1
"X__48317922__48324709","X",48317922,48324709,1
"X__48318118__48325464","X",48318118,48325464,14
"X__48320619__48321365","X",48320619,48321365,15
"X__48460172__48460594","X",48460172,48460594,8
"X__48666440__48666733","X",48666440,48666733,105
"X__48751183__48754141","X",48751183,48754141,1
"X__48780414__48780572","X",48780414,48780572,4
"X__48832430__48846415","X",48832430,48846415,5
"X__53409153__53426652","X",53409153,53426652,1
"X__53410018__53440088","X",53410018,53440088,2
"X__53410018__53441819","X",53410018,53441819,6
"X__53565298__53579854","X",53565298,53579854,1
"X__53573665__53579402","X",53573665,53579402,3
"X__53573665__53630462","X",53573665,53630462,2
"X__53574634__53585770","X",53574634,53585770,1
"X__53574634__53615494","X",53574634,53615494,2
"X__53581594__53588885","X",53581594,53588885,14
"X__53587149__53587377","X",53587149,53587377,1
"X__53596576__53627269","X",53596576,53627269,6
"X__53617364__53642796","X",53617364,53642796,2
"X__53672263__53681075","X",53672263,53681075,7
"X__54117745__54159296","X",54117745,54159296,1
"X__64732462__64749758","X",64732462,64749758,16
"X__64743440__64752510","X",64743440,64752510,2
"X__69368611__69370172","X",69368611,69370172,1
"X__69510288__69624672","X",69510288,69624672,6
"X__69561649__69573657","X",69561649,69573657,202
"X__70601593__70614095","X",70601593,70614095,2
"X__71681854__71684581","X",71681854,71684581,1
"X__71681854__71715118","X",71681854,71715118,7
"X__72797243__72804408","X",72797243,72804408,2
"X__77270159__77275895","X",77270159,77275895,206
"X__80047353__80049271","X",80047353,80049271,2
"X__85155651__85233895","X",85155651,85233895,1
"X__100087723__100088461","X",100087723,100088461,37
"X__100273960__100274392","X",100273960,100274392,6
"X__100273960__100297301","X",100273960,100297301,1
"X__100356047__100387445","X",100356047,100387445,2
"X__106410879__106418423","X",106410879,106418423,1
"X__107083900__107097934","X",107083900,107097934,1
"X__108902583__108939425","X",108902583,108939425,1
"X__108924495__108926895","X",108924495,108926895,3
"X__117883621__117900939","X",117883621,117900939,21
"X__128624037__128645960","X",128624037,128645960,2
"X__129203275__129206392","X",129203275,129206392,2
"X__131516206__131526362","X",131516206,131526362,21
"X__131518691__131526362","X",131518691,131526362,1
"X__131518691__131540420","X",131518691,131540420,44
"X__132887509__132888203","X",132887509,132888203,12
"X__133087077__133087238","X",133087077,133087238,6
"X__138884395__138908982","X",138884395,138908982,1
"X__149963679__149984551","X",149963679,149984551,2
"X__151130895__151131115","X",151130895,151131115,19
"X__153277980__153278129","X",153277980,153278129,1
"X__153281483__153282095","X",153281483,153282095,8
"X__153281483__153282518","X",153281483,153282518,46
"X__153580549__153582851","X",153580549,153582851,2
"X__153581140__153593087","X",153581140,153593087,2
"X__153581140__153593325","X",153581140,153593325,1
"X__153583193__153585991","X",153583193,153585991,1
"X__153587852__153588955","X",153587852,153588955,1
"X__153662554__153664862","X",153662554,153664862,11
"X__153674160__153678083","X",153674160,153678083,1
"X__153760403__153760677","X",153760403,153760677,22
"X__153760403__153762375","X",153760403,153762375,3
"X__153761157__153762711","X",153761157,153762711,56
"X__153996577__153997585","X",153996577,153997585,1
"X__154743647__154743926","X",154743647,154743926,7
"13__20534098__20641530","13",20534098,20641530,16
"13__20625573__20641530","13",20625573,20641530,1
"13__21436856__21442840","13",21436856,21442840,75
"13__26974590__26975761","13",26974590,26975761,1
"13__28748409__28830676","13",28748409,28830676,3
"13__28748409__28835595","13",28748409,28835595,9
"13__28771322__28794515","13",28771322,28794515,7
"13__28771322__28835595","13",28771322,28835595,1
