"index","chr","start","end","count"
"17__169211__177370","17",169211,177370,41
"16__339440__343718","16",339440,343718,1
"16__339440__364683","16",339440,364683,2
"11__403078__404135","11",403078,404135,3
"11__407817__410027","11",407817,410027,1
"5__453485__459574","5",453485,459574,1
"10__410314__468973","10",410314,468973,1
"16__532525__546859","16",532525,546859,3
"6__553854__564929","6",553854,564929,5
"19__579500__582582","19",579500,582582,2
"5__619105__620376","5",619105,620376,17
"5__619105__624694","5",619105,624694,29
"5__633884__635699","5",633884,635699,3
"18__683246__706578","18",683246,706578,1
"4__724419__728816","4",724419,728816,1
"7__794226__803611","7",794226,803611,1
"7__794226__810255","7",794226,810255,5
"7__780984__814799","7",780984,814799,2
"7__810108__814799","7",810108,814799,2
"1__871152__874840","1",871152,874840,2
"1__871152__877868","1",871152,877868,1
"5__896780__914692","5",896780,914692,1
"19__932418__968503","19",932418,968503,8
"19__964833__968503","19",964833,968503,1
"1__957581__970704","1",957581,970704,1
"12__939169__971436","12",939169,971436,3
"1__981344__989931","1",981344,989931,12
"17__953290__1003975","17",953290,1003975,1
"7__1026743__1027167","7",1026743,1027167,25
"19__1032391__1036561","19",1032391,1036561,31
"19__1090907__1093902","19",1090907,1093902,35
"19__1090907__1094077","19",1090907,1094077,1
"12__1136914__1137738","12",1136914,1137738,12
"10__1118056__1142186","10",1118056,1142186,1
"10__1118056__1151207","10",1118056,1151207,1
"10__1149542__1151207","10",1149542,1151207,20
"19__1147308__1154401","19",1147308,1154401,3
"1__1229782__1233313","1",1229782,1233313,1
"11__1307232__1317024","11",1307232,1317024,4
"11__1309854__1317024","11",1309854,1317024,1
"5__1320731__1339120","5",1320731,1339120,1
"5__1321879__1339120","5",1321879,1339120,4
"5__1322992__1339120","5",1322992,1339120,1
"5__1325866__1339120","5",1325866,1339120,3
"17__1380799__1382999","17",1380799,1382999,3
"17__1382725__1387597","17",1382725,1387597,1
"17__1437393__1461853","17",1437393,1461853,1
"1__1451392__1463242","1",1451392,1463242,1
"16__1503835__1506207","16",1503835,1506207,1
"7__1518362__1519320","7",1518362,1519320,40
"7__1527396__1532742","7",1527396,1532742,6
"7__1520471__1535189","7",1520471,1535189,1
"17__1561820__1584348","17",1561820,1584348,3
"17__1584020__1584984","17",1584020,1584984,4
"19__1621837__1632404","19",1621837,1632404,1
"17__1648469__1656084","17",1648469,1656084,18
"17__1690104__1690898","17",1690104,1690898,1
"4__1725148__1737561","4",1725148,1737561,1
"4__1732614__1737561","4",1732614,1737561,12
"4__1732618__1737565","4",1732618,1737565,1
"1__1735858__1749314","1",1735858,1749314,1
"1__1737914__1770677","1",1737914,1770677,5
"17__1746097__1779087","17",1746097,1779087,2
"17__1746097__1782355","17",1746097,1782355,5
"11__1780199__1782698","11",1780199,1782698,40
"17__1747872__1782993","17",1747872,1782993,8
"17__1746097__1798389","17",1746097,1798389,1
"4__1801474__1804791","4",1801474,1804791,1
"4__1806551__1808054","4",1806551,1808054,1
"12__1889617__1893239","12",1889617,1893239,1
"4__1902353__1902978","4",1902353,1902978,3
"9__2028987__2039900","9",2028987,2039900,3
"16__2106197__2108874","16",2106197,2108874,27
"16__2105403__2127727","16",2105403,2127727,15
"19__2127151__2137090","19",2127151,2137090,3
"19__2130407__2137090","19",2130407,2137090,2
"19__2129089__2137806","19",2129089,2137806,1
"19__2193688__2214595","19",2193688,2214595,1
"19__2213538__2214595","19",2213538,2214595,3
"1__2234724__2236024","1",2234724,2236024,1
"7__2188787__2270359","7",2188787,2270359,7
"16__2283883__2284782","16",2283883,2284782,1
"1__2339891__2340297","1",2339891,2340297,3
"7__2404007__2409317","7",2404007,2409317,6
"1__2441301__2452754","1",2441301,2452754,1
