"index","chr","start","end","count"
"8_gl000196_random__12892__27060","8_gl000196_random",12892,27060,5
"12__78786__78939","12",78786,78939,5
"18__116842__118504","18",116842,118504,1
"16__162621__162774","16",162621,162774,1
"17__169211__171206","17",169211,171206,5
"9__162432__172172","9",162432,172172,5
"17__169211__177370","17",169211,177370,287
"17__131559__183725","17",131559,183725,4
"19__325635__325704","19",325635,325704,1
"16__339440__364683","16",339440,364683,6
"16__354304__364683","16",354304,364683,26
"20__398170__398574","20",398170,398574,8
"11__403078__404135","11",403078,404135,4
"11__407817__410027","11",407817,410027,3
"12__404739__417171","12",404739,417171,1
"16__424005__424151","16",424005,424151,19
"16__425133__426812","16",425133,426812,1
"19__418923__440932","19",418923,440932,3
"19__438718__440932","19",438718,440932,4
"16__449379__449739","16",449379,449739,35
"5__453485__459574","5",453485,459574,3
"10__410314__468973","10",410314,468973,2
"10__486811__486936","10",486811,486936,1
"16__532525__546859","16",532525,546859,8
"6__553854__564929","6",553854,564929,94
"19__579500__582582","19",579500,582582,6
"16__583946__586142","16",583946,586142,376
"16__583946__599471","16",583946,599471,1
"5__619105__619232","5",619105,619232,6
"5__619105__620376","5",619105,620376,82
"5__619105__624694","5",619105,624694,63
"5__633884__635699","5",633884,635699,11
"6__629835__637861","6",629835,637861,1
"5__633884__644540","5",633884,644540,6
"5__619105__648031","5",619105,648031,1
"18__670692__671451","18",670692,671451,17
"18__683246__706578","18",683246,706578,1
"18__697240__706578","18",697240,706578,4
"17__706922__708487","17",706922,708487,1
"16__718353__718569","16",718353,718569,3
"7__716866__720363","7",716866,720363,14
"11__710422__720746","11",710422,720746,4
"16__721860__722002","16",721860,722002,18
"16__727459__727559","16",727459,727559,2
"4__724419__728816","4",724419,728816,1
"18__756557__756835","18",756557,756835,3
"16__777965__778029","16",777965,778029,11
"7__794226__803611","7",794226,803611,21
"19__804829__804939","19",804829,804939,20
"19__804532__806556","19",804532,806556,1
"19__804829__808452","19",804829,808452,1
"7__794226__810255","7",794226,810255,5
"7__780984__814799","7",780984,814799,6
"7__794226__814799","7",794226,814799,3
"7__810108__814799","7",810108,814799,2
"7__813685__814799","7",813685,814799,2
"11__836251__836843","11",836251,836843,19
"11__847201__850367","11",847201,850367,4
"1__865535__866469","1",865535,866469,38
"1__871152__871276","1",871152,871276,6
"1__871152__874840","1",871152,874840,1
"1__871152__877868","1",871152,877868,22
"1__877939__879188","1",877939,879188,4
"19__879937__881714","19",879937,881714,1
"1__891303__891393","1",891303,891393,2
"5__896780__896909","5",896780,896909,9
"7__912107__912199","7",912107,912199,21
"5__896780__914692","5",896780,914692,1
"19__932418__968503","19",932418,968503,16
"12__939169__971436","12",939169,971436,5
"17__915086__986867","17",915086,986867,1
