"index","chr","start","end","count"
"1__24738__24891","1",24738,24891,1
"9__24851__25004","9",24851,25004,2
"8_gl000196_random__12892__27060","8_gl000196_random",12892,27060,4
"19__66346__66499","19",66346,66499,2
"12__78786__78939","12",78786,78939,1
"16__162621__162774","16",162621,162774,1
"17__169211__171206","17",169211,171206,2
"9__162432__172172","9",162432,172172,1
"17__169211__177370","17",169211,177370,168
"10__225934__267296","10",225934,267296,1
"19__325635__325704","19",325635,325704,1
"16__339440__364683","16",339440,364683,4
"16__354304__364683","16",354304,364683,2
"11__403078__404135","11",403078,404135,1
"11__407817__410027","11",407817,410027,2
"19__418923__440932","19",418923,440932,1
"16__449379__449739","16",449379,449739,13
"5__453485__459574","5",453485,459574,1
"10__410314__468973","10",410314,468973,2
"10__486811__486936","10",486811,486936,4
"16__532525__546859","16",532525,546859,2
"6__553854__564929","6",553854,564929,10
"19__579500__582582","19",579500,582582,3
"16__583946__586142","16",583946,586142,34
"5__619105__619232","5",619105,619232,1
"5__619105__620376","5",619105,620376,129
"5__619105__624694","5",619105,624694,44
"5__633884__635699","5",633884,635699,8
"5__633884__644540","5",633884,644540,2
"5__637632__648031","5",637632,648031,1
"18__670692__671451","18",670692,671451,1
"16__702467__708344","16",702467,708344,1
"7__716866__720363","7",716866,720363,2
"16__721860__722002","16",721860,722002,10
"16__727459__727559","16",727459,727559,7
"17__722679__729318","17",722679,729318,1
"7__794226__803611","7",794226,803611,1
"19__804829__804939","19",804829,804939,20
"7__794226__810255","7",794226,810255,2
"7__794226__814799","7",794226,814799,1
"7__810108__814799","7",810108,814799,1
"7__813685__814799","7",813685,814799,1
"11__836251__836843","11",836251,836843,5
"1__865535__866469","1",865535,866469,4
"1__871152__877868","1",871152,877868,2
"5__896780__896909","5",896780,896909,5
"7__912107__912199","7",912107,912199,151
"12__922808__939326","12",922808,939326,1
"19__932418__968503","19",932418,968503,8
"12__939169__971436","12",939169,971436,7
"1__981344__989931","1",981344,989931,16
"19__1011366__1011498","19",1011366,1011498,4
"7__1024802__1024959","7",1024802,1024959,25
"7__1026743__1027167","7",1026743,1027167,48
"19__1031070__1032695","19",1031070,1032695,1
"19__1031070__1036561","19",1031070,1036561,1
"19__1032391__1036561","19",1032391,1036561,6
"5__1063959__1064090","5",1063959,1064090,2
"5__1078816__1085588","5",1078816,1085588,1
"19__1089471__1089961","19",1089471,1089961,8
"4__1079684__1090627","4",1079684,1090627,5
"19__1090907__1091906","19",1090907,1091906,4
"19__1090907__1093902","19",1090907,1093902,28
"19__1119010__1119620","19",1119010,1119620,18
"12__1136914__1137738","12",1136914,1137738,32
"10__1118056__1142186","10",1118056,1142186,3
"10__1130343__1142186","10",1130343,1142186,2
"10__1139392__1142186","10",1139392,1142186,5
"19__1108778__1147419","19",1108778,1147419,1
"10__1118056__1151207","10",1118056,1151207,8
"10__1130343__1151207","10",1130343,1151207,2
"10__1149542__1151207","10",1149542,1151207,54
"19__1147308__1154401","19",1147308,1154401,1
"1__1158624__1159348","1",1158624,1159348,1
"10__1170158__1170964","10",1170158,1170964,18
"1__1192372__1203372","1",1192372,1203372,1
"1__1198726__1203372","1",1198726,1203372,1
"12__1136914__1225199","12",1136914,1225199,1
"1__1229782__1233313","1",1229782,1233313,1
"19__1254901__1255060","19",1254901,1255060,1
"19__1271328__1271466","19",1271328,1271466,6
"11__1307232__1317024","11",1307232,1317024,1
"5__1320731__1339120","5",1320731,1339120,2
"5__1321879__1339120","5",1321879,1339120,5
"5__1322992__1339120","5",1322992,1339120,2
"5__1325866__1339120","5",1325866,1339120,1
"16__1364021__1370518","16",1364021,1370518,1
"17__1380799__1382999","17",1380799,1382999,8
"17__1382725__1382999","17",1382725,1382999,4
"19__1391118__1393329","19",1391118,1393329,1
"19__1399127__1399194","19",1399127,1399194,167
"19__1417499__1432689","19",1417499,1432689,1
"17__1424873__1461853","17",1424873,1461853,1
"17__1437393__1461853","17",1437393,1461853,2
"1__1451392__1463242","1",1451392,1463242,2
"1__1444585__1464711","1",1444585,1464711,1
"17__1479891__1481617","17",1479891,1481617,15
"16__1503835__1506207","16",1503835,1506207,3
"7__1518362__1519320","7",1518362,1519320,89
"7__1527396__1532742","7",1527396,1532742,8
"7__1520471__1535189","7",1520471,1535189,1
"17__1540003__1540356","17",1540003,1540356,24
"17__1580859__1580988","17",1580859,1580988,2
"17__1561820__1584348","17",1561820,1584348,2
"17__1582311__1584348","17",1582311,1584348,1
"17__1584020__1584984","17",1584020,1584984,2
"1__1599766__1608285","1",1599766,1608285,1
"19__1621837__1632404","19",1621837,1632404,3
"17__1648469__1656084","17",1648469,1656084,8
"4__1696501__1698078","4",1696501,1698078,42
"4__1696501__1705427","4",1696501,1705427,2
"1__1721834__1724750","1",1721834,1724750,2
"4__1732614__1732689","4",1732614,1732689,102
"4__1725148__1737561","4",1725148,1737561,1
"4__1732614__1737561","4",1732614,1737561,14
"4__1737000__1737561","4",1737000,1737561,2
"1__1735858__1749314","1",1735858,1749314,2
"1__1737914__1749314","1",1737914,1749314,1
"1__1735858__1756938","1",1735858,1756938,1
"1__1737914__1770677","1",1737914,1770677,4
"17__1746097__1782355","17",1746097,1782355,8
"11__1780199__1782698","11",1780199,1782698,127
"17__1747872__1782993","17",1747872,1782993,14
"17__1747872__1795234","17",1747872,1795234,1
"4__1801474__1804791","4",1801474,1804791,4
"4__1806551__1808054","4",1806551,1808054,2
"12__1889617__1893239","12",1889617,1893239,7
"4__1902353__1902978","4",1902353,1902978,4
"4__1902353__1906105","4",1902353,1906105,1
"4__1902353__1920350","4",1902353,1920350,1
"12__1919444__1920889","12",1919444,1920889,4
"19__1979751__1980016","19",1979751,1980016,2
"9__2028987__2039900","9",2028987,2039900,5
"7__2020088__2054277","7",2020088,2054277,3
"17__2075952__2076153","17",2075952,2076153,1
"17__2075952__2091809","17",2075952,2091809,2
"16__2106197__2108874","16",2106197,2108874,25
"6__2116005__2117790","6",2116005,2117790,1
"19__2120861__2121878","19",2120861,2121878,1
"16__2105403__2127727","16",2105403,2127727,18
"19__2127151__2137090","19",2127151,2137090,33
"19__2130407__2137090","19",2130407,2137090,12
"19__2129089__2137806","19",2129089,2137806,1
"19__2137010__2138713","19",2137010,2138713,29
"19__2180712__2191239","19",2180712,2191239,1
"19__2213538__2214595","19",2213538,2214595,2
"7__2188787__2270359","7",2188787,2270359,5
"16__2283883__2284782","16",2283883,2284782,1
"16__2312279__2313288","16",2312279,2313288,1
"1__2339891__2340297","1",2339891,2340297,1
"16__2367284__2367765","16",2367284,2367765,30
"7__2404007__2409317","7",2404007,2409317,4
"1__2447001__2449703","1",2447001,2449703,2
"1__2441301__2452754","1",2441301,2452754,1
"16__2481131__2498979","16",2481131,2498979,1
"17__2573457__2579900","17",2573457,2579900,21
"17__2597774__2598820","17",2597774,2598820,2
"17__2604907__2605351","17",2604907,2605351,1
"16__2616357__2633586","16",2616357,2633586,8
"4__2664565__2674099","4",2664565,2674099,1
"16__2666601__2683837","16",2666601,2683837,2
"18__2762103__2762234","18",2762103,2762234,1
"6__2779497__2779726","6",2779497,2779726,4
"6__2779497__2783795","6",2779497,2783795,39
"Y__2829115__2829687","Y",2829115,2829687,38
"16__2867802__2868970","16",2867802,2868970,2
"4__2895740__2896458","4",2895740,2896458,2
"12__2931960__2932077","12",2931960,2932077,3
"18__2925222__2960847","18",2925222,2960847,6
"12__2973486__2975687","12",2973486,2975687,6
"11__2997254__3000467","11",2997254,3000467,4
"6__3010259__3017219","6",3010259,3017219,1
"12__3018695__3031568","12",3018695,3031568,52
"16__3076064__3076289","16",3076064,3076289,2
"12__3120170__3131183","12",3120170,3131183,1
"11__3115467__3147785","11",3115467,3147785,2
"10__3147585__3161061","10",3147585,3161061,3
"19__3193282__3201624","19",3193282,3201624,1
"4__3142237__3201666","4",3142237,3201666,1
"19__3196181__3207249","19",3196181,3207249,1
"10__3208421__3208572","10",3208421,3208572,1
"4__3117031__3209084","4",3117031,3209084,1
"2__3196185__3218019","2",3196185,3218019,35
"20__3262287__3268436","20",3262287,3268436,9
"2__3341788__3341920","2",3341788,3341920,1
"9__3301546__3395596","9",3301546,3395596,11
"6__3410422__3416089","6",3410422,3416089,1
"19__3425104__3435205","19",3425104,3435205,3
"20__3527931__3529985","20",3527931,3529985,1
"19__3550982__3551192","19",3550982,3551192,1
"16__3554720__3556415","16",3554720,3556415,2
