"index","chr","start","end","count"
"8_gl000196_random__12892__27060","8_gl000196_random",12892,27060,4
"12__78786__78939","12",78786,78939,3
"18__116842__118504","18",116842,118504,4
"16__162621__162774","16",162621,162774,1
"17__169211__171206","17",169211,171206,8
"9__162432__172172","9",162432,172172,1
"17__169211__177370","17",169211,177370,340
"17__131559__183725","17",131559,183725,2
"5__230991__231115","5",230991,231115,2
"2__247538__249844","2",247538,249844,1
"10__225934__267296","10",225934,267296,1
"5__304292__311517","5",304292,311517,2
"19__325635__325704","19",325635,325704,10
"16__339440__343718","16",339440,343718,2
"16__339440__364683","16",339440,364683,14
"16__354304__364683","16",354304,364683,8
"16__359973__397106","16",359973,397106,1
"20__398170__398574","20",398170,398574,4
"11__403078__404135","11",403078,404135,1
"11__407817__410027","11",407817,410027,8
"12__404739__417171","12",404739,417171,1
"16__424005__424151","16",424005,424151,8
"16__425133__426812","16",425133,426812,1
"19__418923__440932","19",418923,440932,3
"19__438718__440932","19",438718,440932,1
"16__449379__449739","16",449379,449739,83
"5__453485__459574","5",453485,459574,2
"10__410314__468973","10",410314,468973,1
"10__486811__486936","10",486811,486936,3
"20__472898__489304","20",472898,489304,1
"20__489095__489304","20",489095,489304,1
"16__532525__546859","16",532525,546859,5
"6__553854__564929","6",553854,564929,45
"19__579500__582582","19",579500,582582,3
"16__583946__586142","16",583946,586142,168
"5__619105__619232","5",619105,619232,3
"5__619105__620376","5",619105,620376,53
"5__619105__624694","5",619105,624694,37
"5__633884__635699","5",633884,635699,37
"5__633884__644540","5",633884,644540,2
"5__637632__648031","5",637632,648031,3
"16__667208__668260","16",667208,668260,1
"18__670692__671451","18",670692,671451,13
"18__683246__706578","18",683246,706578,1
"18__697240__706578","18",697240,706578,3
"16__702467__708344","16",702467,708344,4
"17__706922__708487","17",706922,708487,1
"16__718353__718569","16",718353,718569,2
"7__716866__720363","7",716866,720363,1
"11__710422__720746","11",710422,720746,7
"16__727459__727559","16",727459,727559,4
"4__724419__728816","4",724419,728816,1
"17__722679__729318","17",722679,729318,1
"18__756557__756835","18",756557,756835,1
"16__777965__778029","16",777965,778029,4
"7__794226__794458","7",794226,794458,1
"7__794226__803611","7",794226,803611,9
"19__804829__804939","19",804829,804939,10
"19__804292__808452","19",804292,808452,1
"19__804829__808452","19",804829,808452,1
"7__794226__810255","7",794226,810255,15
"7__780984__814799","7",780984,814799,5
"7__794226__814799","7",794226,814799,2
"7__810108__814799","7",810108,814799,5
"7__813685__814799","7",813685,814799,6
"11__836251__836843","11",836251,836843,9
"11__847201__850367","11",847201,850367,2
"1__865535__866469","1",865535,866469,28
"1__871152__871276","1",871152,871276,4
"1__871152__874509","1",871152,874509,1
"1__871152__874840","1",871152,874840,7
"1__871152__877868","1",871152,877868,12
"1__877939__879188","1",877939,879188,1
"19__879937__881714","19",879937,881714,2
"1__891303__891393","1",891303,891393,1
"5__896780__896909","5",896780,896909,19
"7__892246__909153","7",892246,909153,1
"10__909683__910210","10",909683,910210,1
"7__912107__912199","7",912107,912199,50
"5__896780__914692","5",896780,914692,1
