"index","chr","start","end","count"
"18__116842__118504","18",116842,118504,1
"16__162621__162774","16",162621,162774,1
"17__169211__177370","17",169211,177370,36
"16__339440__364683","16",339440,364683,2
"16__354304__364683","16",354304,364683,1
"11__407817__410027","11",407817,410027,1
"10__410314__468973","10",410314,468973,2
"6__553854__564929","6",553854,564929,8
"19__579500__582582","19",579500,582582,1
"16__583946__586142","16",583946,586142,2
"5__619105__620376","5",619105,620376,8
"5__619105__624694","5",619105,624694,6
"5__633884__635699","5",633884,635699,5
"5__633884__644540","5",633884,644540,1
"5__637632__648031","5",637632,648031,1
"16__718353__718569","16",718353,718569,1
"7__716866__720363","7",716866,720363,1
"11__710422__720746","11",710422,720746,1
"16__721860__722002","16",721860,722002,3
"16__777965__778029","16",777965,778029,1
"1__865535__866469","1",865535,866469,2
"1__871152__877868","1",871152,877868,2
"5__896780__896909","5",896780,896909,4
"7__912107__912199","7",912107,912199,8
"12__939169__971436","12",939169,971436,3
"1__981344__989931","1",981344,989931,10
"7__1024802__1024959","7",1024802,1024959,13
"7__1026743__1027167","7",1026743,1027167,6
"19__1032391__1036561","19",1032391,1036561,9
"5__1063959__1064090","5",1063959,1064090,1
"5__1078816__1085588","5",1078816,1085588,1
"19__1089471__1089961","19",1089471,1089961,7
"4__1079684__1090627","4",1079684,1090627,4
"19__1090907__1093902","19",1090907,1093902,1
"19__1090907__1094077","19",1090907,1094077,1
"19__1119010__1119620","19",1119010,1119620,1
"12__1136914__1137738","12",1136914,1137738,11
"10__1118056__1142186","10",1118056,1142186,1
"10__1139392__1142186","10",1139392,1142186,5
"19__1108778__1147419","19",1108778,1147419,1
"10__1118056__1151207","10",1118056,1151207,1
"10__1130343__1151207","10",1130343,1151207,1
"10__1149542__1151207","10",1149542,1151207,45
"19__1147308__1154401","19",1147308,1154401,1
"10__1170158__1170964","10",1170158,1170964,5
"1__1192372__1203372","1",1192372,1203372,3
"1__1198726__1203372","1",1198726,1203372,2
"19__1271328__1271466","19",1271328,1271466,2
"5__1320731__1339120","5",1320731,1339120,1
"5__1321879__1339120","5",1321879,1339120,4
"5__1322992__1339120","5",1322992,1339120,1
"5__1325866__1339120","5",1325866,1339120,1
"17__1380799__1382999","17",1380799,1382999,9
"19__1399127__1399194","19",1399127,1399194,7
"17__1424873__1461853","17",1424873,1461853,1
"1__1451392__1463242","1",1451392,1463242,1
"7__1518362__1519320","7",1518362,1519320,77
"7__1527396__1532742","7",1527396,1532742,9
"7__1520471__1535189","7",1520471,1535189,1
"17__1554708__1554847","17",1554708,1554847,1
"17__1580859__1580988","17",1580859,1580988,2
"17__1561820__1584348","17",1561820,1584348,2
"17__1584020__1584984","17",1584020,1584984,1
"19__1621837__1632404","19",1621837,1632404,2
"17__1648469__1656084","17",1648469,1656084,7
"4__1696501__1698078","4",1696501,1698078,33
"4__1696501__1705427","4",1696501,1705427,2
