"index","chr","start","end","count"
"9__24851__25004","9",24851,25004,10
"8_gl000196_random__12892__27060","8_gl000196_random",12892,27060,8
"19__66346__66499","19",66346,66499,7
"12__78786__78939","12",78786,78939,4
"16__162621__162774","16",162621,162774,1
"17__169211__171206","17",169211,171206,5
"17__169211__177370","17",169211,177370,40
"2__247538__249844","2",247538,249844,1
"10__225934__267296","10",225934,267296,1
"5__304292__311517","5",304292,311517,2
"16__339440__343718","16",339440,343718,4
"16__339440__364683","16",339440,364683,10
"16__354304__364683","16",354304,364683,8
"11__403078__404135","11",403078,404135,6
"16__424005__424151","16",424005,424151,3
"19__438718__440932","19",438718,440932,1
"16__449379__449739","16",449379,449739,36
"10__410314__468973","10",410314,468973,4
"10__486811__486936","10",486811,486936,10
"20__489095__489304","20",489095,489304,1
"6__553854__564929","6",553854,564929,25
"19__579500__582582","19",579500,582582,13
"16__583946__586142","16",583946,586142,60
"16__583946__599471","16",583946,599471,1
"5__619105__620376","5",619105,620376,25
"5__619105__624694","5",619105,624694,122
"5__633884__635699","5",633884,635699,23
"5__633884__644540","5",633884,644540,2
"5__619105__648031","5",619105,648031,1
"5__637632__648031","5",637632,648031,1
"16__701644__707221","16",701644,707221,1
"16__702467__708344","16",702467,708344,3
"17__706922__708487","17",706922,708487,2
"16__718353__718569","16",718353,718569,1
"7__716866__720363","7",716866,720363,1
"11__710422__720746","11",710422,720746,1
"4__724419__728816","4",724419,728816,1
"7__618893__751164","7",618893,751164,6
"18__756557__756835","18",756557,756835,2
"7__794226__803611","7",794226,803611,12
"19__804292__804939","19",804292,804939,1
"7__794226__810255","7",794226,810255,17
"7__780984__814799","7",780984,814799,2
"7__794226__814799","7",794226,814799,1
"7__810108__814799","7",810108,814799,8
"7__813685__814799","7",813685,814799,4
"11__836251__836843","11",836251,836843,13
"11__847201__850367","11",847201,850367,1
"1__865535__866469","1",865535,866469,11
"1__871152__871276","1",871152,871276,1
"1__871152__874509","1",871152,874509,1
"1__871152__874840","1",871152,874840,5
"1__871152__877868","1",871152,877868,8
"1__877939__879188","1",877939,879188,9
"19__879937__881714","19",879937,881714,1
"5__896780__896909","5",896780,896909,9
"5__896780__907308","5",896780,907308,1
"19__932418__968503","19",932418,968503,33
"19__964833__968503","19",964833,968503,1
"12__939169__971436","12",939169,971436,22
"1__986833__987195","1",986833,987195,3
"1__981344__989931","1",981344,989931,75
"12__987381__990955","12",987381,990955,4
"19__1011579__1011662","19",1011579,1011662,1
"7__1024802__1024959","7",1024802,1024959,71
"7__1026743__1027167","7",1026743,1027167,19
"19__1031070__1036561","19",1031070,1036561,1
"19__1032391__1036561","19",1032391,1036561,63
"5__1063959__1064090","5",1063959,1064090,15
"19__1055906__1064252","19",1055906,1064252,1
