"index","chr","start","end","count"
"12__78786__78939","12",78786,78939,1
"18__116842__118504","18",116842,118504,1
"17__169211__177370","17",169211,177370,14
"16__339440__343718","16",339440,343718,1
"16__339440__364683","16",339440,364683,1
"16__354304__364683","16",354304,364683,1
"11__407817__410027","11",407817,410027,1
"19__418923__440932","19",418923,440932,1
"10__410314__468973","10",410314,468973,1
"10__486811__486936","10",486811,486936,2
"6__553854__564929","6",553854,564929,4
"16__583946__586142","16",583946,586142,2
"5__619105__620376","5",619105,620376,4
"5__619105__624694","5",619105,624694,14
"5__633884__635699","5",633884,635699,3
"5__633884__644540","5",633884,644540,1
"16__721860__722002","16",721860,722002,3
"7__618893__751164","7",618893,751164,1
"11__836251__836843","11",836251,836843,3
"1__865535__866469","1",865535,866469,1
"1__871152__877868","1",871152,877868,1
"5__896780__896909","5",896780,896909,3
"7__912107__912199","7",912107,912199,2
"12__922808__939326","12",922808,939326,1
"12__939169__971436","12",939169,971436,1
"1__981344__989931","1",981344,989931,10
"7__1024802__1024959","7",1024802,1024959,6
"7__1026743__1027167","7",1026743,1027167,1
"19__1031070__1036561","19",1031070,1036561,1
"19__1032391__1036561","19",1032391,1036561,4
"5__1063959__1064090","5",1063959,1064090,1
"5__1078816__1085588","5",1078816,1085588,1
"19__1089471__1089961","19",1089471,1089961,2
"19__1119010__1119620","19",1119010,1119620,6
"12__1136914__1137738","12",1136914,1137738,8
"10__1130343__1142186","10",1130343,1142186,2
"10__1139392__1142186","10",1139392,1142186,3
"19__1108778__1147419","19",1108778,1147419,1
"10__1118056__1151207","10",1118056,1151207,4
"10__1130343__1151207","10",1130343,1151207,1
"10__1149542__1151207","10",1149542,1151207,21
"19__1147308__1154401","19",1147308,1154401,1
"10__1170158__1170964","10",1170158,1170964,9
"5__1320731__1339120","5",1320731,1339120,1
"5__1321879__1339120","5",1321879,1339120,2
"5__1322992__1339120","5",1322992,1339120,2
"17__1380799__1382999","17",1380799,1382999,5
"19__1399127__1399194","19",1399127,1399194,59
"17__1424873__1461853","17",1424873,1461853,1
"17__1479891__1481617","17",1479891,1481617,4
"7__1518362__1519320","7",1518362,1519320,77
"7__1527396__1532742","7",1527396,1532742,2
"7__1520471__1535189","7",1520471,1535189,1
"17__1540003__1540356","17",1540003,1540356,5
"17__1580859__1580988","17",1580859,1580988,2
"17__1561820__1584348","17",1561820,1584348,2
"17__1584020__1584984","17",1584020,1584984,1
"17__1648469__1656084","17",1648469,1656084,6
"4__1696501__1698078","4",1696501,1698078,15
"4__1696501__1705427","4",1696501,1705427,1
"1__1721834__1722035","1",1721834,1722035,1
"1__1721834__1724750","1",1721834,1724750,2
"4__1732614__1732689","4",1732614,1732689,33
"4__1732614__1737561","4",1732614,1737561,3
"4__1737000__1737561","4",1737000,1737561,1
"1__1737914__1770677","1",1737914,1770677,2
"17__1746097__1782355","17",1746097,1782355,6
"11__1780199__1782698","11",1780199,1782698,100
"17__1747872__1782993","17",1747872,1782993,14
"4__1801474__1804791","4",1801474,1804791,1
"4__1806551__1808054","4",1806551,1808054,2
"12__1919444__1920889","12",1919444,1920889,1
"9__2028987__2039900","9",2028987,2039900,2
"7__1937836__2054277","7",1937836,2054277,5
"17__2075952__2091809","17",2075952,2091809,1
"16__2106197__2108874","16",2106197,2108874,8
"19__2127151__2137090","19",2127151,2137090,8
"19__2137010__2138713","19",2137010,2138713,12
"16__2283883__2284782","16",2283883,2284782,1
"1__2339891__2340297","1",2339891,2340297,1
"16__2367284__2367765","16",2367284,2367765,2
"7__2404007__2409317","7",2404007,2409317,2
"17__2573457__2579900","17",2573457,2579900,8
"6__2779497__2779726","6",2779497,2779726,2
"6__2779497__2783795","6",2779497,2783795,14
"Y__2829115__2829687","Y",2829115,2829687,4
"16__2867802__2868970","16",2867802,2868970,1
"12__2931960__2932077","12",2931960,2932077,1
"18__2925222__2960847","18",2925222,2960847,3
"12__2973486__2975687","12",2973486,2975687,1
"6__3010259__3017219","6",3010259,3017219,1
"12__3018695__3031568","12",3018695,3031568,9
"11__3115467__3147785","11",3115467,3147785,1
"10__3147585__3161061","10",3147585,3161061,1
"19__3193282__3201624","19",3193282,3201624,1
"4__3142237__3201666","4",3142237,3201666,1
"2__3196185__3218019","2",3196185,3218019,18
"20__3262287__3268436","20",3262287,3268436,5
"9__3301546__3395596","9",3301546,3395596,2
"20__3527931__3529985","20",3527931,3529985,1
"20__3545995__3559419","20",3545995,3559419,5
"19__3623686__3624160","19",3623686,3624160,2
"19__3656403__3661999","19",3656403,3661999,1
"19__3660964__3661999","19",3660964,3661999,1
"16__3706103__3707342","16",3706103,3707342,31
"16__3706103__3707817","16",3706103,3707817,1
"19__3751187__3751551","19",3751187,3751551,82
"11__3752621__3756554","11",3752621,3756554,1
"1__3761471__3761915","1",3761471,3761915,10
"17__3769202__3783728","17",3769202,3783728,1
"17__3772781__3783728","17",3772781,3783728,6
"11__3789811__3789974","11",3789811,3789974,19
"11__3752621__3797251","11",3752621,3797251,2
"11__3784132__3797251","11",3784132,3797251,4
"16__3801727__3820987","16",3801727,3820987,1
"20__3835205__3838456","20",3835205,3838456,10
"20__3841979__3843060","20",3841979,3843060,10
"16__3860604__3901010","16",3860604,3901010,6
"16__3900298__3901010","16",3900298,3901010,2
"19__3977213__3977345","19",3977213,3977345,4
"19__3979806__3983289","19",3979806,3983289,3
"19__3983108__3983289","19",3983108,3983289,4
"17__3984670__3989949","17",3984670,3989949,3
"11__4076756__4080626","11",4076756,4080626,5
"17__4072492__4145743","17",4072492,4145743,4
"9__4286038__4286523","9",4286038,4286523,1
"16__4310456__4312702","16",4310456,4312702,1
"19__4354946__4355170","19",4354946,4355170,27
"16__4383348__4383520","16",4383348,4383520,44
"19__4405909__4409756","19",4405909,4409756,5
"3__4490950__4494733","3",4490950,4494733,1
"17__4539054__4540553","17",4539054,4540553,2
"3__4669447__4687412","3",4669447,4687412,1
"9__4823548__4833228","9",4823548,4833228,11
"17__4846721__4847933","17",4846721,4847933,3
"16__4861171__4862249","16",4861171,4862249,7
"20__4864288__4865469","20",4864288,4865469,12
"16__4861624__4882913","16",4861624,4882913,1
"19__5016268__5033042","19",5016268,5033042,2
"19__5032877__5041262","19",5032877,5041262,3
"16__5077136__5077380","16",5077136,5077380,1
"20__5100224__5100560","20",5100224,5100560,2
"19__5214372__5218543","19",5214372,5218543,1
"7__5256194__5256818","7",5256194,5256818,4
"17__5302872__5317454","17",5302872,5317454,1
"7__5331324__5331452","7",5331324,5331452,3
"7__5327437__5334565","7",5327437,5334565,3
"9__5656583__5690038","9",5656583,5690038,2
"19__5727279__5729955","19",5727279,5729955,5
"10__5950888__5951257","10",5950888,5951257,13
"19__5941632__5951607","19",5941632,5951607,1
"20__6011931__6012016","20",6011931,6012016,5
"1__6007164__6012896","1",6007164,6012896,2
"1__6021854__6029319","1",6021854,6029319,1
"1__6021854__6038473","1",6021854,6038473,10
"7__6082564__6089676","7",6082564,6089676,27
"11__6243672__6244127","11",6243672,6244127,1
"19__6217965__6270770","19",6217965,6270770,3
"19__6270590__6270770","19",6270590,6270770,6
"18__6138193__6312055","18",6138193,6312055,3
"17__6374481__6382056","17",6374481,6382056,1
"7__6464383__6465745","7",6464383,6465745,1
"11__6541195__6550351","11",6541195,6550351,2
"1__6589054__6601987","1",6589054,6601987,3
"12__6623431__6623753","12",6623431,6623753,35
"7__6618132__6624891","7",6618132,6624891,1
"5__6623327__6625782","5",6623327,6625782,2
"11__6625456__6629441","11",6625456,6629441,1
"19__6696390__6702590","19",6696390,6702590,2
"19__6710998__6711207","19",6710998,6711207,1
"19__6710998__6712417","19",6710998,6712417,1
"19__6682153__6712634","19",6682153,6712634,1
"19__6707087__6713520","19",6707087,6713520,1
"19__6713200__6714457","19",6713200,6714457,2
"19__6744565__6744711","19",6744565,6744711,85
"7__6736970__6744854","7",6736970,6744854,2
"5__6737623__6746540","5",6737623,6746540,1
"5__6748577__6750616","5",6748577,6750616,12
"19__6750523__6750644","19",6750523,6750644,3
"9__6805599__6805774","9",6805599,6805774,11
"7__6852607__6862991","7",6852607,6862991,1
"12__6970607__6971722","12",6970607,6971722,7
"18__6964661__7012137","18",6964661,7012137,2
"18__7011299__7016670","18",7011299,7016670,2
"18__7024379__7036087","18",7024379,7036087,1
"18__7015721__7042249","18",7015721,7042249,1
"12__7088633__7088741","12",7088633,7088741,251
"12__7088633__7092700","12",7088633,7092700,2
"12__7090756__7092700","12",7090756,7092700,21
"17__7156237__7158122","17",7156237,7158122,1
"19__7163043__7170762","19",7163043,7170762,1
"6__7182103__7189555","6",7182103,7189555,2
"17__7224431__7226185","17",7224431,7226185,3
"12__7252282__7252622","12",7252282,7252622,1
"10__7327828__7327916","10",7327828,7327916,7
"12__7343484__7360676","12",7343484,7360676,1
"17__7402358__7405048","17",7402358,7405048,1
"10__7409611__7412337","10",7409611,7412337,1
"19__7589847__7591812","19",7589847,7591812,1
"19__7670112__7676472","19",7670112,7676472,2
"19__7685732__7687547","19",7685732,7687547,29
"10__7839010__7844817","10",7839010,7844817,2
"17__7851475__7851645","17",7851475,7851645,3
"4__7776466__7873807","4",7776466,7873807,1
"7__8062113__8099878","7",8062113,8099878,2
"17__8157484__8157619","17",8157484,8157619,1
"12__8192415__8192761","12",8192415,8192761,8
