"index","chr","start","end","count"
"8_gl000196_random__12892__27060","8_gl000196_random",12892,27060,1
"17__169211__177370","17",169211,177370,9
"16__339440__364683","16",339440,364683,1
"11__403078__404135","11",403078,404135,1
"5__453485__459574","5",453485,459574,1
"6__553854__564929","6",553854,564929,1
"19__579500__582582","19",579500,582582,1
"16__583946__586142","16",583946,586142,1
"5__619105__620376","5",619105,620376,5
"5__619105__624694","5",619105,624694,6
"5__633884__635699","5",633884,635699,1
"18__697240__706578","18",697240,706578,1
"7__618893__751164","7",618893,751164,1
"16__777965__778029","16",777965,778029,1
"11__836251__836843","11",836251,836843,1
"1__871152__874840","1",871152,874840,1
"1__871152__877868","1",871152,877868,1
"5__896780__896909","5",896780,896909,2
"1__981344__989931","1",981344,989931,3
"7__1024802__1024959","7",1024802,1024959,4
"7__1026743__1027167","7",1026743,1027167,1
"19__1032391__1036561","19",1032391,1036561,2
"5__1063959__1064090","5",1063959,1064090,1
"19__1119010__1119620","19",1119010,1119620,1
"10__1139392__1142186","10",1139392,1142186,1
"10__1118056__1151207","10",1118056,1151207,2
"10__1149542__1151207","10",1149542,1151207,19
"10__1170158__1170964","10",1170158,1170964,6
"1__1192372__1203372","1",1192372,1203372,1
"5__1321879__1339120","5",1321879,1339120,1
"5__1325866__1339120","5",1325866,1339120,1
"19__1399127__1399194","19",1399127,1399194,26
"7__1510482__1512022","7",1510482,1512022,1
"7__1518362__1519320","7",1518362,1519320,31
"7__1527396__1532742","7",1527396,1532742,3
"17__1540003__1540356","17",1540003,1540356,1
"17__1580859__1580988","17",1580859,1580988,2
"17__1561820__1584348","17",1561820,1584348,1
"4__1696501__1698078","4",1696501,1698078,4
"1__1721834__1724750","1",1721834,1724750,1
"4__1732614__1732689","4",1732614,1732689,13
"4__1732614__1737561","4",1732614,1737561,2
"4__1737000__1737561","4",1737000,1737561,1
"17__1746097__1782355","17",1746097,1782355,1
"11__1780199__1782698","11",1780199,1782698,66
"17__1747872__1782993","17",1747872,1782993,4
"4__1801474__1804791","4",1801474,1804791,1
"4__1902353__1902978","4",1902353,1902978,3
"9__2028987__2039900","9",2028987,2039900,1
"7__1937836__2054277","7",1937836,2054277,1
"16__2106197__2108874","16",2106197,2108874,3
"19__2111284__2132577","19",2111284,2132577,1
"19__2127151__2137090","19",2127151,2137090,6
"16__2135231__2138326","16",2135231,2138326,1
"19__2137010__2138713","19",2137010,2138713,9
"16__2283883__2284782","16",2283883,2284782,1
"1__2339891__2340297","1",2339891,2340297,2
"7__2404007__2409317","7",2404007,2409317,2
"16__2489354__2493801","16",2489354,2493801,1
"17__2573457__2579900","17",2573457,2579900,2
"4__2664565__2674099","4",2664565,2674099,1
"6__2779497__2783795","6",2779497,2783795,6
"Y__2829115__2829687","Y",2829115,2829687,2
"18__2925222__2960847","18",2925222,2960847,3
"12__2973486__2975687","12",2973486,2975687,1
"11__2997254__3000467","11",2997254,3000467,1
"6__3010259__3017219","6",3010259,3017219,1
"12__3018695__3031568","12",3018695,3031568,5
"2__3196185__3218019","2",3196185,3218019,7
"4__3188324__3222035","4",3188324,3222035,1
"20__3262287__3268436","20",3262287,3268436,3
"9__3301546__3395596","9",3301546,3395596,1
"6__3410422__3416089","6",3410422,3416089,1
"20__3527931__3529985","20",3527931,3529985,1
"20__3545995__3559419","20",3545995,3559419,3
"19__3623686__3624160","19",3623686,3624160,5
"19__3660964__3661999","19",3660964,3661999,2
"16__3706103__3707342","16",3706103,3707342,9
"16__3706103__3707817","16",3706103,3707817,2
"19__3751187__3751551","19",3751187,3751551,36
"11__3752621__3756554","11",3752621,3756554,1
"1__3761471__3761915","1",3761471,3761915,7
"17__3772781__3783728","17",3772781,3783728,1
"11__3789811__3789974","11",3789811,3789974,10
