"index","chr","start","end","count"
"18__117043__118504","18",117043,118504,1
"16__148143__150507","16",148143,150507,1
"17__169211__169340","17",169211,169340,7
"17__169211__171206","17",169211,171206,275
"17__171063__171206","17",171063,171206,8
"17__169211__177370","17",169211,177370,61
"17__171063__177370","17",171063,177370,330
"17__169211__183725","17",169211,183725,3
"11__309013__314356","11",309013,314356,1
"11__403078__403771","11",403078,403771,1
"11__403078__404135","11",403078,404135,5
"11__407817__408893","11",407817,408893,9
"11__408073__410027","11",408073,410027,1
"12__404739__417171","12",404739,417171,2
"16__424005__424151","16",424005,424151,1
"19__418923__438837","19",418923,438837,1
"19__438718__438837","19",438718,438837,5
"19__438718__439030","19",438718,439030,6
"19__438970__439030","19",438970,439030,4
"19__438970__440932","19",438970,440932,2
"19__440862__440932","19",440862,440932,2
"16__449379__449480","16",449379,449480,8
"16__449379__449739","16",449379,449739,4
"16__449627__449739","16",449627,449739,12
"10__410314__468973","10",410314,468973,2
"19__580379__582582","19",580379,582582,1
"19__541339__613488","19",541339,613488,1
"19__582750__632938","19",582750,632938,1
"18__670692__670867","18",670692,670867,10
"19__651611__694970","19",651611,694970,1
"18__685921__706578","18",685921,706578,1
"16__701824__707221","16",701824,707221,3
"16__702467__707892","16",702467,707892,7
"16__703341__708344","16",703341,708344,7
"16__703525__708344","16",703525,708344,10
"11__720062__720746","11",720062,720746,9
"18__672860__724632","18",672860,724632,1
"16__677342__726497","16",677342,726497,1
"18__756557__756835","18",756557,756835,1
"16__732364__776456","16",732364,776456,1
"16__727781__776880","16",727781,776880,1
"11__760122__805103","11",760122,805103,1
"11__836251__836442","11",836251,836442,32
"11__836251__836843","11",836251,836843,2
"19__810694__861005","19",810694,861005,1
"1__865535__865716","1",865535,865716,24
"1__871152__874509","1",871152,874509,3
"1__871152__874792","1",871152,874792,12
"1__874420__874792","1",874420,874792,4
"1__871152__876686","1",871152,876686,2
"1__871152__877631","1",871152,877631,18
"1__874420__877631","1",874420,877631,1
"1__874420__877868","1",874420,877868,20
"1__877939__878757","1",877939,878757,6
"19__879937__880148","19",879937,880148,2
"10__909683__910210","10",909683,910210,1
"10__910063__910210","10",910063,910210,2
"19__917342__966868","19",917342,966868,1
"19__932418__966868","19",932418,966868,16
"19__964833__966868","19",964833,966868,1
"19__932418__968503","19",932418,968503,9
"19__964833__968503","19",964833,968503,1
"12__939169__970509","12",939169,970509,8
"12__939169__971436","12",939169,971436,35
"12__966327__971436","12",966327,971436,12
"1__935246__981468","1",935246,981468,2
"17__915928__986867","17",915928,986867,2
"1__986833__987025","1",986833,987025,5
"1__986833__987195","1",986833,987195,2
"1__987108__987195","1",987108,987195,1
"1__981344__989357","1",981344,989357,144
"1__981540__989931","1",981540,989931,107
"12__990858__995250","12",990858,995250,2
"17__953777__1003975","17",953777,1003975,1
"12__990858__1005898","12",990858,1005898,1
"19__1011740__1012187","19",1011740,1012187,3
"12__968411__1020618","12",968411,1020618,1
"12__970179__1020618","12",970179,1020618,1
"12__1025510__1025649","12",1025510,1025649,1
"12__1025510__1025986","12",1025510,1025986,1
"12__1025805__1025986","12",1025805,1025986,2
"19__1031070__1032457","19",1031070,1032457,5
"19__1032391__1032695","19",1032391,1032695,6
"19__1056065__1063862","19",1056065,1063862,2
"19__1089471__1089961","19",1089471,1089961,35
"19__1090907__1091906","19",1090907,1091906,187
"19__1091791__1094077","19",1091791,1094077,2
"19__1093903__1094077","19",1093903,1094077,3
"19__1119010__1119163","19",1119010,1119163,28
"19__1119010__1119620","19",1119010,1119620,2
"19__1119515__1119620","19",1119515,1119620,15
"10__1118056__1130478","10",1118056,1130478,1
"10__1123847__1130478","10",1123847,1130478,4
"10__1130343__1130478","10",1130343,1130478,1
"10__1118056__1132297","10",1118056,1132297,3
"10__1123847__1132297","10",1123847,1132297,1
"10__1125951__1132297","10",1125951,1132297,1
"12__1136914__1137738","12",1136914,1137738,112
"10__1118056__1139436","10",1118056,1139436,2
"10__1125951__1139436","10",1125951,1139436,1
"10__1123847__1142186","10",1123847,1142186,3
"10__1125951__1142186","10",1125951,1142186,2
"10__1118056__1149776","10",1118056,1149776,6
"10__1125951__1149776","10",1125951,1149776,1
"10__1130343__1149776","10",1130343,1149776,3
"10__1149542__1149776","10",1149542,1149776,326
"10__1123847__1151207","10",1123847,1151207,1
"10__1130343__1151207","10",1130343,1151207,1
"10__1149542__1151207","10",1149542,1151207,266
"19__1147308__1154401","19",1147308,1154401,8
"19__1149368__1154401","19",1149368,1154401,35
"19__1154183__1154401","19",1154183,1154401,3
"1__1159212__1159348","1",1159212,1159348,3
"10__1170158__1170292","10",1170158,1170292,2
"10__1170158__1170964","10",1170158,1170964,5
"1__1192372__1192510","1",1192372,1192510,2
"1__1192372__1192690","1",1192372,1192690,6
"1__1192588__1192690","1",1192588,1192690,2
"1__1192588__1198766","1",1192588,1198766,6
"1__1192372__1203372","1",1192372,1203372,5
"1__1192588__1203372","1",1192588,1203372,10
"1__1203242__1203372","1",1203242,1203372,4
"12__1213916__1219513","12",1213916,1219513,1
"12__1136914__1225199","12",1136914,1225199,1
"1__1229782__1232013","1",1229782,1232013,11
"1__1221306__1271895","1",1221306,1271895,1
"11__1307232__1311639","11",1307232,1311639,4
"11__1309854__1311639","11",1309854,1311639,2
"11__1309854__1317024","11",1309854,1317024,8
"1__1239466__1327029","1",1239466,1327029,1
"1__1310455__1361765","1",1310455,1361765,1
"16__1364294__1370284","16",1364294,1370284,2
"17__1380799__1382029","17",1380799,1382029,6
"17__1380799__1382796","17",1380799,1382796,17
"17__1381185__1382796","17",1381185,1382796,2
"17__1381185__1382999","17",1381185,1382999,11
"17__1381381__1382999","17",1381381,1382999,12
"17__1382886__1382999","17",1382886,1382999,2
"17__1382886__1387597","17",1382886,1387597,7
"17__1383821__1387597","17",1383821,1387597,1
"1__1387745__1416316","1",1387745,1416316,1
"16__1365655__1416396","16",1365655,1416396,1
"1__1389725__1417683","1",1389725,1417683,2
"1__1391605__1420551","1",1391605,1420551,2
"1__1391605__1421218","1",1391605,1421218,2
"1__1392509__1421615","1",1392509,1421615,1
"1__1394541__1422048","1",1394541,1422048,1
"17__1424873__1451681","17",1424873,1451681,2
"17__1437393__1451681","17",1437393,1451681,3
"17__1437393__1456443","17",1437393,1456443,5
"17__1438476__1456443","17",1438476,1456443,2
"16__1504412__1505796","16",1504412,1505796,1
"16__1503835__1510949","16",1503835,1510949,2
"17__1540003__1540149","17",1540003,1540149,12
"17__1540003__1540356","17",1540003,1540356,1
"17__1540235__1540356","17",1540235,1540356,4
"19__1505017__1556922","19",1505017,1556922,1
"17__1558644__1565447","17",1558644,1565447,2
"17__1558644__1576491","17",1558644,1576491,2
"17__1561820__1584125","17",1561820,1584125,6
"17__1582311__1584125","17",1582311,1584125,6
"17__1561820__1584348","17",1561820,1584348,10
"17__1584020__1584984","17",1584020,1584984,4
"17__1584223__1584984","17",1584223,1584984,64
"1__1601103__1608285","1",1601103,1608285,2
"17__1561820__1611516","17",1561820,1611516,1
"19__1621837__1627425","19",1621837,1627425,14
"19__1621837__1632115","19",1621837,1632115,2
"19__1622053__1632404","19",1622053,1632404,2
"1__1572259__1635585","1",1572259,1635585,15
"1__1635478__1635585","1",1635478,1635585,1
"1__1573124__1635783","1",1573124,1635783,1
"1__1586823__1647917","1",1586823,1647917,1
"1__1590375__1653150","1",1590375,1653150,2
"17__1648627__1656084","17",1648627,1656084,35
"17__1649002__1656084","17",1649002,1656084,97
"16__1682213__1687908","16",1682213,1687908,2
"17__1690104__1690267","17",1690104,1690267,4
"17__1690104__1690898","17",1690104,1690898,9
"17__1690716__1690898","17",1690716,1690898,9
"17__1703151__1704318","17",1703151,1704318,1
"1__1721834__1722035","1",1721834,1722035,47
"1__1721834__1724750","1",1721834,1724750,1
"1__1724684__1724750","1",1724684,1724750,3
"1__1735858__1737977","1",1735858,1737977,1
"1__1737914__1747301","1",1737914,1747301,69
