"index","chr","start","end","count"
"1__24738__24891","1",24738,24891,1
"19__66346__66499","19",66346,66499,2
"16__148143__150507","16",148143,150507,2
"16__162621__162774","16",162621,162774,6
"17__169211__171206","17",169211,171206,11
"17__169211__177370","17",169211,177370,835
"18__178933__180339","18",178933,180339,1
"17__169211__183725","17",169211,183725,2
"16__223124__226810","16",223124,226810,1
"11__403078__404135","11",403078,404135,4
"11__407817__410027","11",407817,410027,8
"12__404739__417171","12",404739,417171,2
"16__424005__424151","16",424005,424151,1
"16__425133__426812","16",425133,426812,3
"19__418923__439030","19",418923,439030,6
"19__418923__440932","19",418923,440932,4
"19__438718__440932","19",438718,440932,4
"16__449379__449739","16",449379,449739,216
"16__449627__449739","16",449627,449739,38
"10__410314__468973","10",410314,468973,6
"16__532525__539000","16",532525,539000,15
"16__532525__546859","16",532525,546859,5
"19__579500__581591","19",579500,581591,1
"16__586029__586142","16",586029,586142,331
"16__586029__599471","16",586029,599471,1
"18__670692__670867","18",670692,670867,9
"18__670692__671451","18",670692,671451,14
"16__679239__700167","16",679239,700167,1
"18__683246__706578","18",683246,706578,1
"18__697240__706578","18",697240,706578,4
"16__701644__707221","16",701644,707221,1
"16__702467__708344","16",702467,708344,3
"16__703341__708344","16",703341,708344,15
"11__710422__720746","11",710422,720746,5
"11__720062__720746","11",720062,720746,7
"16__721860__722002","16",721860,722002,1
"18__756557__756835","18",756557,756835,7
"19__803561__805187","19",803561,805187,1
"19__804292__808452","19",804292,808452,3
"19__804829__808452","19",804829,808452,1
"19__756890__808762","19",756890,808762,1
"11__836251__836442","11",836251,836442,4
"11__836251__836843","11",836251,836843,12
"1__865535__865716","1",865535,865716,51
"1__865535__866469","1",865535,866469,55
"1__871152__871276","1",871152,871276,2
"1__871152__874509","1",871152,874509,3
"1__871152__874792","1",871152,874792,10
"1__871152__877631","1",871152,877631,5
"1__871152__877868","1",871152,877868,17
"1__877939__878757","1",877939,878757,1
"19__879937__881714","19",879937,881714,5
"10__909683__910210","10",909683,910210,5
"1__865535__916037","1",865535,916037,4
"19__932418__966868","19",932418,966868,1
"19__964833__966868","19",964833,966868,1
"19__932418__968503","19",932418,968503,20
"19__964833__968503","19",964833,968503,1
"1__957581__970704","1",957581,970704,1
"12__939169__971436","12",939169,971436,84
"1__986833__987025","1",986833,987025,1
"1__981777__987195","1",981777,987195,1
"1__986833__987195","1",986833,987195,10
"1__981344__989357","1",981344,989357,16
"1__981344__989931","1",981344,989931,115
"19__1011579__1012187","19",1011579,1012187,2
"19__1011740__1012187","19",1011740,1012187,1
"12__1025510__1025986","12",1025510,1025986,2
"19__1031070__1032695","19",1031070,1032695,7
"19__1032391__1032695","19",1032391,1032695,1
"19__1032558__1032695","19",1032558,1032695,2
"10__988420__1038599","10",988420,1038599,1
"19__1056065__1064252","19",1056065,1064252,3
