"index","chr","start","end","count"
"16__162621__162774","16",162621,162774,2
"17__169211__171206","17",169211,171206,2
"17__169211__177370","17",169211,177370,215
"17__131559__183725","17",131559,183725,4
"11__403078__404135","11",403078,404135,3
"11__407817__410027","11",407817,410027,3
"12__404739__417171","12",404739,417171,1
"16__424005__424151","16",424005,424151,19
"19__418923__440932","19",418923,440932,3
"19__438718__440932","19",438718,440932,2
"16__449379__449739","16",449379,449739,39
"10__486811__486936","10",486811,486936,1
"16__532525__539000","16",532525,539000,6
"16__532525__546859","16",532525,546859,1
"16__586029__586142","16",586029,586142,28
"18__670692__671451","18",670692,671451,8
"18__683246__706578","18",683246,706578,1
"18__697240__706578","18",697240,706578,5
"16__718353__718569","16",718353,718569,5
"11__710422__720746","11",710422,720746,4
"16__721860__722002","16",721860,722002,15
"16__727459__727559","16",727459,727559,1
"18__756557__756835","18",756557,756835,2
"19__804829__804939","19",804829,804939,13
"19__804532__806556","19",804532,806556,1
"19__804829__808452","19",804829,808452,1
"11__836251__836843","11",836251,836843,16
"1__865535__865716","1",865535,865716,6
"1__865535__866469","1",865535,866469,24
"1__871152__871276","1",871152,871276,7
"1__871152__874792","1",871152,874792,1
"1__871152__877868","1",871152,877868,17
"19__879937__881714","19",879937,881714,1
"19__932418__968503","19",932418,968503,1
"12__939169__971436","12",939169,971436,7
"17__915086__986867","17",915086,986867,1
"1__986833__987195","1",986833,987195,10
"1__981344__989931","1",981344,989931,104
"19__1011366__1011498","19",1011366,1011498,4
"19__1031070__1032695","19",1031070,1032695,2
"19__1032391__1032695","19",1032391,1032695,1
"19__1089471__1089961","19",1089471,1089961,163
"19__1090907__1091906","19",1090907,1091906,15
"19__1090907__1094077","19",1090907,1094077,1
"19__1119010__1119620","19",1119010,1119620,4
"10__1125951__1126416","10",1125951,1126416,1
"12__1136914__1137738","12",1136914,1137738,24
"10__1118056__1142186","10",1118056,1142186,1
"10__1123847__1142186","10",1123847,1142186,2
"10__1139392__1142186","10",1139392,1142186,1
"10__1142110__1142186","10",1142110,1142186,1
"10__1118056__1151207","10",1118056,1151207,4
"10__1130343__1151207","10",1130343,1151207,5
"10__1149542__1151207","10",1149542,1151207,19
"19__1147308__1154401","19",1147308,1154401,15
"10__1170158__1170964","10",1170158,1170964,11
"1__1192372__1192690","1",1192372,1192690,2
"1__1192372__1198766","1",1192372,1198766,6
"1__1198726__1203372","1",1198726,1203372,1
