"index","chr","start","end","count"
"1__24738__24891","1",24738,24891,1
"17__169211__177370","17",169211,177370,15
"16__424005__424151","16",424005,424151,4
"19__438718__440932","19",438718,440932,1
"16__449379__449739","16",449379,449739,5
"10__486811__486936","10",486811,486936,2
"16__721860__722002","16",721860,722002,1
"16__777965__778029","16",777965,778029,1
"19__804829__804939","19",804829,804939,2
"1__871152__877868","1",871152,877868,3
"10__909683__910210","10",909683,910210,1
"12__939169__971436","12",939169,971436,1
"1__981344__989931","1",981344,989931,5
"19__1089471__1089961","19",1089471,1089961,11
"19__1090907__1091906","19",1090907,1091906,1
"19__1119010__1119620","19",1119010,1119620,2
"10__1125951__1126416","10",1125951,1126416,1
"10__1123847__1142186","10",1123847,1142186,1
"10__1118056__1151207","10",1118056,1151207,1
"10__1130343__1151207","10",1130343,1151207,2
"10__1151066__1151207","10",1151066,1151207,1
"19__1147308__1154401","19",1147308,1154401,1
"10__1170158__1170964","10",1170158,1170964,3
"19__1271328__1271466","19",1271328,1271466,1
"17__1382725__1382999","17",1382725,1382999,2
"19__1399127__1399194","19",1399127,1399194,13
"1__1387745__1417683","1",1387745,1417683,1
"1__1390840__1420551","1",1390840,1420551,1
"1__1391171__1421218","1",1391171,1421218,1
"1__1392509__1422048","1",1392509,1422048,1
"1__1394541__1423294","1",1394541,1423294,1
"17__1540003__1540356","17",1540003,1540356,1
"17__1584020__1584984","17",1584020,1584984,2
"1__1572443__1635585","1",1572443,1635585,1
"17__1648469__1652034","17",1648469,1652034,1
"17__1690104__1690898","17",1690104,1690898,1
"1__1721834__1724750","1",1721834,1724750,2
"1__1737914__1770677","1",1737914,1770677,3
"17__1746097__1782355","17",1746097,1782355,1
"11__1780199__1782698","11",1780199,1782698,32
"17__1747872__1782993","17",1747872,1782993,7
"19__1979751__1980016","19",1979751,1980016,1
"16__2106197__2108874","16",2106197,2108874,17
"16__2105403__2127727","16",2105403,2127727,4
"19__2127151__2130536","19",2127151,2130536,3
"19__2127151__2137090","19",2127151,2137090,17
"19__2130407__2137090","19",2130407,2137090,2
"19__2137010__2138713","19",2137010,2138713,1
"17__2371055__2376958","17",2371055,2376958,1
"1__2447001__2449703","1",2447001,2449703,1
"16__2481131__2498979","16",2481131,2498979,1
"17__2597774__2598820","17",2597774,2598820,1
"17__2604907__2605351","17",2604907,2605351,1
"16__2663961__2732801","16",2663961,2732801,6
"16__2854915__2871110","16",2854915,2871110,6
"18__2925222__2960847","18",2925222,2960847,1
"12__2973486__2975687","12",2973486,2975687,1
"12__2975559__2975687","12",2975559,2975687,1
"11__2997254__3000467","11",2997254,3000467,1
"16__3076064__3076289","16",3076064,3076289,4
"19__3205937__3206423","19",3205937,3206423,1
"19__3196181__3207249","19",3196181,3207249,1
"1__3440688__3440810","1",3440688,3440810,2
"19__3550982__3551192","19",3550982,3551192,2
"16__3706103__3707342","16",3706103,3707342,36
"16__3724340__3726146","16",3724340,3726146,1
"19__3751187__3751551","19",3751187,3751551,26
"11__3752621__3756554","11",3752621,3756554,3
"1__3761471__3761915","1",3761471,3761915,2
"17__3772781__3783728","17",3772781,3783728,6
"17__3937309__3937586","17",3937309,3937586,1
"17__3955265__3962584","17",3955265,3962584,2
"19__3977213__3977345","19",3977213,3977345,5
"19__3979806__3983289","19",3979806,3983289,2
"19__3983108__3983289","19",3983108,3983289,18
"17__3984670__3989949","17",3984670,3989949,5
"11__4132831__4133292","11",4132831,4133292,1
"19__4354946__4355170","19",4354946,4355170,72
"16__4513661__4519466","16",4513661,4519466,1
"17__4539054__4540553","17",4539054,4540553,1
"16__4861624__4882913","16",4861624,4882913,2
"19__5032877__5041262","19",5032877,5041262,3
"19__5039847__5041262","19",5039847,5041262,2
"10__5014776__5144402","10",5014776,5144402,18
"10__5018043__5144842","10",5018043,5144842,1
"10__5014393__5248360","10",5014393,5248360,1
"19__5653126__5654467","19",5653126,5654467,4
"10__5944983__5951257","10",5944983,5951257,1
"10__5950888__5951257","10",5950888,5951257,6
"1__6007164__6012896","1",6007164,6012896,1
"1__6021854__6029319","1",6021854,6029319,2
"11__6243672__6244127","11",6243672,6244127,3
"17__6597416__6597516","17",6597416,6597516,1
"12__6623431__6623753","12",6623431,6623753,42
"12__6635453__6635537","12",6635453,6635537,3
"1__6659107__6659512","1",6659107,6659512,2
"19__6696390__6702590","19",6696390,6702590,2
"19__6710998__6712417","19",6710998,6712417,3
"19__6741021__6741136","19",6741021,6741136,1
"19__6744565__6744711","19",6744565,6744711,5
"18__7015721__7042249","18",7015721,7042249,1
"19__7163043__7170762","19",7163043,7170762,1
"17__7224431__7226185","17",7224431,7226185,1
"17__7402358__7405048","17",7402358,7405048,2
"19__7607447__7619609","19",7607447,7619609,1
"19__7607447__7622170","19",7607447,7622170,2
"19__7670112__7676472","19",7670112,7676472,1
"19__7685732__7687547","19",7685732,7687547,5
"10__7786045__7786243","10",7786045,7786243,1
"17__7851475__7851645","17",7851475,7851645,1
"17__8134594__8141947","17",8134594,8141947,2
"12__8192415__8192761","12",8192415,8192761,9
"19__8486673__8486900","19",8486673,8486900,13
"1__8616534__8617582","1",8616534,8617582,2
"1__8568686__8674745","1",8568686,8674745,1
"1__8674620__8684439","1",8674620,8684439,3
"16__8729025__8738582","16",8729025,8738582,7
"16__8952207__8953192","16",8952207,8953192,1
"19__8966650__8973616","19",8966650,8973616,5
"19__8976581__8987334","19",8976581,8987334,5
"19__8993373__8999060","19",8993373,8999060,3
"19__8993373__9005229","19",8993373,9005229,1
"19__8999392__9005229","19",8999392,9005229,5
"19__9003293__9005731","19",9003293,9005731,1
"19__9012774__9015385","19",9012774,9015385,1
"19__8997118__9017518","19",8997118,9017518,1
"19__9017346__9019635","19",9017346,9019635,1
"16__9014216__9024254","16",9014216,9024254,1
"12__9227156__9247680","12",9227156,9247680,1
"12__9241796__9254270","12",9241796,9254270,1
"12__9242498__9265132","12",9242498,9265132,3
"12__9227156__9305939","12",9227156,9305939,1
"12__9251977__9333728","12",9251977,9333728,2
"19__9728767__9768811","19",9728767,9768811,1
"19__9767223__9801945","19",9767223,9801945,1
"1__9931245__9938047","1",9931245,9938047,1
"19__9939268__9939550","19",9939268,9939550,2
"11__10049999__10064528","11",10049999,10064528,1
"19__10505904__10506879","19",10505904,10506879,4
"19__10596796__10597494","19",10596796,10597494,19
"19__10662721__10662797","19",10662721,10662797,7
"11__10823596__10827594","11",10823596,10827594,1
"16__11096931__11118778","16",11096931,11118778,4
"1__11118857__11118949","1",11118857,11118949,2
"1__11130957__11137005","1",11130957,11137005,2
"16__11114050__11154879","16",11114050,11154879,1
"19__11215896__11217363","19",11215896,11217363,2
"19__11221328__11221447","19",11221328,11221447,1
"19__11223954__11224438","19",11223954,11224438,2
"19__11280553__11280924","19",11280553,11280924,1
"19__11319587__11328067","19",11319587,11328067,1
"19__11527288__11527733","19",11527288,11527733,1
"19__11623871__11625036","19",11623871,11625036,2
"16__11781713__11792181","16",11781713,11792181,2
"16__11988811__11991892","16",11988811,11991892,1
"1__12016974__12018000","1",12016974,12018000,1
"12__12022358__12022903","12",12022358,12022903,9
"1__12030727__12033054","1",12030727,12033054,1
"1__12032929__12033054","1",12032929,12033054,2
"1__12042027__12042171","1",12042027,12042171,2
"1__12049222__12064670","1",12049222,12064670,1
"1__12061458__12069783","1",12061458,12069783,18
"10__12123471__12126750","10",12123471,12126750,1
"10__12123471__12139995","10",12123471,12139995,1
"19__12766508__12768369","19",12766508,12768369,1
"19__12825861__12825983","19",12825861,12825983,1
"19__12921131__12921218","19",12921131,12921218,10
"19__13039569__13039661","19",13039569,13039661,6
"19__13039156__13041563","19",13039156,13041563,22
"19__14038706__14039001","19",14038706,14039001,1
"16__14645878__14648008","16",14645878,14648008,2
"16__14680175__14711507","16",14680175,14711507,3
"1__15382587__15386798","1",15382587,15386798,27
"1__15833394__15833570","1",15833394,15833570,8
"1__16046229__16056424","1",16046229,16056424,1
"16__16219667__16225792","16",16219667,16225792,4
"16__16248730__16282831","16",16248730,16282831,1
"16__14975401__16372646","16",14975401,16372646,3
"16__14976451__16374187","16",14976451,16374187,2
"16__14978229__16375179","16",14978229,16375179,3
"16__14980618__16376983","16",14980618,16376983,3
"16__14988855__16381719","16",14988855,16381719,1
"16__16427504__16427741","16",16427504,16427741,1
"1__16464770__16464925","1",16464770,16464925,2
"17__16979024__17078726","17",16979024,17078726,1
"1__17349103__17349225","1",17349103,17349225,2
"19__17626982__17627089","19",17626982,17627089,2
"19__17678215__17678349","19",17678215,17678349,4
"19__17670120__17679522","19",17670120,17679522,1
"10__17702463__17750950","10",17702463,17750950,2
"10__17746969__17750950","10",17746969,17750950,1
"1__17907048__17934472","1",17907048,17934472,2
"19__18119520__18121538","19",18119520,18121538,1
"17__18138403__18141528","17",18138403,18141528,2
"17__18149248__18150142","17",18149248,18150142,2
"19__18232495__18241512","19",18232495,18241512,1
"16__18433225__18473188","16",18433225,18473188,1
"19__18543783__18544023","19",18543783,18544023,13
"11__18596894__18600355","11",18596894,18600355,9
"17__16024366__18625645","17",16024366,18625645,1
"19__18974247__18975060","19",18974247,18975060,1
"19__19308916__19310043","19",19308916,19310043,4
"18__19345733__19383975","18",19345733,19383975,2
"1__19410998__19415471","1",19410998,19415471,5
"19__19466073__19466200","19",19466073,19466200,3
"1__19499358__19501527","1",19499358,19501527,4
"1__19510305__19511780","1",19510305,19511780,2
"19__19603115__19603521","19",19603115,19603521,1
"16__19627436__19702793","16",19627436,19702793,8
"19__19756683__19757156","19",19756683,19757156,1
"17__20107646__20135718","17",20107646,20135718,2
"17__20149239__20163607","17",20149239,20163607,1
"13__20534098__20641530","13",20534098,20641530,1
"12__20766377__20783061","12",20766377,20783061,2
"17__20156818__20861715","17",20156818,20861715,2
"17__21081546__21087123","17",21081546,21087123,4
"1__21220010__21268823","1",21220010,21268823,1
"1__21295967__21307720","1",21295967,21307720,1
"18__21394367__21426472","18",21394367,21426472,1
"1__21415631__21437876","1",21415631,21437876,4
"13__21436856__21442840","13",21436856,21442840,2
"16__18883506__21469960","16",18883506,21469960,1
"16__18908115__21490899","16",18908115,21490899,1
"18__21645976__21663045","18",21645976,21663045,7
"14__21698478__21702388","14",21698478,21702388,2
"18__21703798__21705514","18",21703798,21705514,2
"18__21757977__21759799","18",21757977,21759799,1
"16__18937272__21927345","16",18937272,21927345,1
"16__21498899__21927345","16",21498899,21927345,2
"16__21531149__21927345","16",21531149,21927345,1
"10__21959378__22002879","10",21959378,22002879,1
"10__21970261__22002879","10",21970261,22002879,1
"1__22315755__22336350","1",22315755,22336350,1
"16__21809071__22441269","16",21809071,22441269,1
"15__22848875__22853849","15",22848875,22853849,5
"15__22940728__22954376","15",22940728,22954376,3
"15__23060815__23062319","15",23060815,23062319,1
"15__20642547__23308707","15",20642547,23308707,2
"15__20644180__23311537","15",20644180,23311537,3
"15__20658873__23326158","15",20658873,23326158,1
"15__20667596__23333999","15",20667596,23333999,1
"1__23381562__23384058","1",23381562,23384058,2
"14__23395342__23396023","14",23395342,23396023,1
"1__23381562__23399896","1",23381562,23399896,34
"18__23612363__23637706","18",23612363,23637706,1
"18__23612363__23658124","18",23612363,23658124,3
"1__23885426__23885510","1",23885426,23885510,2
"12__23793746__24048958","12",23793746,24048958,2
"14__24437966__24518549","14",24437966,24518549,2
"14__24649006__24649112","14",24649006,24649112,1
"14__24735636__24740153","14",24735636,24740153,1
"17__25630393__25636298","17",25630393,25636298,1
"17__25631806__25636298","17",25631806,25636298,1
"15__25650608__25654354","15",25650608,25654354,2
"1__25678117__25679465","1",25678117,25679465,2
"17__25877594__25904665","17",25877594,25904665,21
"12__26147970__26208379","12",26147970,26208379,1
"1__26584088__26584751","1",26584088,26584751,1
"17__26901970__26902562","17",26901970,26902562,5
"17__26902439__26902562","17",26902439,26902562,1
"17__26946672__26965112","17",26946672,26965112,1
"17__26950778__26966660","17",26950778,26966660,2
"17__26968907__26971205","17",26968907,26971205,8
"17__27075035__27075196","17",27075035,27075196,1
"17__27185594__27186131","17",27185594,27186131,1
"10__27458873__27462188","10",27458873,27462188,1
"17__27794163__27807499","17",27794163,27807499,1
"17__27896036__27898737","17",27896036,27898737,1
"17__27975162__27977818","17",27975162,27977818,5
"17__27982579__27999147","17",27982579,27999147,1
"17__28003838__28004759","17",28003838,28004759,4
"16__28123138__28137169","16",28123138,28137169,1
"16__28124225__28137169","16",28124225,28137169,1
"16__28145162__28146645","16",28145162,28146645,72
"16__28145162__28157524","16",28145162,28157524,5
"16__28146537__28157524","16",28146537,28157524,2
"1__28233439__28233793","1",28233439,28233793,5
"16__28394439__28394802","16",28394439,28394802,1
"16__28499912__28500707","16",28499912,28500707,1
"12__28458582__28544344","12",28458582,28544344,1
"1__28598185__28600669","1",28598185,28600669,1
"16__28743150__28743513","16",28743150,28743513,1
"1__28800066__28807116","1",28800066,28807116,1
"13__28830429__28835595","13",28830429,28835595,10
