"index","chr","start","end","count"
"16__150370__150507","16",150370,150507,1
"17__169211__169340","17",169211,169340,3
"17__169211__171206","17",169211,171206,151
"17__171063__171206","17",171063,171206,4
"17__169211__177370","17",169211,177370,319
"17__171063__177370","17",171063,177370,161
"17__131559__183725","17",131559,183725,1
"11__403078__404135","11",403078,404135,14
"11__407817__408893","11",407817,408893,1
"11__407817__410027","11",407817,410027,1
"16__424005__424399","16",424005,424399,1
"16__425133__426812","16",425133,426812,1
"19__418923__439030","19",418923,439030,2
"19__422146__440932","19",422146,440932,3
"19__438970__440932","19",438970,440932,3
"16__449379__449480","16",449379,449480,65
"16__449379__449739","16",449379,449739,11
"16__449627__449739","16",449627,449739,91
"10__410314__468973","10",410314,468973,4
"19__579500__581591","19",579500,581591,1
"19__580379__582582","19",580379,582582,3
"18__670692__670867","18",670692,670867,43
"18__670692__671451","18",670692,671451,8
"18__697240__697355","18",697240,697355,3
"18__683246__706578","18",683246,706578,1
"16__701644__707221","16",701644,707221,1
"16__702467__708344","16",702467,708344,1
"16__703341__708344","16",703341,708344,13
"11__710422__720223","11",710422,720223,1
"11__710422__720746","11",710422,720746,2
"11__720062__720746","11",720062,720746,4
"18__756557__756835","18",756557,756835,4
"19__804292__804702","19",804292,804702,1
"19__804292__804939","19",804292,804939,1
"19__803561__805187","19",803561,805187,3
"19__804036__805569","19",804036,805569,1
"19__805013__808452","19",805013,808452,1
"1__865535__865716","1",865535,865716,50
"1__871152__874792","1",871152,874792,17
"1__874420__874792","1",874420,874792,3
"1__871152__877631","1",871152,877631,13
"1__871152__877868","1",871152,877868,4
"1__874420__877868","1",874420,877868,6
"1__877939__878757","1",877939,878757,11
"19__879937__881714","19",879937,881714,2
"10__909683__909823","10",909683,909823,1
"10__909683__910210","10",909683,910210,1
"10__910063__910210","10",910063,910210,1
"19__932418__966868","19",932418,966868,10
"19__932418__968503","19",932418,968503,3
"12__939169__971436","12",939169,971436,40
"12__966327__971436","12",966327,971436,1
"1__986833__987025","1",986833,987025,4
"1__986833__987195","1",986833,987195,2
"12__987378__987527","12",987378,987527,6
"1__981344__989357","1",981344,989357,66
"1__981344__989931","1",981344,989931,12
"1__981540__989931","1",981540,989931,64
