"index","chr","start","end","count"
"9__11987__18174","9",11987,18174,1
"17__169211__177370","17",169211,177370,6
"16__223471__227132","16",223471,227132,1
"19__325635__325704","19",325635,325704,4
"16__424005__424151","16",424005,424151,4
"19__438718__440932","19",438718,440932,1
"16__449379__449739","16",449379,449739,24
"16__721860__722002","16",721860,722002,2
"19__804829__804939","19",804829,804939,1
"19__804829__808452","19",804829,808452,1
"1__865535__866469","1",865535,866469,3
"1__871152__871276","1",871152,871276,2
"1__871152__877868","1",871152,877868,3
"1__861302__905981","1",861302,905981,1
"12__939169__971436","12",939169,971436,6
"17__915086__986867","17",915086,986867,1
"1__981344__989931","1",981344,989931,4
"12__1025510__1025986","12",1025510,1025986,1
"19__1089471__1089961","19",1089471,1089961,11
"19__1090907__1091906","19",1090907,1091906,1
"10__1125951__1126416","10",1125951,1126416,1
"12__1136914__1137738","12",1136914,1137738,2
"10__1123847__1142186","10",1123847,1142186,1
"10__1118056__1151207","10",1118056,1151207,2
"10__1130343__1151207","10",1130343,1151207,2
"10__1149542__1151207","10",1149542,1151207,1
"19__1147308__1154401","19",1147308,1154401,4
"1__1192372__1203372","1",1192372,1203372,1
"19__1271328__1271466","19",1271328,1271466,1
"17__1380799__1382999","17",1380799,1382999,5
"17__1382725__1382999","17",1382725,1382999,1
"19__1399127__1399194","19",1399127,1399194,13
"1__1387745__1417683","1",1387745,1417683,1
"1__1390840__1420551","1",1390840,1420551,2
"16__709245__1497715","16",709245,1497715,1
"17__1554708__1554847","17",1554708,1554847,1
"17__1580859__1580988","17",1580859,1580988,1
"17__1584020__1584984","17",1584020,1584984,2
"17__1648469__1656084","17",1648469,1656084,1
"17__1690104__1690898","17",1690104,1690898,2
"1__1721834__1724750","1",1721834,1724750,3
"17__1747214__1747980","17",1747214,1747980,1
"1__1735858__1749314","1",1735858,1749314,1
"1__1747195__1749314","1",1747195,1749314,2
"17__1746097__1782355","17",1746097,1782355,1
"11__1780199__1782698","11",1780199,1782698,87
"17__1747872__1782993","17",1747872,1782993,6
"17__2075952__2076153","17",2075952,2076153,6
"16__2106197__2108874","16",2106197,2108874,17
"16__2105403__2127727","16",2105403,2127727,1
"19__2127151__2130536","19",2127151,2130536,1
"19__2127151__2137090","19",2127151,2137090,17
"19__2130407__2137090","19",2130407,2137090,2
"19__2137010__2138713","19",2137010,2138713,1
"16__2223922__2224049","16",2223922,2224049,1
"16__2312279__2313288","16",2312279,2313288,1
"1__2447001__2449703","1",2447001,2449703,1
"16__2570770__2571124","16",2570770,2571124,1
"16__2663961__2732801","16",2663961,2732801,3
"16__2867802__2868970","16",2867802,2868970,3
"16__2854915__2871110","16",2854915,2871110,3
"12__2931960__2932077","12",2931960,2932077,5
"12__2973486__2975687","12",2973486,2975687,5
"12__2975559__2975687","12",2975559,2975687,1
"16__3076064__3076289","16",3076064,3076289,2
"19__3205937__3206423","19",3205937,3206423,1
"10__3208421__3208572","10",3208421,3208572,1
"1__3440688__3440810","1",3440688,3440810,2
"19__3550982__3551192","19",3550982,3551192,2
"19__3660964__3664912","19",3660964,3664912,1
"16__3706103__3707342","16",3706103,3707342,35
"16__3706103__3707817","16",3706103,3707817,3
"16__3724340__3724495","16",3724340,3724495,1
"19__3751187__3751551","19",3751187,3751551,19
"11__3752621__3756554","11",3752621,3756554,3
"1__3761471__3761915","1",3761471,3761915,17
"11__3752621__3774638","11",3752621,3774638,1
"17__3772781__3783728","17",3772781,3783728,3
"11__3774546__3789974","11",3774546,3789974,1
"11__3789811__3789974","11",3789811,3789974,15
"11__3752621__3797251","11",3752621,3797251,2
"11__3784132__3797251","11",3784132,3797251,5
"17__3937309__3937586","17",3937309,3937586,1
"17__3955265__3962584","17",3955265,3962584,2
"19__3963641__3963917","19",3963641,3963917,1
"19__3977213__3977345","19",3977213,3977345,5
"19__3979806__3983289","19",3979806,3983289,1
"19__3983108__3983289","19",3983108,3983289,17
"17__3984670__3989949","17",3984670,3989949,3
"11__3988782__4045217","11",3988782,4045217,1
"11__4076756__4080626","11",4076756,4080626,1
"11__4132831__4133292","11",4132831,4133292,1
"19__4354946__4355170","19",4354946,4355170,72
"16__4383348__4383520","16",4383348,4383520,3
"17__4539054__4540553","17",4539054,4540553,14
"19__4555486__4555576","19",4555486,4555576,2
"16__4861624__4882913","16",4861624,4882913,2
"19__5032877__5041262","19",5032877,5041262,3
