"index","chr","start","end","count"
"16__112773__113798","16",112773,113798,1
"18__116842__118504","18",116842,118504,1
"16__162621__162774","16",162621,162774,5
"17__169211__177370","17",169211,177370,120
"17__131559__183725","17",131559,183725,1
"12__404739__417171","12",404739,417171,1
"16__424005__424151","16",424005,424151,19
"16__449379__449739","16",449379,449739,73
"10__410314__468973","10",410314,468973,2
"10__486811__486936","10",486811,486936,2
"11__489400__491387","11",489400,491387,1
"16__532525__546859","16",532525,546859,2
"19__579500__582582","19",579500,582582,6
"11__541537__609720","11",541537,609720,1
"18__670692__671451","18",670692,671451,21
"16__624066__679273","16",624066,679273,1
"11__653962__704131","11",653962,704131,1
"16__718353__718569","16",718353,718569,1
"16__721860__722002","16",721860,722002,6
"16__727459__727559","16",727459,727559,3
"17__722679__729318","17",722679,729318,1
"18__756557__756835","18",756557,756835,9
"16__725706__775880","16",725706,775880,1
"16__777965__778029","16",777965,778029,3
"19__804829__804939","19",804829,804939,7
"19__804532__806556","19",804532,806556,1
"19__756890__808452","19",756890,808452,4
"16__720675__818565","16",720675,818565,1
"16__767619__818565","16",767619,818565,1
"11__836251__836843","11",836251,836843,13
"11__800384__837354","11",800384,837354,1
"16__837077__837477","16",837077,837477,1
"16__786266__842347","16",786266,842347,1
"1__865535__866469","1",865535,866469,15
"1__871152__874509","1",871152,874509,2
"1__871152__877868","1",871152,877868,2
"1__871152__916037","1",871152,916037,1
"19__932418__968503","19",932418,968503,2
"12__939169__971436","12",939169,971436,4
"17__915086__986867","17",915086,986867,1
"1__986833__987195","1",986833,987195,1
"1__981344__989931","1",981344,989931,40
"19__1011366__1011498","19",1011366,1011498,2
"1__981344__1027554","1",981344,1027554,1
"19__1032391__1036687","19",1032391,1036687,45
"1__986833__1072490","1",986833,1072490,1
"19__1089471__1089961","19",1089471,1089961,169
"19__1090907__1091906","19",1090907,1091906,49
"19__1054005__1104126","19",1054005,1104126,1
"10__1125951__1126416","10",1125951,1126416,4
"10__1123847__1132297","10",1123847,1132297,1
"12__1136914__1137738","12",1136914,1137738,10
"10__1123847__1142186","10",1123847,1142186,3
"10__1130343__1142186","10",1130343,1142186,3
"10__1139392__1142186","10",1139392,1142186,2
"19__1108778__1147419","19",1108778,1147419,1
"10__1118056__1151207","10",1118056,1151207,2
"10__1130343__1151207","10",1130343,1151207,5
"10__1149542__1151207","10",1149542,1151207,12
"1__1158104__1159348","1",1158104,1159348,1
"10__1170158__1170964","10",1170158,1170964,12
"1__1192372__1192690","1",1192372,1192690,8
"1__1198726__1203372","1",1198726,1203372,2
"1__1229782__1233313","1",1229782,1233313,1
"1__1192372__1252830","1",1192372,1252830,3
"1__1203242__1252830","1",1203242,1252830,1
"19__1221212__1271466","19",1221212,1271466,1
"19__1271328__1271466","19",1271328,1271466,10
"11__1217614__1272973","11",1217614,1272973,1
"1__1235211__1289889","1",1235211,1289889,1
"11__1307232__1317024","11",1307232,1317024,2
"19__1271328__1357093","19",1271328,1357093,1
"17__1380799__1382999","17",1380799,1382999,1
"17__1382725__1382999","17",1382725,1382999,10
"17__1339914__1387597","17",1339914,1387597,1
"16__1374731__1396511","16",1374731,1396511,1
"19__1399127__1399194","19",1399127,1399194,21
"16__1397546__1413352","16",1397546,1413352,1
"16__1364021__1416396","16",1364021,1416396,1
"19__1399127__1438427","19",1399127,1438427,1
"17__1479891__1481617","17",1479891,1481617,8
"17__1540003__1540356","17",1540003,1540356,22
"17__1561820__1584348","17",1561820,1584348,2
"17__1584020__1584984","17",1584020,1584984,28
"19__1621837__1632404","19",1621837,1632404,1
"17__1648469__1656084","17",1648469,1656084,45
"17__1690104__1690898","17",1690104,1690898,6
"1__1721834__1724750","1",1721834,1724750,40
"1__1735858__1737977","1",1735858,1737977,2
"1__1737914__1749314","1",1737914,1749314,2
"1__1747195__1749314","1",1747195,1749314,5
"1__1737914__1770677","1",1737914,1770677,25
"11__1773982__1775368","11",1773982,1775368,1
"11__1773982__1780869","11",1773982,1780869,5
"17__1746097__1782355","17",1746097,1782355,1
"11__1780199__1782698","11",1780199,1782698,101
"17__1747872__1782993","17",1747872,1782993,29
"12__1889617__1893239","12",1889617,1893239,1
"1__1919951__1962192","1",1919951,1962192,1
