"index","chr","start","end","count"
"19__3977213__3977345","19",3977213,3977345,10
"2__15735269__15735677","2",15735269,15735677,125
"2__119992170__220251885","2",119992170,220251885,1
"1__46290105__46295253","1",46290105,46295253,2
"12__133384477__133390005","12",133384477,133390005,1
"12__120582110__120593523","12",120582110,120593523,1
"10__103344359__103345913","10",103344359,103345913,11
"X__41203501__75131146","X",41203501,75131146,1
"14__56343170__102496275","14",56343170,102496275,1
"10__60560650__88432334","10",60560650,88432334,1
"9__82242289__82268990","9",82242289,82268990,2
"8__74585342__74601048","8",74585342,74601048,2
"7__44840886__48329872","7",44840886,48329872,1
"16__72142372__72143409","16",72142372,72143409,2
"8__142170731__142178624","8",142170731,142178624,1
"15__49528048__49584734","15",49528048,49584734,1
"16__47531310__47537001","16",47531310,47537001,6
"3__12882993__129116082","3",12882993,129116082,1
"3__183882901__183884053","3",183882901,183884053,2
"5__95084037__95088054","5",95084037,95088054,1
"8__56986254__56986718","8",56986254,56986718,3
"19__3660964__3661999","19",3660964,3661999,3
"2__73716761__73718625","2",73716761,73718625,23
"7__6057445__6057676","7",6057445,6057676,1
"12__5517885__26218320","12",5517885,26218320,25
"19__57334121__57335882","19",57334121,57335882,6
"14__76642966__76662315","14",76642966,76662315,80
"19__17382406__17384994","19",17382406,17384994,1
"1__160314512__160324080","1",160314512,160324080,2
"X__18917291__18926174","X",18917291,18926174,20
"11__61570273__61570398","11",61570273,61570398,14
"9__140685300__140693366","9",140685300,140693366,2
"6__6293399__159029495","6",6293399,159029495,1
"11__17986532__66100220","11",17986532,66100220,1
"X__69561649__69573657","X",69561649,69573657,52
"21__45153950__45163688","21",45153950,45163688,1
"16__71703178__71706225","16",71703178,71706225,20
"1__12632756__12639440","1",12632756,12639440,2
"5__637632__648031","5",637632,648031,1
"4__148968043__148968202","4",148968043,148968202,1
"1__36291527__36307351","1",36291527,36307351,6
"5__52145199__52177853","5",52145199,52177853,1
"3__52891317__133327806","3",52891317,133327806,1
"19__18543783__18544023","19",18543783,18544023,75
"8__15508206__15531345","8",15508206,15531345,1
"21__45379515__45391371","21",45379515,45391371,7
"3__197592294__197593090","3",197592294,197593090,5
"12__96370376__96379938","12",96370376,96379938,2
"8__53580581__53599527","8",53580581,53599527,4
"16__68217143__68225678","16",68217143,68225678,13
"2__106739426__106746234","2",106739426,106746234,7
"1__6021854__6029319","1",6021854,6029319,6
"10__1123847__1142186","10",1123847,1142186,1
"4__106613133__106616825","4",106613133,106616825,2
"19__6710998__6718423","19",6710998,6718423,3
"8__48308936__48320523","8",48308936,48320523,1
"17__80851423__80869665","17",80851423,80869665,1
"3__111632166__111667922","3",111632166,111667922,2
"9__127300371__127306136","9",127300371,127306136,16
"17__48733193__48736729","17",48733193,48736729,2
"1__871152__874509","1",871152,874509,1
"1__23204641__186925476","1",23204641,186925476,3
"16__23117534__23117808","16",23117534,23117808,91
"4__28144044__149076049","4",28144044,149076049,1
"3__73192063__139094456","3",73192063,139094456,1
"5__36166621__36168549","5",36166621,36168549,1
"9__126519982__126554909","9",126519982,126554909,6
"11__117089182__117094024","11",117089182,117094024,2
"10__114724315__114799885","10",114724315,114799885,5
"6__43445825__43471444","6",43445825,43471444,15
"1__162469745__162470894","1",162469745,162470894,3
"15__35219236__35226836","15",35219236,35226836,29
"9__123280705__123301442","9",123280705,123301442,1
"4__39739040__39776553","4",39739040,39776553,66
"5__1815976__138363149","5",1815976,138363149,1
"11__85733410__85742653","11",85733410,85742653,79
"9__108128627__108137016","9",108128627,108137016,79
"12__96076483__96077487","12",96076483,96077487,41
"8__124338133__124350061","8",124338133,124350061,2
"16__71799392__71803602","16",71799392,71803602,5
"9__131085295__131088160","9",131085295,131088160,11
"11__102056749__102076805","11",102056749,102076805,1
"10__95107374__95109726","10",95107374,95109726,41
"4__64216493__129019485","4",64216493,129019485,49
"1__171492360__171494104","1",171492360,171494104,5
"X__100275476__100276304","X",100275476,100276304,3
"8__143412262__143427253","8",143412262,143427253,6
"13__52992127__53001354","13",52992127,53001354,2
"19__3983108__48244751","19",3983108,48244751,1
"4__83793097__83796975","4",83793097,83796975,5
"4__73944359__73958017","4",73944359,73958017,1
"6__36044314__36104547","6",36044314,36104547,1
"9__97873745__97879672","9",97873745,97879672,10
"16__89961446__89961545","16",89961446,89961545,2
"16__84094287__84103643","16",84094287,84103643,1
"14__76638186__76643033","14",76638186,76643033,8
"12__1136914__1137738","12",1136914,1137738,95
"6__34789430__34789732","6",34789430,34789732,1
"19__8966650__8973616","19",8966650,8973616,29
"15__43668296__43669265","15",43668296,43669265,60
"X__10031485__10035530","X",10031485,10035530,2
"9__130285958__130294057","9",130285958,130294057,1
"4__724419__728816","4",724419,728816,1
"12__20766377__20799537","12",20766377,20799537,1
"22__43213148__43213270","22",43213148,43213270,304
"8__141559213__141561535","8",141559213,141561535,1
"5__94224584__94248681","5",94224584,94248681,9
"3__50197008__50214294","3",50197008,50214294,1
"6__170846322__170858201","6",170846322,170858201,42
"10__45484722__45484823","10",45484722,45484823,3
"12__50821545__50855130","12",50821545,50855130,2
"5__156786013__156788606","5",156786013,156788606,4
"5__145634506__145634655","5",145634506,145634655,2
"11__46465038__46570050","11",46465038,46570050,1
"19__1421157__14016527","19",1421157,14016527,1
"6__134493800__134495218","6",134493800,134495218,8
"15__50884108__50885946","15",50884108,50885946,23
"6__74795718__151757686","6",74795718,151757686,1
"19__34922766__34925873","19",34922766,34925873,10
"1__36432556__36439112","1",36432556,36439112,9
"2__187466748__187501836","2",187466748,187501836,1
"11__8728632__8734282","11",8728632,8734282,47
"1__19644094__19644335","1",19644094,19644335,1
"1__23376880__37539963","1",23376880,37539963,1
"2__239184384__239186596","2",239184384,239186596,1
"19__49994036__49994356","19",49994036,49994356,1
"9__124751474__124752049","9",124751474,124752049,1
"17__53108529__53158544","17",53108529,53158544,3
"1__167343345__167343533","1",167343345,167343533,8
"3__81691928__81699068","3",81691928,81699068,1
"5__72351892__72364606","5",72351892,72364606,1
"17__30678805__30688534","17",30678805,30688534,1
"2__45773871__45778421","2",45773871,45778421,1
"9__110062422__110084399","9",110062422,110084399,23
"11__62400037__62407203","11",62400037,62407203,1
"11__43469552__43472815","11",43469552,43472815,4
"17__33463188__33466333","17",33463188,33466333,8
"4__39077585__39088347","4",39077585,39088347,1
"2__171807838__171813069","2",171807838,171813069,3
"2__46819614__46842324","2",46819614,46842324,1
"16__47531310__47581459","16",47531310,47581459,4
"7__5680785__5692141","7",5680785,5692141,2
"2__32323865__32370076","2",32323865,32370076,28
"18__2925222__2960847","18",2925222,2960847,2
"3__18163378__38409748","3",18163378,38409748,1
"21__44279772__44283706","21",44279772,44283706,5
"11__46515674__46534363","11",46515674,46534363,1
"16__4513661__4519466","16",4513661,4519466,1
"3__196846281__196846401","3",196846281,196846401,1
"1__116936153__160099190","1",116936153,160099190,1
"5__68470704__68471364","5",68470704,68471364,1
"22__32875120__32881196","22",32875120,32881196,16
"10__7318854__7409851","10",7318854,7409851,4
"1__32653555__32653725","1",32653555,32653725,25
"9__140150781__140161798","9",140150781,140161798,2
"1__93201955__93202184","1",93201955,93202184,1
"2__96860696__96861287","2",96860696,96861287,118
"17__40939296__40940815","17",40939296,40940815,7
"1__29533274__29542648","1",29533274,29542648,1
"14__76349028__76368567","14",76349028,76368567,2
"16__56543152__67974381","16",56543152,67974381,1
"9__36375931__36390613","9",36375931,36390613,3
"5__87687076__172581416","5",87687076,172581416,1
"19__52715939__52719916","19",52715939,52719916,1
"4__99956551__99960616","4",99956551,99960616,3
"12__31586089__31600703","12",31586089,31600703,8
"X__48318118__48325464","X",48318118,48325464,2
