"index","chr","start","end","count"
"6__10702602__10702722","6",10702602,10702722,1
"17__79653342__79660782","17",79653342,79660782,1
"5__1815976__138363149","5",1815976,138363149,1
"12__133384477__133390005","12",133384477,133390005,2
"14__56343170__102496275","14",56343170,102496275,2
"8__74585342__74601048","8",74585342,74601048,10
"12__49072819__49073616","12",49072819,49073616,1
"7__6057445__6057676","7",6057445,6057676,1
"1__46290105__46295253","1",46290105,46295253,3
"19__57334121__57335882","19",57334121,57335882,51
"14__76642966__76662315","14",76642966,76662315,249
"13__96345063__96345076","13",96345063,96345076,1
"1__12632756__12639440","1",12632756,12639440,14
"2__15767181__97218471","2",15767181,97218471,1
"4__148968043__148968202","4",148968043,148968202,1
"19__18543783__18544023","19",18543783,18544023,250
"3__197592294__197593090","3",197592294,197593090,20
"3__182804481__182810333","3",182804481,182810333,1
"2__106739426__106746234","2",106739426,106746234,40
"6__52131409__52141996","6",52131409,52141996,7
"1__6021854__6029319","1",6021854,6029319,18
"17__48733193__48736729","17",48733193,48736729,15
"8__95556055__95556170","8",95556055,95556170,1
"5__36166621__36168549","5",36166621,36168549,3
"10__114724315__114799885","10",114724315,114799885,19
"1__31465237__31479949","1",31465237,31479949,2
"3__12421203__12422990","3",12421203,12422990,2
"9__123280705__123301442","9",123280705,123301442,8
"16__67913753__67913874","16",67913753,67913874,4
"15__43023409__43028276","15",43023409,43028276,4
"9__33953283__33956144","9",33953283,33956144,12
"11__102056749__102076805","11",102056749,102076805,3
"9__35068261__35749442","9",35068261,35749442,1
"10__95107374__95109726","10",95107374,95109726,274
"3__31710134__31712475","3",31710134,31712475,1
"5__138356860__138356981","5",138356860,138356981,1
"1__151234637__151238915","1",151234637,151238915,15
"1__92226700__215775296","1",92226700,215775296,5
"8__124346118__124350061","8",124346118,124350061,1
"11__403078__404135","11",403078,404135,9
"X__10031485__10035530","X",10031485,10035530,7
"9__19120878__98700151","9",19120878,98700151,3
"13__114149817__114175048","13",114149817,114175048,1
"20__31606443__31606628","20",31606443,31606628,7
"10__101563776__101572901","10",101563776,101572901,3
"17__74093877__74094099","17",74093877,74094099,2
"10__45484722__45484823","10",45484722,45484823,4
"16__68300496__68321774","16",68300496,68321774,1
"5__145634506__145634655","5",145634506,145634655,4
"8__21958105__21958483","8",21958105,21958483,3
"15__50884108__50885946","15",50884108,50885946,58
"11__8728632__8734282","11",8728632,8734282,188
"2__239184384__239186596","2",239184384,239186596,6
"6__131912453__131924344","6",131912453,131924344,24
"1__167343345__167343533","1",167343345,167343533,24
"1__20009789__81674700","1",20009789,81674700,1
"5__72351892__72364606","5",72351892,72364606,1
"16__68265081__68267785","16",68265081,68267785,4
"11__62400037__62407203","11",62400037,62407203,2
"9__36375931__36376124","9",36375931,36376124,2
"X__80090676__128581271","X",80090676,128581271,3
"2__32323865__32370076","2",32323865,32370076,78
"18__2925222__2960847","18",2925222,2960847,16
"3__127842427__181353960","3",127842427,181353960,3
"11__85692788__85707972","11",85692788,85707972,1
"8__97307326__97321850","8",97307326,97321850,26
"8__38803642__38814904","8",38803642,38814904,1
"7__129662159__129679387","7",129662159,129679387,1
"10__7318854__7409851","10",7318854,7409851,11
"1__41285552__241277723","1",41285552,241277723,1
"2__96860696__96861287","2",96860696,96861287,486
"15__59450486__59450578","15",59450486,59450578,3
"14__76349028__76368567","14",76349028,76368567,1
"4__120166492__120194863","4",120166492,120194863,2
"19__52715939__52719916","19",52715939,52719916,15
"17__25877594__25904665","17",25877594,25904665,14
"2__206992521__228574964","2",206992521,228574964,1
"19__1089471__1089961","19",1089471,1089961,134
"7__29132239__29135833","7",29132239,29135833,7
"X__118544153__118544325","X",118544153,118544325,3
"2__148730308__148733544","2",148730308,148733544,3
"11__87013338__87030419","11",87013338,87030419,1
"18__21644104__21649235","18",21644104,21649235,3
"4__2895740__2896458","4",2895740,2896458,19
"1__104902389__153517994","1",104902389,153517994,3
"15__41337102__41348904","15",41337102,41348904,3
"2__122215263__122218769","2",122215263,122218769,2
"X__153281483__153281548","X",153281483,153281548,5
"7__75614897__75615559","7",75614897,75615559,1
"13__33101545__33111164","13",33101545,33111164,4
"15__91181678__91184431","15",91181678,91184431,4
"X__53574634__53615494","X",53574634,53615494,1
"1__21329206__21415706","1",21329206,21415706,12
"17__26901970__26902562","17",26901970,26902562,218
"3__9495423__9506356","3",9495423,9506356,19
"18__48586236__48593557","18",48586236,48593557,1
"8__48730011__48777324","8",48730011,48777324,2
"10__97810013__97810223","10",97810013,97810223,2
"12__46339043__120167657","12",46339043,120167657,1
"5__64747302__64769779","5",64747302,64769779,8
"19__325635__325704","19",325635,325704,3
"2__106729102__106782539","2",106729102,106782539,1
