"index","chr","start","end","count"
"6__10702602__10702722","6",10702602,10702722,1
"12__133384477__133390005","12",133384477,133390005,4
"14__56343170__102496275","14",56343170,102496275,2
"8__74585342__74601048","8",74585342,74601048,16
"12__49072819__49073616","12",49072819,49073616,2
"19__3660964__3661999","19",3660964,3661999,11
"10__103769131__103773781","10",103769131,103773781,1
"1__46290105__46295253","1",46290105,46295253,4
"19__57334121__57335882","19",57334121,57335882,81
"14__76642966__76662315","14",76642966,76662315,418
"X__24755742__24948666","X",24755742,24948666,1
"1__12632756__12639440","1",12632756,12639440,21
"2__15767181__97218471","2",15767181,97218471,1
"4__148968043__148968202","4",148968043,148968202,1
"19__18543783__18544023","19",18543783,18544023,76
"3__197592294__197593090","3",197592294,197593090,20
"7__99045744__99048418","7",99045744,99048418,1
"3__182804481__182810333","3",182804481,182810333,3
"2__106739426__106746234","2",106739426,106746234,74
"6__52131409__52141996","6",52131409,52141996,9
"1__6021854__6029319","1",6021854,6029319,33
"17__48733193__48736729","17",48733193,48736729,22
"8__95556055__95556170","8",95556055,95556170,1
"1__62321702__62330305","1",62321702,62330305,1
"5__76596887__137661733","5",76596887,137661733,1
"5__36166621__36168549","5",36166621,36168549,6
"10__114724315__114799885","10",114724315,114799885,22
"1__31465237__31479949","1",31465237,31479949,3
"3__12421203__12422990","3",12421203,12422990,3
"12__26568236__26596583","12",26568236,26596583,1
"9__123280705__123301442","9",123280705,123301442,15
"16__67913753__67913874","16",67913753,67913874,1
"15__43023409__43028276","15",43023409,43028276,5
"1__113464612__113471974","1",113464612,113471974,3
"3__183515711__183525892","3",183515711,183525892,1
"9__33953283__33956144","9",33953283,33956144,17
"11__102056749__102076805","11",102056749,102076805,4
"10__95107374__95109726","10",95107374,95109726,456
"12__76446871__133319280","12",76446871,133319280,1
"12__6646086__6647162","12",6646086,6647162,58
"1__151234637__151238915","1",151234637,151238915,26
"1__92226700__215775296","1",92226700,215775296,4
"8__124346118__124350061","8",124346118,124350061,1
"11__403078__404135","11",403078,404135,18
"X__10031485__10035530","X",10031485,10035530,14
"9__19120878__98700151","9",19120878,98700151,1
"13__114149817__114175048","13",114149817,114175048,2
"20__31606443__31606628","20",31606443,31606628,8
"10__101563776__101572901","10",101563776,101572901,3
"20__36627590__36634799","20",36627590,36634799,2
"17__74093877__74094099","17",74093877,74094099,8
"10__45484722__45484823","10",45484722,45484823,4
"5__145634506__145634655","5",145634506,145634655,4
"19__1421157__14016527","19",1421157,14016527,2
"8__21958105__21958483","8",21958105,21958483,9
"15__50884108__50885946","15",50884108,50885946,108
"11__8728632__8734282","11",8728632,8734282,302
"2__239184384__239186596","2",239184384,239186596,9
"6__131912453__131924344","6",131912453,131924344,31
"1__167343345__167343533","1",167343345,167343533,26
"5__72351892__72364606","5",72351892,72364606,3
"16__68265081__68267785","16",68265081,68267785,10
"11__62400037__62407203","11",62400037,62407203,5
"9__36375931__36376124","9",36375931,36376124,5
"17__131559__183725","17",131559,183725,2
"2__32323865__32370076","2",32323865,32370076,121
"18__2925222__2960847","18",2925222,2960847,34
"3__127842427__181353960","3",127842427,181353960,1
"11__85692788__85707972","11",85692788,85707972,3
"8__97307326__97321850","8",97307326,97321850,42
"8__38803642__38814904","8",38803642,38814904,1
"10__7318854__7409851","10",7318854,7409851,21
"10__45954568__45959775","10",45954568,45959775,1
"2__96860696__96861287","2",96860696,96861287,749
"15__59450486__59450578","15",59450486,59450578,5
"14__76349028__76368567","14",76349028,76368567,3
"4__120166492__120194863","4",120166492,120194863,3
"19__52715939__52719916","19",52715939,52719916,29
"17__25877594__25904665","17",25877594,25904665,93
"19__1089471__1089961","19",1089471,1089961,129
"7__29132239__29135833","7",29132239,29135833,13
"17__78264369__78314156","17",78264369,78314156,1
"X__118544153__118544325","X",118544153,118544325,2
"2__148730308__148733544","2",148730308,148733544,8
"11__87013338__87030419","11",87013338,87030419,1
"18__21644104__21649235","18",21644104,21649235,3
"4__2895740__2896458","4",2895740,2896458,28
"1__104902389__153517994","1",104902389,153517994,3
"15__41337102__41348904","15",41337102,41348904,3
"2__122215263__122218769","2",122215263,122218769,12
"X__153281483__153281548","X",153281483,153281548,5
"7__75614897__75615559","7",75614897,75615559,1
"13__33101545__33111164","13",33101545,33111164,6
"16__47545576__47549512","16",47545576,47549512,14
"X__53574634__53615494","X",53574634,53615494,3
"19__1036129__1036561","19",1036129,1036561,1
"1__21329206__21415706","1",21329206,21415706,24
"7__35923501__35985990","7",35923501,35985990,1
"17__26901970__26902562","17",26901970,26902562,355
"3__9495423__9506356","3",9495423,9506356,32
"18__48586236__48593557","18",48586236,48593557,1
"8__48730011__48777324","8",48730011,48777324,2
"10__97810013__97810223","10",97810013,97810223,1
"19__5071021__5150461","19",5071021,5150461,1
"5__64747302__64769779","5",64747302,64769779,17
"19__325635__325704","19",325635,325704,3
"2__106729102__106782539","2",106729102,106782539,1
"8__19433512__22476008","8",19433512,22476008,2
"7__73922405__73927301","7",73922405,73927301,34
"4__128564676__128609022","4",128564676,128609022,5
"1__161088576__161090022","1",161088576,161090022,2
"2__112596015__112622528","2",112596015,112622528,1
"5__37298970__37318187","5",37298970,37318187,1
"20__44596133__44597001","20",44596133,44597001,7
"13__28748409__28835595","13",28748409,28835595,65
"13__47297356__47303119","13",47297356,47303119,28
"7__138768526__138774505","7",138768526,138774505,15
"2__72958136__72960247","2",72958136,72960247,16
"4__77055328__77065626","4",77055328,77065626,3
"17__45730060__45748198","17",45730060,45748198,1
"15__80412670__80415142","15",80412670,80415142,1
"1__197091518__197101482","1",197091518,197101482,38
"3__183882584__183882719","3",183882584,183882719,847
"3__120357302__120357428","3",120357302,120357428,3
"2__46819614__132219698","2",46819614,132219698,1
"9__33996221__34017187","9",33996221,34017187,93
"17__58144795__58151247","17",58144795,58151247,8
"12__51089050__51090958","12",51089050,51090958,3
"12__111902466__111947423","12",111902466,111947423,122
"16__21968738__21983443","16",21968738,21983443,6
"16__58594116__58608664","16",58594116,58608664,911
"15__91512309__91528055","15",91512309,91528055,5
"11__68562272__68564401","11",68562272,68564401,24
"17__73552127__73555491","17",73552127,73555491,65
"20__60886218__60886592","20",60886218,60886592,5
"2__42483641__42531691","2",42483641,42531691,228
"15__59510090__59517022","15",59510090,59517022,212
"11__82989769__82991303","11",82989769,82991303,17
"16__31510623__31510846","16",31510623,31510846,4
"17__73485347__73490889","17",73485347,73490889,1
"5__94025178__94027961","5",94025178,94027961,57
"2__21898118__220041096","2",21898118,220041096,1
"1__42730786__42744343","1",42730786,42744343,5
"17__80861281__80865697","17",80861281,80865697,18
"X__26967309__133620560","X",26967309,133620560,1
"10__73579471__73585650","10",73579471,73585650,11
"1__35879573__35881315","1",35879573,35881315,1
"11__10823596__10827594","11",10823596,10827594,62
"8__141569494__141595410","8",141569494,141595410,1
"6__170162525__170169809","6",170162525,170169809,1
"14__50131344__50141145","14",50131344,50141145,81
"6__45459678__45459851","6",45459678,45459851,213
"19__9015621__9018200","19",9015621,9018200,1
"6__157431606__157454341","6",157431606,157454341,4
"17__8285461__27230285","17",8285461,27230285,1
"5__95103750__95119667","5",95103750,95119667,9
"18__54385195__54448887","18",54385195,54448887,2
"3__31617888__31670903","3",31617888,31670903,72
"5__80363851__80404897","5",80363851,80404897,1
"18__29691717__29691882","18",29691717,29691882,1
