"index","chr","start","end","count"
"8_gl000196_random__12892__27060","8_gl000196_random",12892,27060,1
"17__169211__177370","17",169211,177370,24
"16__339440__364683","16",339440,364683,1
"16__354304__364683","16",354304,364683,1
"11__403078__404135","11",403078,404135,1
"11__407817__410027","11",407817,410027,1
"5__453485__459574","5",453485,459574,1
"6__553854__564929","6",553854,564929,3
"19__579500__582582","19",579500,582582,2
"16__583946__586142","16",583946,586142,1
"5__619105__620376","5",619105,620376,6
"5__619105__624694","5",619105,624694,14
"5__633884__635699","5",633884,635699,1
"5__637632__648031","5",637632,648031,1
"18__670692__671451","18",670692,671451,1
"18__697240__706578","18",697240,706578,1
"16__777965__778029","16",777965,778029,1
"7__794226__810255","7",794226,810255,4
"11__836251__836843","11",836251,836843,2
"1__865535__866469","1",865535,866469,1
"1__871152__874840","1",871152,874840,1
"1__871152__877868","1",871152,877868,1
"5__896780__896909","5",896780,896909,3
"7__912107__912199","7",912107,912199,1
"12__939169__971436","12",939169,971436,2
"1__981344__989931","1",981344,989931,3
"7__1024802__1024959","7",1024802,1024959,8
"7__1026743__1027167","7",1026743,1027167,1
"19__1032391__1036561","19",1032391,1036561,3
"5__1063959__1064090","5",1063959,1064090,1
"19__1089471__1089961","19",1089471,1089961,2
"4__1079684__1090627","4",1079684,1090627,2
"19__1119010__1119620","19",1119010,1119620,4
"10__1139392__1142186","10",1139392,1142186,2
"10__1118056__1151207","10",1118056,1151207,2
"10__1149542__1151207","10",1149542,1151207,34
"10__1170158__1170964","10",1170158,1170964,10
"1__1192372__1203372","1",1192372,1203372,2
"5__1321879__1339120","5",1321879,1339120,1
"5__1325866__1339120","5",1325866,1339120,1
"20__1352720__1356247","20",1352720,1356247,1
"17__1380799__1382999","17",1380799,1382999,2
"17__1382725__1382999","17",1382725,1382999,1
"17__1382725__1387597","17",1382725,1387597,1
"19__1399127__1399194","19",1399127,1399194,52
"17__1479891__1481617","17",1479891,1481617,1
"7__1510482__1512022","7",1510482,1512022,1
"7__1518362__1519320","7",1518362,1519320,31
"7__1527396__1532742","7",1527396,1532742,6
"17__1540003__1540356","17",1540003,1540356,6
"17__1580859__1580988","17",1580859,1580988,2
"17__1561820__1584348","17",1561820,1584348,1
"19__1621837__1632404","19",1621837,1632404,1
"17__1648469__1656084","17",1648469,1656084,4
"4__1696501__1698078","4",1696501,1698078,16
"1__1721834__1724750","1",1721834,1724750,2
"4__1732614__1732689","4",1732614,1732689,30
"4__1732614__1737561","4",1732614,1737561,5
"4__1737000__1737561","4",1737000,1737561,1
"1__1735858__1749314","1",1735858,1749314,1
"1__1737914__1770677","1",1737914,1770677,1
"17__1746097__1782355","17",1746097,1782355,1
"11__1780199__1782698","11",1780199,1782698,66
"17__1747872__1782993","17",1747872,1782993,4
"4__1801474__1804791","4",1801474,1804791,2
"12__1889617__1893239","12",1889617,1893239,2
"4__1902353__1902978","4",1902353,1902978,3
"12__1919444__1920889","12",1919444,1920889,1
"9__2028987__2039900","9",2028987,2039900,1
"16__2106197__2108874","16",2106197,2108874,8
"6__2116005__2117790","6",2116005,2117790,1
"19__2111284__2132577","19",2111284,2132577,1
"19__2127151__2137090","19",2127151,2137090,10
"16__2135231__2138326","16",2135231,2138326,1
"19__2137010__2138713","19",2137010,2138713,14
"7__2252847__2259091","7",2252847,2259091,1
"16__2283883__2284782","16",2283883,2284782,1
"1__2339891__2340297","1",2339891,2340297,2
"7__2404007__2409317","7",2404007,2409317,8
"16__2489354__2493801","16",2489354,2493801,1
"17__2573457__2579900","17",2573457,2579900,4
"4__2664565__2674099","4",2664565,2674099,1
"6__2779497__2783795","6",2779497,2783795,15
"Y__2829115__2829687","Y",2829115,2829687,3
"4__2895740__2896458","4",2895740,2896458,1
"18__2925222__2960847","18",2925222,2960847,5
"12__2973486__2975687","12",2973486,2975687,3
"11__2997254__3000467","11",2997254,3000467,2
"6__3010259__3017219","6",3010259,3017219,1
"12__3018695__3031568","12",3018695,3031568,9
"11__3115467__3147785","11",3115467,3147785,1
"2__3196185__3218019","2",3196185,3218019,13
"4__3188324__3222035","4",3188324,3222035,1
"20__3262287__3268436","20",3262287,3268436,4
"9__3301546__3395596","9",3301546,3395596,1
"6__3410422__3416089","6",3410422,3416089,1
"20__3527931__3529985","20",3527931,3529985,1
"19__3546072__3551192","19",3546072,3551192,1
"16__3554720__3556415","16",3554720,3556415,1
"20__3545995__3559419","20",3545995,3559419,6
"19__3623686__3624160","19",3623686,3624160,8
"19__3660964__3661999","19",3660964,3661999,4
"19__3661869__3661999","19",3661869,3661999,1
"16__3706103__3707342","16",3706103,3707342,9
"16__3706103__3707817","16",3706103,3707817,2
"16__3724340__3724495","16",3724340,3724495,1
"20__3736116__3740833","20",3736116,3740833,1
"19__3751187__3751551","19",3751187,3751551,67
"11__3752621__3756554","11",3752621,3756554,2
"1__3761471__3761915","1",3761471,3761915,18
"17__3772781__3783728","17",3772781,3783728,2
"11__3789811__3789974","11",3789811,3789974,19
"11__3752621__3797251","11",3752621,3797251,1
"11__3784132__3797251","11",3784132,3797251,1
"20__3835205__3838456","20",3835205,3838456,11
"20__3841979__3843060","20",3841979,3843060,15
"16__3860604__3901010","16",3860604,3901010,2
"16__3900298__3901010","16",3900298,3901010,1
"17__3955265__3962584","17",3955265,3962584,1
"19__3963641__3963917","19",3963641,3963917,1
"19__3977213__3977345","19",3977213,3977345,3
"19__3979806__3983289","19",3979806,3983289,6
"19__3983108__3983289","19",3983108,3983289,4
"17__3984670__3989949","17",3984670,3989949,1
"17__4072492__4075975","17",4072492,4075975,1
"11__4076756__4080626","11",4076756,4080626,9
"7__4088980__4091462","7",4088980,4091462,1
"17__4072492__4145743","17",4072492,4145743,1
"19__4354946__4355170","19",4354946,4355170,22
"16__4383348__4383520","16",4383348,4383520,23
"19__4405909__4409756","19",4405909,4409756,1
"3__4458812__4461830","3",4458812,4461830,1
