"index","chr","start","end","count"
"12__78786__78939","12",78786,78939,5
"18__116842__118504","18",116842,118504,1
"16__162621__162774","16",162621,162774,1
"17__169211__171206","17",169211,171206,1
"17__169211__177370","17",169211,177370,74
"2__247538__249844","2",247538,249844,1
"11__403078__404135","11",403078,404135,5
"16__449379__449739","16",449379,449739,17
"10__410314__468973","10",410314,468973,1
"10__486811__486936","10",486811,486936,7
"6__553854__564929","6",553854,564929,20
"19__579500__582582","19",579500,582582,7
"16__583946__586142","16",583946,586142,38
"16__583946__599471","16",583946,599471,1
"5__619105__620376","5",619105,620376,13
"5__619105__624694","5",619105,624694,51
"5__633884__635699","5",633884,635699,3
"5__619105__648031","5",619105,648031,1
"18__670692__671451","18",670692,671451,4
"16__721860__722002","16",721860,722002,4
"16__727459__727559","16",727459,727559,1
"4__724419__728816","4",724419,728816,1
"7__794226__803611","7",794226,803611,4
"19__804829__804939","19",804829,804939,1
"7__794226__810255","7",794226,810255,6
"7__810108__814799","7",810108,814799,5
"7__813685__814799","7",813685,814799,1
"11__836251__836843","11",836251,836843,10
"11__847201__850367","11",847201,850367,1
"1__865535__866469","1",865535,866469,7
"1__871152__874509","1",871152,874509,1
"1__871152__874840","1",871152,874840,2
"1__871152__877868","1",871152,877868,4
"1__877939__879188","1",877939,879188,4
"5__896780__896909","5",896780,896909,6
"5__896780__907308","5",896780,907308,1
"7__912107__912199","7",912107,912199,5
"19__932418__968503","19",932418,968503,19
"19__964833__968503","19",964833,968503,1
"12__939169__971436","12",939169,971436,4
"1__986833__987195","1",986833,987195,1
"1__981344__989931","1",981344,989931,19
"12__987381__990955","12",987381,990955,2
"19__1011366__1011498","19",1011366,1011498,2
"19__1011579__1011662","19",1011579,1011662,1
"7__1024802__1024959","7",1024802,1024959,37
"7__1026743__1027167","7",1026743,1027167,5
"19__1031070__1036561","19",1031070,1036561,1
"19__1032391__1036561","19",1032391,1036561,25
"5__1063959__1064090","5",1063959,1064090,5
"5__1078816__1085588","5",1078816,1085588,2
"19__1089471__1089961","19",1089471,1089961,12
"4__1079684__1090627","4",1079684,1090627,6
"19__1090907__1091906","19",1090907,1091906,3
"19__1090907__1093902","19",1090907,1093902,50
"19__1119010__1119620","19",1119010,1119620,16
"10__1125951__1126416","10",1125951,1126416,1
"12__1136914__1137738","12",1136914,1137738,58
"10__1118056__1142186","10",1118056,1142186,6
"10__1123847__1142186","10",1123847,1142186,4
"10__1139392__1142186","10",1139392,1142186,8
"19__1108778__1147419","19",1108778,1147419,1
"10__1118056__1151207","10",1118056,1151207,3
"10__1149542__1151207","10",1149542,1151207,53
"19__1147308__1154401","19",1147308,1154401,2
"1__1158624__1159348","1",1158624,1159348,1
"10__1170158__1170964","10",1170158,1170964,23
"1__1192372__1203372","1",1192372,1203372,4
"1__1198726__1203372","1",1198726,1203372,2
"1__1229782__1233313","1",1229782,1233313,1
"19__1271328__1271466","19",1271328,1271466,6
"11__1307232__1317024","11",1307232,1317024,3
"5__1320731__1339120","5",1320731,1339120,4
"5__1321879__1339120","5",1321879,1339120,3
"17__1380799__1382999","17",1380799,1382999,6
"17__1382725__1382999","17",1382725,1382999,6
"17__1382725__1387597","17",1382725,1387597,1
"19__1399127__1399194","19",1399127,1399194,144
"17__1479891__1481617","17",1479891,1481617,14
"7__1510482__1512022","7",1510482,1512022,1
"7__1518362__1519320","7",1518362,1519320,77
"7__1527396__1532742","7",1527396,1532742,9
"7__1520471__1535189","7",1520471,1535189,2
"17__1540003__1540356","17",1540003,1540356,16
"17__1580859__1580988","17",1580859,1580988,1
"17__1561820__1584348","17",1561820,1584348,5
"17__1584020__1584984","17",1584020,1584984,6
"19__1621837__1632404","19",1621837,1632404,2
"1__1635478__1635585","1",1635478,1635585,3
"17__1648469__1656084","17",1648469,1656084,18
"17__1690104__1690898","17",1690104,1690898,3
"4__1696501__1698078","4",1696501,1698078,31
"4__1696501__1705427","4",1696501,1705427,1
"1__1721834__1724750","1",1721834,1724750,2
"4__1732614__1732689","4",1732614,1732689,100
"4__1732614__1737561","4",1732614,1737561,21
"4__1737000__1737561","4",1737000,1737561,1
"1__1737914__1749314","1",1737914,1749314,1
"1__1747195__1749314","1",1747195,1749314,1
"1__1735858__1756938","1",1735858,1756938,1
"1__1737914__1770677","1",1737914,1770677,4
"17__1746097__1782355","17",1746097,1782355,5
"11__1780199__1782698","11",1780199,1782698,152
"17__1747872__1782993","17",1747872,1782993,9
"17__1746097__1795234","17",1746097,1795234,1
"17__1747872__1795234","17",1747872,1795234,3
"17__1746097__1798389","17",1746097,1798389,1
"4__1795560__1801539","4",1795560,1801539,1
"4__1801474__1804791","4",1801474,1804791,3
"4__1806551__1808054","4",1806551,1808054,1
"12__1889617__1893239","12",1889617,1893239,11
"4__1902353__1902978","4",1902353,1902978,9
"12__1919444__1920889","12",1919444,1920889,8
"19__1979751__1980016","19",1979751,1980016,2
"16__2012498__2012657","16",2012498,2012657,10
"9__2028987__2039900","9",2028987,2039900,4
"7__2020088__2054277","7",2020088,2054277,1
"17__2075952__2076153","17",2075952,2076153,2
"16__2106197__2108874","16",2106197,2108874,49
"16__2105403__2127727","16",2105403,2127727,8
"19__2127151__2130536","19",2127151,2130536,1
"19__2127151__2137090","19",2127151,2137090,31
"19__2129089__2137806","19",2129089,2137806,2
"19__2137010__2138713","19",2137010,2138713,44
"19__2137726__2138713","19",2137726,2138713,2
"1__2234724__2236024","1",2234724,2236024,1
"7__2252847__2259091","7",2252847,2259091,1
"7__2188787__2270359","7",2188787,2270359,1
"1__2339891__2340297","1",2339891,2340297,1
"16__2367284__2367765","16",2367284,2367765,2
"7__2402280__2402762","7",2402280,2402762,1
"7__2404007__2409317","7",2404007,2409317,12
"19__2477027__2477249","19",2477027,2477249,1
"19__2477027__2478257","19",2477027,2478257,1
"16__2570770__2571124","16",2570770,2571124,3
"17__2573457__2579900","17",2573457,2579900,18
"17__2597774__2598820","17",2597774,2598820,2
"16__2666601__2672766","16",2666601,2672766,1
"4__2659530__2674099","4",2659530,2674099,2
"4__2664565__2674099","4",2664565,2674099,1
