"index","chr","start","end","count"
"Y__2829115__2829687","Y",2829115,2829687,5
"Y__14821321__14821476","Y",14821321,14821476,1
"Y__14832522__14870572","Y",14832522,14870572,1
"X__2867345__2873578","X",2867345,2873578,1
"X__2873457__2873578","X",2873457,2873578,1
"X__9727372__9728866","X",9727372,9728866,1
"X__10031485__10035530","X",10031485,10035530,5
"X__17043185__17065605","X",17043185,17065605,1
"X__17086525__17121902","X",17086525,17121902,1
"X__17151947__17157084","X",17151947,17157084,1
"X__18917291__18918817","X",18917291,18918817,1
"X__18917291__18923977","X",18917291,18923977,8
"X__18917291__18924932","X",18917291,18924932,1
"X__18917291__18926174","X",18917291,18926174,33
"X__18942174__18942643","X",18942174,18942643,1
"X__19367430__19368228","X",19367430,19368228,1
"X__19713730__19725102","X",19713730,19725102,1
"X__23739998__23740870","X",23739998,23740870,1
"X__24751872__24767109","X",24751872,24767109,9
"X__24755742__24948666","X",24755742,24948666,1
"X__24763535__24861794","X",24763535,24861794,2
"X__24828015__24844718","X",24828015,24844718,1
"X__24839569__24948666","X",24839569,24948666,8
"X__24859769__24948666","X",24859769,24948666,2
"X__30725673__30739112","X",30725673,30739112,1
"X__30870895__30889918","X",30870895,30889918,4
"X__40982724__41012334","X",40982724,41012334,1
"X__40996057__41012334","X",40996057,41012334,2
"X__41000546__41027471","X",41000546,41027471,1
"X__41007622__41027471","X",41007622,41027471,10
"X__41012201__41047370","X",41012201,41047370,10
"X__41025125__41043928","X",41025125,41043928,5
"X__41416285__41448845","X",41416285,41448845,1
"X__41416285__41646536","X",41416285,41646536,1
"X__44870206__44879975","X",44870206,44879975,1
"X__44919267__44920664","X",44919267,44920664,14
"X__44935942__44936071","X",44935942,44936071,19
"X__46844285__46857679","X",46844285,46857679,2
"X__46884126__46914030","X",46884126,46914030,1
"X__47028714__47032596","X",47028714,47032596,75
"X__47061555__47069086","X",47061555,47069086,17
"X__47061757__47061903","X",47061757,47061903,1
"X__47100676__47100849","X",47100676,47100849,445
"X__47102795__47103001","X",47102795,47103001,1
"X__47422308__47424538","X",47422308,47424538,1
"X__47442807__47444414","X",47442807,47444414,4
"X__47705504__47755339","X",47705504,47755339,13
"X__48317922__48320183","X",48317922,48320183,1
"X__48318118__48325464","X",48318118,48325464,9
"X__48320619__48321365","X",48320619,48321365,7
"X__48460172__48460594","X",48460172,48460594,4
"X__48666440__48666733","X",48666440,48666733,43
"X__48666665__48666733","X",48666665,48666733,31
"X__48751183__48754141","X",48751183,48754141,1
"X__48780414__48780572","X",48780414,48780572,2
"X__48832430__48846415","X",48832430,48846415,3
"X__53409153__53426652","X",53409153,53426652,13
"X__53410018__53440088","X",53410018,53440088,1
"X__53410018__53441819","X",53410018,53441819,2
"X__53431944__53432888","X",53431944,53432888,2
"X__53573665__53579402","X",53573665,53579402,11
"X__53574634__53615494","X",53574634,53615494,1
"X__53581594__53588885","X",53581594,53588885,109
"X__53587149__53587377","X",53587149,53587377,1
"X__53588717__53589890","X",53588717,53589890,1
"X__53595652__53596787","X",53595652,53596787,1
"X__53596576__53627269","X",53596576,53627269,4
"X__53607791__53607986","X",53607791,53607986,91
"X__53610518__53618082","X",53610518,53618082,1
"X__53617364__53642796","X",53617364,53642796,14
"X__53672263__53681075","X",53672263,53681075,1
"X__54160206__54163023","X",54160206,54163023,1
"X__64732462__64749758","X",64732462,64749758,15
"X__67738612__67741339","X",67738612,67741339,24
"X__69510288__69624672","X",69510288,69624672,1
"X__69561649__69573657","X",69561649,69573657,118
"X__69718370__69719127","X",69718370,69719127,4
"X__70601593__70614095","X",70601593,70614095,8
"X__70775804__70777522","X",70775804,70777522,1
"X__71681854__71684581","X",71681854,71684581,5
"X__71681854__71715118","X",71681854,71715118,11
"X__72797243__72804408","X",72797243,72804408,1
"X__76972608__76972720","X",76972608,76972720,16
"X__77227118__77275895","X",77227118,77275895,1
"X__77268376__77275895","X",77268376,77275895,1
"X__77270159__77275895","X",77270159,77275895,91
"X__79962926__79975155","X",79962926,79975155,4
"X__79973072__79985519","X",79973072,79985519,3
"X__80047353__80049271","X",80047353,80049271,6
"X__80064512__80064803","X",80064512,80064803,3
"X__85233771__85282561","X",85233771,85282561,2
"X__100087723__100088461","X",100087723,100088461,84
"X__100273960__100274392","X",100273960,100274392,41
"X__100273960__100297301","X",100273960,100297301,1
"X__100275476__100276304","X",100275476,100276304,2
"X__100275476__100277051","X",100275476,100277051,4
"X__100356047__100387445","X",100356047,100387445,2
"X__106410879__106418423","X",106410879,106418423,1
"X__107840228__107911734","X",107840228,107911734,2
"X__108902583__108939425","X",108902583,108939425,3
"X__108917631__108921644","X",108917631,108921644,2
"X__108924495__108926895","X",108924495,108926895,3
"X__109310575__109352374","X",109310575,109352374,19
"X__117883621__117900939","X",117883621,117900939,30
"X__118544153__118544325","X",118544153,118544325,2
"X__118770990__118797640","X",118770990,118797640,1
"X__128624037__128645960","X",128624037,128645960,2
"X__129203275__129206392","X",129203275,129206392,4
"X__131516206__131526362","X",131516206,131526362,10
"X__131518691__131526362","X",131518691,131526362,2
"X__131518691__131540420","X",131518691,131540420,53
"X__131524875__131526362","X",131524875,131526362,2
"X__131526171__131526362","X",131526171,131526362,11
"X__132826397__132888203","X",132826397,132888203,1
"X__132887509__132888203","X",132887509,132888203,28
"X__133087077__133087238","X",133087077,133087238,2
"X__135092601__135106642","X",135092601,135106642,3
"X__137785146__137785249","X",137785146,137785249,1
"X__138884395__138884498","X",138884395,138884498,4
"X__149983335__149984551","X",149983335,149984551,184
"X__151130895__151131115","X",151130895,151131115,5
"X__152913373__152916781","X",152913373,152916781,4
"X__153135843__153135954","X",153135843,153135954,1
"X__153281483__153281548","X",153281483,153281548,4
"X__153281483__153282095","X",153281483,153282095,57
"X__153281483__153282518","X",153281483,153282518,125
"X__153578017__153578235","X",153578017,153578235,1
"X__153581140__153581825","X",153581140,153581825,1
"X__153582283__153582851","X",153582283,153582851,2
"X__153582519__153593325","X",153582519,153593325,1
"X__153585619__153595218","X",153585619,153595218,3
"X__153587852__153588955","X",153587852,153588955,2
"X__153662554__153664862","X",153662554,153664862,7
"X__153760403__153760677","X",153760403,153760677,8
"X__153760403__153762375","X",153760403,153762375,4
"X__153761157__153762711","X",153761157,153762711,33
"13__20235838__20244503","13",20235838,20244503,1
"13__20534098__20641530","13",20534098,20641530,10
"13__20632715__20641530","13",20632715,20641530,2
"13__21436856__21442840","13",21436856,21442840,144
"13__25030479__25052414","13",25030479,25052414,1
"13__26974590__26975761","13",26974590,26975761,6
"13__28748409__28830676","13",28748409,28830676,2
"13__28748409__28835595","13",28748409,28835595,23
"13__28771322__28794515","13",28771322,28794515,4
"13__28830429__28835595","13",28830429,28835595,6
"13__28834584__28835595","13",28834584,28835595,13
"13__28840852__28841013","13",28840852,28841013,45
"13__28840852__28845003","13",28840852,28845003,1
"13__28840852__28846208","13",28840852,28846208,5
"13__31195901__31227442","13",31195901,31227442,3
"13__33091994__33101669","13",33091994,33101669,5
"13__33095510__33111164","13",33095510,33111164,1
"13__33101545__33111164","13",33101545,33111164,2
"13__33261271__33271039","13",33261271,33271039,12
"13__33306238__33316865","13",33306238,33316865,1
"13__35615070__35619538","13",35615070,35619538,308
"13__37427556__37427812","13",37427556,37427812,94
"13__37539712__37546173","13",37539712,37546173,1
"13__37614542__37625720","13",37614542,37625720,7
"13__40293373__40293964","13",40293373,40293964,1
"13__40293373__40301685","13",40293373,40301685,2
"13__41382574__41382732","13",41382574,41382732,18
"13__41826781__41835051","13",41826781,41835051,1
"13__41826781__41837620","13",41826781,41837620,2
"13__41890982__41946966","13",41890982,41946966,1
"13__42245082__42267108","13",42245082,42267108,13
"13__42385361__42393522","13",42385361,42393522,15
"13__42385361__42442613","13",42385361,42442613,17
"13__42481722__42486304","13",42481722,42486304,143
"13__43986052__43987124","13",43986052,43987124,2
"13__47297356__47303119","13",47297356,47303119,4
"13__48941630__49033969","13",48941630,49033969,7
"13__49033824__49033969","13",49033824,49033969,73
"13__50054355__50059859","13",50054355,50059859,3
"13__50123594__50141456","13",50123594,50141456,7
"13__51501543__51501614","13",51501543,51501614,372
"13__51501543__51517530","13",51501543,51517530,1
"13__51957465__51963580","13",51957465,51963580,20
"13__52234732__52249379","13",52234732,52249379,226
"13__52511412__52532680","13",52511412,52532680,1
"13__52534284__52542743","13",52534284,52542743,18
"13__52718826__52722604","13",52718826,52722604,1
"13__52992127__53001354","13",52992127,53001354,2
"13__52997709__52997774","13",52997709,52997774,4
"13__61018817__61041513","13",61018817,61041513,4
"13__70314526__70314688","13",70314526,70314688,2
"13__74387289__74420510","13",74387289,74420510,8
"13__75900333__75911176","13",75900333,75911176,1
"13__75915632__75923438","13",75915632,75923438,1
"13__77779391__77792092","13",77779391,77792092,13
"13__77791975__77799689","13",77791975,77799689,1
"13__77791975__77818086","13",77791975,77818086,1
"13__77798586__77838137","13",77798586,77838137,6
"13__79908479__79940330","13",79908479,79940330,2
"13__80113817__80113910","13",80113817,80113910,1
"13__94679983__94680148","13",94679983,94680148,257
"13__95271722__95275554","13",95271722,95275554,1
"13__95858786__95860179","13",95858786,95860179,3
"13__95858786__95863035","13",95858786,95863035,9
"13__96375496__96377506","13",96375496,96377506,1
"13__98018713__98018807","13",98018713,98018807,2
"13__98641316__98642791","13",98641316,98642791,1
"13__98649785__98670958","13",98649785,98670958,3
"13__98865474__98865667","13",98865474,98865667,8
"13__98865474__98996120","13",98865474,98996120,4
"13__99020371__99030172","13",99020371,99030172,2
"13__99127075__99134575","13",99127075,99134575,1
"13__100953714__100962162","13",100953714,100962162,2
"13__100982815__101020828","13",100982815,101020828,6
"13__101020726__101101559","13",101020726,101101559,1
"13__111274563__111276626","13",111274563,111276626,58
"13__111274563__111287935","13",111274563,111287935,1
"13__111857636__111862349","13",111857636,111862349,1
"13__113143895__113181798","13",113143895,113181798,1
"13__113170754__113200179","13",113170754,113200179,3
"13__113200013__113212727","13",113200013,113212727,7
"13__113201934__113223573","13",113201934,113223573,1
"13__113477659__113481205","13",113477659,113481205,5
"13__113513707__113530255","13",113513707,113530255,1
"13__113718618__113719399","13",113718618,113719399,6
"13__113899466__113900377","13",113899466,113900377,49
