"index","chr","start","end","count"
"Y__2829115__2829687","Y",2829115,2829687,37
"Y__14821321__14821476","Y",14821321,14821476,8
"Y__14832522__14848183","Y",14832522,14848183,9
"Y__14832522__14870572","Y",14832522,14870572,3
"X__2867345__2873578","X",2867345,2873578,29
"X__2871184__2876476","X",2871184,2876476,1
"X__9727372__9728866","X",9727372,9728866,2
"X__10031485__10035530","X",10031485,10035530,13
"X__16685637__16709743","X",16685637,16709743,2
"X__16870872__16870998","X",16870872,16870998,2
"X__17043185__17065605","X",17043185,17065605,2
"X__17086525__17121902","X",17086525,17121902,6
"X__17151947__17157084","X",17151947,17157084,2
"X__17705862__17710588","X",17705862,17710588,1
"X__18917291__18918817","X",18917291,18918817,2
"X__18917291__18923977","X",18917291,18923977,30
"X__18917291__18924932","X",18917291,18924932,3
"X__18917291__18926174","X",18917291,18926174,117
"X__18917291__18943895","X",18917291,18943895,3
"X__18942174__18942643","X",18942174,18942643,12
"X__19713730__19725102","X",19713730,19725102,1
"X__21869627__21871621","X",21869627,21871621,2
"X__23739998__23740870","X",23739998,23740870,5
"X__24078205__24080691","X",24078205,24080691,6
"X__24197300__24197887","X",24197300,24197887,3
"X__24751872__24767109","X",24751872,24767109,34
"X__24763535__24861794","X",24763535,24861794,8
"X__24828015__24844718","X",24828015,24844718,2
"X__24839569__24861794","X",24839569,24861794,3
"X__24839569__24906239","X",24839569,24906239,12
"X__24839569__24948666","X",24839569,24948666,19
"X__24859769__24948666","X",24859769,24948666,17
"X__30725673__30739112","X",30725673,30739112,5
"X__30870895__30889918","X",30870895,30889918,14
"X__40982724__41012334","X",40982724,41012334,4
"X__40996057__41012334","X",40996057,41012334,5
"X__41000546__41027471","X",41000546,41027471,2
"X__41007622__41027471","X",41007622,41027471,24
"X__41012201__41047370","X",41012201,41047370,40
"X__41025125__41043928","X",41025125,41043928,52
"X__41048562__41075905","X",41048562,41075905,4
"X__41416285__41448845","X",41416285,41448845,2
"X__41416285__41646536","X",41416285,41646536,1
"X__44870206__44879975","X",44870206,44879975,4
"X__44870206__44896934","X",44870206,44896934,5
"X__44870206__44936071","X",44870206,44936071,4
"X__44919267__44920664","X",44919267,44920664,52
"X__44935942__44936071","X",44935942,44936071,46
"X__46844285__46845193","X",46844285,46845193,2
"X__46844285__46857679","X",46844285,46857679,3
"X__46884126__46914030","X",46884126,46914030,5
"X__47028714__47032596","X",47028714,47032596,257
"X__47061555__47069086","X",47061555,47069086,74
"X__47061757__47061903","X",47061757,47061903,3
