"index","chr","start","end","count"
"16__142594__143323","16",142594,143323,1
"16__150370__150507","16",150370,150507,1
"17__169211__169340","17",169211,169340,2
"17__169211__171206","17",169211,171206,157
"17__171063__171206","17",171063,171206,8
"17__169211__177370","17",169211,177370,28
"17__171063__177370","17",171063,177370,173
"17__169211__183725","17",169211,183725,2
"18__196637__198132","18",196637,198132,1
"10__225934__267296","10",225934,267296,2
"10__255829__267296","10",255829,267296,4
"11__403078__403771","11",403078,403771,4
"11__403078__404135","11",403078,404135,11
"11__403618__404135","11",403618,404135,1
"11__407817__408893","11",407817,408893,6
"11__407817__410027","11",407817,410027,2
"11__408695__410027","11",408695,410027,2
"12__404739__417171","12",404739,417171,1
"16__424005__424399","16",424005,424399,1
"16__424221__424399","16",424221,424399,1
"16__425345__426812","16",425345,426812,4
"19__418923__438837","19",418923,438837,5
"19__438718__438837","19",438718,438837,5
"19__418923__439030","19",418923,439030,5
"19__422146__439030","19",422146,439030,1
"19__438718__439030","19",438718,439030,4
"19__438970__439030","19",438970,439030,6
"19__422146__440932","19",422146,440932,5
"19__438970__440932","19",438970,440932,2
"19__440862__440932","19",440862,440932,2
"16__449379__449480","16",449379,449480,11
"16__449379__449739","16",449379,449739,3
"16__449627__449739","16",449627,449739,17
"10__410314__468973","10",410314,468973,10
"11__489588__491387","11",489588,491387,1
"16__532525__532736","16",532525,532736,1
"16__532525__539000","16",532525,539000,6
"19__579500__581591","19",579500,581591,2
"19__580379__582582","19",580379,582582,18
"16__586029__599471","16",586029,599471,1
"18__670692__670867","18",670692,670867,50
"18__670692__671451","18",670692,671451,1
"18__671380__671451","18",671380,671451,4
"18__683246__694334","18",683246,694334,1
"18__685921__706578","18",685921,706578,2
"18__706470__706578","18",706470,706578,1
"16__701644__706871","16",701644,706871,3
"17__706922__707046","17",706922,707046,3
"16__702467__707892","16",702467,707892,6
"16__703341__708344","16",703341,708344,9
"16__703525__708344","16",703525,708344,10
"11__710422__720223","11",710422,720223,6
"11__710422__720746","11",710422,720746,1
"11__720062__720746","11",720062,720746,12
"17__725597__729318","17",725597,729318,4
"18__756557__756835","18",756557,756835,2
"19__804292__804702","19",804292,804702,1
"19__804036__805187","19",804036,805187,3
"19__804036__805569","19",804036,805569,1
"19__804292__806556","19",804292,806556,2
"19__804532__808452","19",804532,808452,4
"19__805013__808452","19",805013,808452,3
"11__836251__836442","11",836251,836442,72
"11__836251__836843","11",836251,836843,1
"11__836769__836843","11",836769,836843,1
"1__865535__865716","1",865535,865716,23
"1__865535__866469","1",865535,866469,1
"1__866419__866469","1",866419,866469,4
"1__871152__874509","1",871152,874509,6
"1__871152__874792","1",871152,874792,12
"1__874420__874792","1",874420,874792,9
"1__871152__876686","1",871152,876686,5
"1__871152__877631","1",871152,877631,26
"1__874420__877631","1",874420,877631,1
"1__871152__877868","1",871152,877868,1
"1__874420__877868","1",874420,877868,20
"1__877939__878757","1",877939,878757,33
"19__879937__881714","19",879937,881714,2
"19__932418__966868","19",932418,966868,18
"19__964833__966868","19",964833,966868,5
"12__939169__970509","12",939169,970509,22
"12__939169__971436","12",939169,971436,37
"12__966327__971436","12",966327,971436,24
"17__915086__986867","17",915086,986867,1
"1__986833__987025","1",986833,987025,11
"1__987108__987195","1",987108,987195,2
"12__987378__987527","12",987378,987527,4
"1__981344__989357","1",981344,989357,153
"1__981344__989931","1",981344,989931,3
"1__981540__989931","1",981540,989931,98
"12__987378__990955","12",987378,990955,1
"12__990858__990955","12",990858,990955,3
"12__990858__995250","12",990858,995250,1
"19__1011891__1012187","19",1011891,1012187,3
"12__1025510__1025986","12",1025510,1025986,1
"12__1025805__1025986","12",1025805,1025986,1
"19__1031070__1032457","19",1031070,1032457,3
