"index","chr","start","end","count"
"1__24738__24891","1",24738,24891,2
"19__66346__66499","19",66346,66499,2
"12__78786__78939","12",78786,78939,1
"18__116842__118504","18",116842,118504,2
"16__162621__162774","16",162621,162774,1
"17__169211__171206","17",169211,171206,1
"17__169211__177370","17",169211,177370,206
"11__403078__404135","11",403078,404135,6
"11__407817__410027","11",407817,410027,1
"12__404739__417171","12",404739,417171,1
"16__424005__424151","16",424005,424151,11
"19__418923__440932","19",418923,440932,2
"16__449379__449739","16",449379,449739,82
"10__486811__486936","10",486811,486936,28
"11__489400__491387","11",489400,491387,1
"16__532525__546859","16",532525,546859,1
"16__586029__586142","16",586029,586142,16
"18__670692__671451","18",670692,671451,17
"18__697240__706578","18",697240,706578,1
"16__702467__708344","16",702467,708344,4
"16__718353__718569","16",718353,718569,1
"11__710422__720746","11",710422,720746,3
"16__721860__722002","16",721860,722002,3
"17__722679__729318","17",722679,729318,1
"18__756557__756835","18",756557,756835,1
"19__804829__804939","19",804829,804939,7
"19__804829__808452","19",804829,808452,1
"11__836251__836843","11",836251,836843,23
"1__865535__865716","1",865535,865716,6
"1__865535__866469","1",865535,866469,23
"1__871152__877868","1",871152,877868,7
"19__964833__968503","19",964833,968503,3
"12__939169__971436","12",939169,971436,24
"1__986833__987195","1",986833,987195,5
"1__981344__989931","1",981344,989931,72
"12__987378__990955","12",987378,990955,5
"19__1011366__1011498","19",1011366,1011498,1
"19__1011891__1011991","19",1011891,1011991,1
"19__1031070__1032695","19",1031070,1032695,2
"19__1032391__1032695","19",1032391,1032695,1
"19__1089471__1089961","19",1089471,1089961,70
"19__1090907__1091906","19",1090907,1091906,6
"19__1090907__1094077","19",1090907,1094077,2
"19__1119010__1119620","19",1119010,1119620,51
"10__1125951__1126416","10",1125951,1126416,1
"12__1136914__1137738","12",1136914,1137738,60
"10__1118056__1142186","10",1118056,1142186,9
"10__1139392__1142186","10",1139392,1142186,2
"10__1142110__1142186","10",1142110,1142186,1
"10__1118056__1151207","10",1118056,1151207,6
"10__1130343__1151207","10",1130343,1151207,3
"10__1149542__1151207","10",1149542,1151207,127
"10__1151066__1151207","10",1151066,1151207,1
"19__1147308__1154401","19",1147308,1154401,12
"10__1170158__1170964","10",1170158,1170964,105
"1__1192372__1198766","1",1192372,1198766,1
"1__1192372__1203372","1",1192372,1203372,2
"19__1254901__1255060","19",1254901,1255060,1
"19__1271328__1271466","19",1271328,1271466,8
"11__1307232__1317024","11",1307232,1317024,15
"11__1309854__1317024","11",1309854,1317024,7
"17__1380799__1382999","17",1380799,1382999,8
"17__1382725__1382999","17",1382725,1382999,25
"17__1382725__1387597","17",1382725,1387597,3
"17__1424873__1456443","17",1424873,1456443,1
"17__1479891__1481617","17",1479891,1481617,50
"16__1503835__1506207","16",1503835,1506207,1
"17__1540003__1540356","17",1540003,1540356,38
"17__1554708__1554847","17",1554708,1554847,1
"17__1558644__1576491","17",1558644,1576491,2
"17__1580859__1580988","17",1580859,1580988,4
"17__1561820__1584348","17",1561820,1584348,13
"17__1582311__1584348","17",1582311,1584348,1
"17__1584020__1584984","17",1584020,1584984,22
"1__1599766__1608285","1",1599766,1608285,1
"19__1621837__1632404","19",1621837,1632404,3
"1__1635478__1635585","1",1635478,1635585,2
"1__1572770__1635783","1",1572770,1635783,1
"17__1648469__1656084","17",1648469,1656084,19
"17__1648627__1656084","17",1648627,1656084,6
"16__1682213__1687908","16",1682213,1687908,1
"17__1690104__1690898","17",1690104,1690898,3
"1__1721834__1724750","1",1721834,1724750,17
"1__1735858__1737977","1",1735858,1737977,1
"1__1737914__1747301","1",1737914,1747301,1
"1__1747195__1747301","1",1747195,1747301,1
"17__1747214__1747980","17",1747214,1747980,1
"1__1747195__1749314","1",1747195,1749314,2
"1__1735858__1756938","1",1735858,1756938,1
"1__1737914__1756938","1",1737914,1756938,2
"1__1737914__1770677","1",1737914,1770677,11
"11__1773982__1775368","11",1773982,1775368,3
"11__1773982__1780869","11",1773982,1780869,23
"17__1746097__1782355","17",1746097,1782355,4
"17__1747214__1782355","17",1747214,1782355,1
"11__1780199__1782698","11",1780199,1782698,549
"17__1747872__1782993","17",1747872,1782993,18
"17__1747872__1795234","17",1747872,1795234,1
"16__1872301__1873038","16",1872301,1873038,1
"12__1887020__1893239","12",1887020,1893239,1
"12__1889617__1893239","12",1889617,1893239,31
"12__1919444__1919753","12",1919444,1919753,1
"12__1919444__1920889","12",1919444,1920889,20
"19__1979751__1980016","19",1979751,1980016,4
"12__2061582__2062454","12",2061582,2062454,1
"17__2075952__2076153","17",2075952,2076153,14
"16__2106197__2108874","16",2106197,2108874,82
"16__2106645__2108874","16",2106645,2108874,5
"16__2105403__2127727","16",2105403,2127727,17
"19__2127151__2130536","19",2127151,2130536,1
"19__2111284__2132577","19",2111284,2132577,2
"19__2127151__2137090","19",2127151,2137090,44
"19__2129089__2137090","19",2129089,2137090,23
"19__2130407__2137090","19",2130407,2137090,1
"19__2129089__2137806","19",2129089,2137806,4
"16__2135231__2138326","16",2135231,2138326,1
"19__2137010__2138713","19",2137010,2138713,127
"19__2137726__2138713","19",2137726,2138713,4
"17__2195846__2196271","17",2195846,2196271,1
"16__2223922__2224049","16",2223922,2224049,1
"16__2222192__2224334","16",2222192,2224334,2
"1__2234724__2236024","1",2234724,2236024,2
"16__2283883__2284782","16",2283883,2284782,9
"16__2312279__2314332","16",2312279,2314332,1
"1__2339891__2340297","1",2339891,2340297,8
"1__2447001__2449703","1",2447001,2449703,3
"1__2441301__2452754","1",2441301,2452754,1
"16__2489354__2493801","16",2489354,2493801,1
"16__2481131__2498979","16",2481131,2498979,2
"16__2570770__2571124","16",2570770,2571124,5
"17__2597774__2598820","17",2597774,2598820,5
"19__2810302__2811732","19",2810302,2811732,1
"16__2867802__2868970","16",2867802,2868970,8
"12__2929252__2930958","12",2929252,2930958,1
"12__2931960__2932077","12",2931960,2932077,6
"18__2925222__2960847","18",2925222,2960847,3
"12__2973486__2975687","12",2973486,2975687,29
"12__2975559__2975687","12",2975559,2975687,1
"11__2997254__2999572","11",2997254,2999572,5
"11__2997254__3000467","11",2997254,3000467,1
"12__3018695__3031568","12",3018695,3031568,54
"12__3029929__3031568","12",3029929,3031568,8
"16__3076064__3076167","16",3076064,3076167,5
"16__3076064__3076289","16",3076064,3076289,2
"12__3120170__3131183","12",3120170,3131183,3
"10__3143557__3151672","10",3143557,3151672,1
"10__3147585__3161061","10",3147585,3161061,9
"10__3160974__3162236","10",3160974,3162236,1
"19__3193282__3201624","19",3193282,3201624,5
"19__3196181__3207249","19",3196181,3207249,2
"10__3208421__3208572","10",3208421,3208572,1
"19__3425104__3435205","19",3425104,3435205,1
"1__3440688__3440810","1",3440688,3440810,27
"19__3425104__3449137","19",3425104,3449137,1
"19__3496539__3496884","19",3496539,3496884,1
"19__3547453__3548028","19",3547453,3548028,4
"19__3546072__3551192","19",3546072,3551192,2
"19__3550982__3551192","19",3550982,3551192,1
"19__3573690__3579081","19",3573690,3579081,12
"19__3576890__3579081","19",3576890,3579081,1
"19__3623686__3624160","19",3623686,3624160,78
"19__3656403__3661999","19",3656403,3661999,5
