"index","chr","start","end","count"
"16__162621__162774","16",162621,162774,2
"17__169211__171206","17",169211,171206,2
"9__162432__172172","9",162432,172172,11
"17__169211__177370","17",169211,177370,145
"17__131559__183725","17",131559,183725,1
"19__325635__325704","19",325635,325704,1
"16__339440__364683","16",339440,364683,3
"16__354304__364683","16",354304,364683,10
"20__398170__398574","20",398170,398574,7
"11__403078__404135","11",403078,404135,2
"11__407817__410027","11",407817,410027,4
"16__424005__424151","16",424005,424151,8
"16__425133__426812","16",425133,426812,1
"19__418923__440932","19",418923,440932,1
"19__438718__440932","19",438718,440932,1
"16__449379__449739","16",449379,449739,17
"10__486811__486936","10",486811,486936,1
"20__489095__489304","20",489095,489304,2
"16__532525__546859","16",532525,546859,3
"6__553854__564929","6",553854,564929,39
"19__579500__582582","19",579500,582582,5
"16__583946__586142","16",583946,586142,255
"5__619105__620376","5",619105,620376,48
"7__618893__624205","7",618893,624205,1
"5__619105__624694","5",619105,624694,26
"5__633884__635699","5",633884,635699,7
"5__633884__644540","5",633884,644540,2
"18__670692__671451","18",670692,671451,6
"18__697240__706578","18",697240,706578,2
"16__701644__707221","16",701644,707221,1
"17__706922__708487","17",706922,708487,1
"16__718353__718569","16",718353,718569,1
"7__716866__720363","7",716866,720363,6
"16__721860__722002","16",721860,722002,5
"16__727459__727559","16",727459,727559,2
"7__618893__751164","7",618893,751164,5
"18__756557__756835","18",756557,756835,2
"16__777965__778029","16",777965,778029,4
"7__794226__794458","7",794226,794458,1
"7__794226__803611","7",794226,803611,9
"19__804829__804939","19",804829,804939,13
"19__804532__806556","19",804532,806556,1
"19__804829__808452","19",804829,808452,1
"7__794226__810255","7",794226,810255,7
"7__780984__814799","7",780984,814799,5
"7__794226__814799","7",794226,814799,1
"7__810108__814799","7",810108,814799,1
"7__813685__814799","7",813685,814799,1
"11__836251__836843","11",836251,836843,9
"5__843715__847730","5",843715,847730,2
"5__825279__848775","5",825279,848775,1
"11__847201__850367","11",847201,850367,2
"1__865535__866469","1",865535,866469,17
"1__871152__871276","1",871152,871276,2
"1__871152__877868","1",871152,877868,6
"1__877939__879188","1",877939,879188,1
"1__891303__891393","1",891303,891393,1
"5__896780__896909","5",896780,896909,5
"7__912107__912199","7",912107,912199,12
"5__896780__914692","5",896780,914692,1
"19__932418__968503","19",932418,968503,12
"12__939169__971436","12",939169,971436,2
"17__915086__986867","17",915086,986867,1
