"index","chr","start","end","count"
"9__162432__172172","9",162432,172172,1
"17__169211__177370","17",169211,177370,4
"19__325635__325704","19",325635,325704,2
"16__339440__364683","16",339440,364683,1
"16__424005__424151","16",424005,424151,1
"16__449379__449739","16",449379,449739,4
"5__619105__620376","5",619105,620376,1
"5__619105__624694","5",619105,624694,1
"5__633884__635699","5",633884,635699,1
"1__865535__866469","1",865535,866469,1
"1__871152__874792","1",871152,874792,1
"12__939169__971436","12",939169,971436,1
"1__981344__989931","1",981344,989931,1
"7__1024802__1024959","7",1024802,1024959,3
"10__1044943__1046808","10",1044943,1046808,3
"19__1089471__1089961","19",1089471,1089961,4
"4__1079684__1090627","4",1079684,1090627,1
"19__1090907__1091906","19",1090907,1091906,1
"12__1136914__1137738","12",1136914,1137738,3
"10__1149542__1151207","10",1149542,1151207,7
"1__1198726__1203372","1",1198726,1203372,1
"19__1399127__1399194","19",1399127,1399194,1
"7__1518362__1519320","7",1518362,1519320,7
"17__1561820__1584348","17",1561820,1584348,1
"1__1635478__1635585","1",1635478,1635585,2
"4__1696501__1698078","4",1696501,1698078,3
"4__1732614__1737561","4",1732614,1737561,2
"1__1737914__1770677","1",1737914,1770677,1
"11__1780199__1782698","11",1780199,1782698,8
"16__2012498__2012657","16",2012498,2012657,4
"17__2075952__2076153","17",2075952,2076153,1
"16__2106197__2108874","16",2106197,2108874,1
"6__2116005__2117790","6",2116005,2117790,1
"16__2105403__2127727","16",2105403,2127727,1
"19__2127151__2137090","19",2127151,2137090,3
"19__2137010__2138713","19",2137010,2138713,4
"16__2283883__2284782","16",2283883,2284782,1
"17__2573457__2579900","17",2573457,2579900,3
"6__2779497__2783795","6",2779497,2783795,4
"12__2931960__2932077","12",2931960,2932077,2
"12__2973486__2975687","12",2973486,2975687,1
"11__2997254__3000467","11",2997254,3000467,1
"12__3018695__3031568","12",3018695,3031568,6
"16__3076064__3076289","16",3076064,3076289,1
"11__3115467__3147785","11",3115467,3147785,1
"10__3147585__3161061","10",3147585,3161061,1
"2__3196185__3218019","2",3196185,3218019,3
"9__3330259__3395596","9",3330259,3395596,1
"1__3440688__3440810","1",3440688,3440810,2
"19__3550982__3551192","19",3550982,3551192,1
"16__3706103__3707342","16",3706103,3707342,6
"16__3706103__3707817","16",3706103,3707817,1
