"index","chr","start","end","count"
"8_gl000196_random__12892__27060","8_gl000196_random",12892,27060,3
"17__169211__177370","17",169211,177370,36
"19__325635__325704","19",325635,325704,1
"16__339440__364683","16",339440,364683,3
"11__407817__410027","11",407817,410027,1
"16__449379__449739","16",449379,449739,9
"10__410314__468973","10",410314,468973,1
"6__553854__564929","6",553854,564929,2
"16__583946__586142","16",583946,586142,18
"5__619105__620376","5",619105,620376,6
"5__619105__624694","5",619105,624694,5
"5__633884__635699","5",633884,635699,4
"16__702467__708344","16",702467,708344,1
"7__716866__720363","7",716866,720363,1
"17__722679__729318","17",722679,729318,1
"7__618893__751164","7",618893,751164,1
"7__794226__803611","7",794226,803611,1
"7__794226__810255","7",794226,810255,1
"7__810108__814799","7",810108,814799,1
"1__865535__866469","1",865535,866469,3
"5__896780__896909","5",896780,896909,3
"19__932418__968503","19",932418,968503,3
"12__939169__971436","12",939169,971436,4
"1__981344__989931","1",981344,989931,16
"7__1024802__1024959","7",1024802,1024959,13
"7__1026743__1027167","7",1026743,1027167,4
"19__1032391__1036561","19",1032391,1036561,2
"5__1063959__1064090","5",1063959,1064090,2
"5__1078816__1085588","5",1078816,1085588,1
"19__1089471__1089961","19",1089471,1089961,4
"4__1079684__1090627","4",1079684,1090627,2
"19__1090907__1091906","19",1090907,1091906,2
"19__1090907__1093902","19",1090907,1093902,11
"12__1136914__1137738","12",1136914,1137738,15
"10__1139392__1142186","10",1139392,1142186,2
"19__1108778__1147419","19",1108778,1147419,1
"10__1118056__1151207","10",1118056,1151207,1
"10__1130343__1151207","10",1130343,1151207,1
"10__1149542__1151207","10",1149542,1151207,26
"19__1147308__1154401","19",1147308,1154401,1
"10__1170158__1170964","10",1170158,1170964,4
"1__1192372__1203372","1",1192372,1203372,1
"1__1198726__1203372","1",1198726,1203372,1
"19__1254901__1255060","19",1254901,1255060,1
"5__1320731__1339120","5",1320731,1339120,1
"5__1321879__1339120","5",1321879,1339120,2
"5__1325866__1339120","5",1325866,1339120,1
"17__1380799__1382999","17",1380799,1382999,6
"1__1451392__1463242","1",1451392,1463242,1
"7__1518362__1519320","7",1518362,1519320,89
"7__1527396__1532742","7",1527396,1532742,3
"7__1520471__1535189","7",1520471,1535189,2
"17__1580859__1580988","17",1580859,1580988,2
"17__1561820__1584348","17",1561820,1584348,2
"17__1582311__1584348","17",1582311,1584348,1
"17__1584020__1584984","17",1584020,1584984,2
"19__1621837__1632404","19",1621837,1632404,1
"17__1648469__1656084","17",1648469,1656084,6
"4__1696501__1698078","4",1696501,1698078,18
"4__1696501__1705427","4",1696501,1705427,1
"1__1721834__1724750","1",1721834,1724750,1
"4__1732614__1737561","4",1732614,1737561,6
"4__1737000__1737561","4",1737000,1737561,1
"1__1737914__1749314","1",1737914,1749314,1
"1__1735858__1756938","1",1735858,1756938,1
"1__1747195__1756938","1",1747195,1756938,1
"1__1737914__1770677","1",1737914,1770677,3
"17__1746097__1782355","17",1746097,1782355,1
"11__1780199__1782698","11",1780199,1782698,127
"17__1747872__1782993","17",1747872,1782993,14
"17__1747872__1795234","17",1747872,1795234,1
"12__1889617__1893239","12",1889617,1893239,4
"9__2028987__2039900","9",2028987,2039900,3
"7__1937836__2054277","7",1937836,2054277,2
"16__2106197__2108874","16",2106197,2108874,13
"16__2105403__2127727","16",2105403,2127727,3
"19__2127151__2137090","19",2127151,2137090,16
"19__2137010__2138713","19",2137010,2138713,16
"1__2339891__2340297","1",2339891,2340297,1
"7__2404007__2409317","7",2404007,2409317,2
