"index","chr","start","end","count"
"1__24738__24891","1",24738,24891,1
"9__24851__25004","9",24851,25004,4
"8_gl000196_random__12892__27060","8_gl000196_random",12892,27060,54
"19__66346__66499","19",66346,66499,2
"16__148143__150507","16",148143,150507,1
"16__162621__162774","16",162621,162774,2
"17__169211__171206","17",169211,171206,4
"9__162432__172172","9",162432,172172,2
"17__169211__177370","17",169211,177370,450
"18__202880__204692","18",202880,204692,1
"5__230991__231115","5",230991,231115,1
"10__225934__267296","10",225934,267296,1
"16__339440__343718","16",339440,343718,2
"16__339440__364683","16",339440,364683,15
"16__354304__364683","16",354304,364683,99
"16__359973__397106","16",359973,397106,1
"20__398170__398574","20",398170,398574,5
"11__403078__404135","11",403078,404135,2
"11__407817__410027","11",407817,410027,8
"12__404739__417171","12",404739,417171,4
"16__424005__424151","16",424005,424151,13
"16__425133__426812","16",425133,426812,4
"20__428533__428718","20",428533,428718,2
"19__418923__440932","19",418923,440932,6
"19__438718__440932","19",438718,440932,1
"16__449379__449739","16",449379,449739,39
"5__453485__459574","5",453485,459574,2
"10__410314__468973","10",410314,468973,1
"10__486811__486936","10",486811,486936,1
"4__517248__527770","4",517248,527770,1
"16__532525__546859","16",532525,546859,5
"6__553854__564929","6",553854,564929,77
"19__579500__582582","19",579500,582582,10
"16__583946__586142","16",583946,586142,234
"16__583946__599471","16",583946,599471,1
"5__619105__620376","5",619105,620376,106
"5__619105__624694","5",619105,624694,73
"5__633884__635699","5",633884,635699,14
"5__633884__644540","5",633884,644540,6
"5__619105__648031","5",619105,648031,1
"5__637632__648031","5",637632,648031,2
"18__683246__706578","18",683246,706578,1
"18__697240__706578","18",697240,706578,5
"16__702467__708344","16",702467,708344,6
"17__706922__708487","17",706922,708487,2
"16__718353__718569","16",718353,718569,3
"7__716866__720363","7",716866,720363,2
"11__710422__720746","11",710422,720746,1
"16__721860__722002","16",721860,722002,7
"7__618893__751164","7",618893,751164,4
"18__756557__756835","18",756557,756835,5
"7__794226__794458","7",794226,794458,2
"7__794226__803611","7",794226,803611,38
"19__804829__804939","19",804829,804939,1
"7__794226__810255","7",794226,810255,12
"7__780984__814799","7",780984,814799,8
