"index","chr","start","end","count"
"8_gl000196_random__12892__27060","8_gl000196_random",12892,27060,1
"17__169211__177370","17",169211,177370,19
"16__339440__364683","16",339440,364683,1
"16__354304__364683","16",354304,364683,3
"20__398170__398574","20",398170,398574,1
"11__407817__410027","11",407817,410027,1
"6__553854__564929","6",553854,564929,2
"19__579500__582582","19",579500,582582,2
"16__583946__586142","16",583946,586142,18
"5__619105__620376","5",619105,620376,6
"5__619105__624694","5",619105,624694,5
"5__633884__635699","5",633884,635699,1
"7__716866__720363","7",716866,720363,1
"7__794226__803611","7",794226,803611,1
"7__794226__810255","7",794226,810255,1
"1__871152__877868","1",871152,877868,1
"12__939169__971436","12",939169,971436,2
"1__981344__989931","1",981344,989931,16
"19__1032391__1036561","19",1032391,1036561,2
"19__1089471__1089961","19",1089471,1089961,4
"19__1090907__1091906","19",1090907,1091906,2
"19__1090907__1093902","19",1090907,1093902,3
"10__1118056__1142186","10",1118056,1142186,1
"10__1130343__1151207","10",1130343,1151207,1
"10__1149542__1151207","10",1149542,1151207,2
"10__1170158__1170964","10",1170158,1170964,1
"1__1192372__1203372","1",1192372,1203372,1
"17__1380799__1382999","17",1380799,1382999,1
"1__1451392__1463242","1",1451392,1463242,1
"7__1518362__1519320","7",1518362,1519320,2
"7__1527396__1532742","7",1527396,1532742,3
"17__1540003__1540356","17",1540003,1540356,2
"17__1561820__1584348","17",1561820,1584348,2
"17__1582311__1584348","17",1582311,1584348,1
"17__1584020__1584984","17",1584020,1584984,2
"17__1648469__1656084","17",1648469,1656084,13
"4__1696501__1705427","4",1696501,1705427,1
"1__1721834__1724750","1",1721834,1724750,1
"4__1732614__1737561","4",1732614,1737561,6
"1__1737914__1749314","1",1737914,1749314,1
"1__1737914__1770677","1",1737914,1770677,5
"17__1746097__1782355","17",1746097,1782355,1
"11__1780199__1782698","11",1780199,1782698,23
"17__1747872__1782993","17",1747872,1782993,14
"7__1937836__2054277","7",1937836,2054277,3
"16__2106197__2108874","16",2106197,2108874,13
"16__2105403__2127727","16",2105403,2127727,3
"19__2127151__2130536","19",2127151,2130536,1
"19__2127151__2137090","19",2127151,2137090,16
"19__2130407__2137090","19",2130407,2137090,1
"7__2296509__2317940","7",2296509,2317940,1
"16__2367284__2367765","16",2367284,2367765,1
"7__2404007__2409317","7",2404007,2409317,2
"1__2447001__2449703","1",2447001,2449703,1
"17__2573457__2579900","17",2573457,2579900,1
"4__2664565__2674099","4",2664565,2674099,1
"6__2779497__2783795","6",2779497,2783795,2
"Y__2829115__2829687","Y",2829115,2829687,2
"4__2895740__2896458","4",2895740,2896458,1
"18__2925222__2960847","18",2925222,2960847,4
"11__2997254__3000467","11",2997254,3000467,3
"12__3018695__3031568","12",3018695,3031568,1
"11__3115467__3147785","11",3115467,3147785,1
"19__3193282__3201624","19",3193282,3201624,1
"2__3196185__3218019","2",3196185,3218019,14
"9__3301546__3395596","9",3301546,3395596,1
"20__3527931__3529985","20",3527931,3529985,1
"19__3550982__3551192","19",3550982,3551192,1
"20__3545995__3559419","20",3545995,3559419,1
"19__3623686__3624160","19",3623686,3624160,3
"19__3660964__3661999","19",3660964,3661999,1
"19__3660964__3664912","19",3660964,3664912,2
"16__3706103__3707342","16",3706103,3707342,60
"19__3751187__3751551","19",3751187,3751551,10
"11__3752621__3756554","11",3752621,3756554,3
"17__3769202__3783728","17",3769202,3783728,1
"17__3772781__3783728","17",3772781,3783728,6
"11__3752621__3797251","11",3752621,3797251,1
"20__3835205__3838456","20",3835205,3838456,16
"20__3841979__3843060","20",3841979,3843060,1
"16__3860604__3901010","16",3860604,3901010,2
"17__3955265__3962584","17",3955265,3962584,1
"19__3977213__3977345","19",3977213,3977345,5
"19__3979806__3983289","19",3979806,3983289,3
"19__3983108__3983289","19",3983108,3983289,12
"17__3984670__3989949","17",3984670,3989949,2
"11__4076756__4080626","11",4076756,4080626,1
"17__4082152__4088341","17",4082152,4088341,1
"7__4088980__4091462","7",4088980,4091462,1
"17__4072492__4145743","17",4072492,4145743,2
"17__4192525__4200109","17",4192525,4200109,1
"16__4310456__4312702","16",4310456,4312702,1
"19__4354946__4355170","19",4354946,4355170,34
"19__4405909__4409756","19",4405909,4409756,5
"19__4452361__4454090","19",4452361,4454090,1
"3__4458812__4461830","3",4458812,4461830,1
"16__4513661__4519466","16",4513661,4519466,1
"16__4861171__4862249","16",4861171,4862249,8
"20__4864288__4865469","20",4864288,4865469,1
"16__4861624__4882913","16",4861624,4882913,4
"19__5032877__5041262","19",5032877,5041262,3
"19__5071021__5082515","19",5071021,5082515,1
"17__5314023__5320002","17",5314023,5320002,1
"7__5327437__5334565","7",5327437,5334565,2
"20__5939174__5944005","20",5939174,5944005,1
"10__5950888__5951257","10",5950888,5951257,4
"19__5941632__5951607","19",5941632,5951607,1
"1__5987709__5993389","1",5987709,5993389,1
"1__6007164__6012896","1",6007164,6012896,1
"1__6021854__6029319","1",6021854,6029319,2
"1__6021854__6038473","1",6021854,6038473,1
"7__6082564__6089676","7",6082564,6089676,5
