"index","chr","start","end","count"
"9__24851__25004","9",24851,25004,1
"8_gl000196_random__12892__27060","8_gl000196_random",12892,27060,15
"9__162432__172172","9",162432,172172,1
"17__169211__177370","17",169211,177370,324
"10__225934__267296","10",225934,267296,1
"5__304292__311517","5",304292,311517,1
"16__339440__343718","16",339440,343718,4
"16__339440__364683","16",339440,364683,6
"16__354304__364683","16",354304,364683,14
"20__398170__398574","20",398170,398574,3
"11__403078__404135","11",403078,404135,2
"11__407817__410027","11",407817,410027,2
"12__404739__417171","12",404739,417171,3
"16__425133__426812","16",425133,426812,2
"20__428533__428718","20",428533,428718,1
"19__418923__440932","19",418923,440932,1
"19__438718__440932","19",438718,440932,4
"16__449379__449739","16",449379,449739,23
"5__453485__459574","5",453485,459574,5
"10__410314__468973","10",410314,468973,2
"20__472898__489304","20",472898,489304,1
"6__553854__564929","6",553854,564929,40
"19__579500__582582","19",579500,582582,2
"16__583946__586142","16",583946,586142,3
"5__619105__620376","5",619105,620376,36
"5__619105__624694","5",619105,624694,54
"5__633884__635699","5",633884,635699,5
"6__629835__637861","6",629835,637861,1
"5__633884__644540","5",633884,644540,6
"18__697240__706578","18",697240,706578,3
"16__702467__708344","16",702467,708344,2
"7__716866__720363","7",716866,720363,7
"11__710422__720746","11",710422,720746,2
"7__618893__751164","7",618893,751164,1
"18__756557__756835","18",756557,756835,3
"7__794226__803611","7",794226,803611,13
"19__804292__804939","19",804292,804939,1
"7__794226__810255","7",794226,810255,6
"7__780984__814799","7",780984,814799,6
"7__794226__814799","7",794226,814799,1
"7__813685__814799","7",813685,814799,2
"11__836251__836843","11",836251,836843,6
"1__865535__866469","1",865535,866469,17
"1__871152__874509","1",871152,874509,1
"1__871152__874840","1",871152,874840,2
"1__871152__877868","1",871152,877868,11
"1__877939__879188","1",877939,879188,2
"7__872142__881767","7",872142,881767,1
"7__899765__909153","7",899765,909153,2
"10__909683__910210","10",909683,910210,1
"19__932418__968503","19",932418,968503,20
"1__957581__970704","1",957581,970704,1
"12__939169__971436","12",939169,971436,5
"1__986833__987195","1",986833,987195,11
"1__981344__989931","1",981344,989931,149
"12__987381__990955","12",987381,990955,1
"7__1024802__1024959","7",1024802,1024959,7
"7__1026743__1027167","7",1026743,1027167,90
"19__1032391__1036561","19",1032391,1036561,173
"12__1034616__1042242","12",1034616,1042242,1
"5__1078816__1085588","5",1078816,1085588,1
"19__1089471__1089961","19",1089471,1089961,1
"4__1079684__1090627","4",1079684,1090627,2
"19__1090907__1091906","19",1090907,1091906,8
"19__1090907__1093902","19",1090907,1093902,111
"5__1078816__1094363","5",1078816,1094363,2
"19__1119010__1119620","19",1119010,1119620,21
"12__1136914__1137738","12",1136914,1137738,66
"10__1118056__1142186","10",1118056,1142186,1
"10__1123847__1142186","10",1123847,1142186,3
