"index","chr","start","end","count"
"9__24851__25004","9",24851,25004,4
"8_gl000196_random__12892__27060","8_gl000196_random",12892,27060,54
"19__66346__66499","19",66346,66499,2
"16__148143__150507","16",148143,150507,1
"16__162621__162774","16",162621,162774,2
"17__169211__171206","17",169211,171206,1
"9__162432__172172","9",162432,172172,2
"17__169211__177370","17",169211,177370,482
"10__225934__267296","10",225934,267296,2
"16__339440__343718","16",339440,343718,1
"16__339440__364683","16",339440,364683,6
"16__354304__364683","16",354304,364683,45
"20__398170__398574","20",398170,398574,1
"11__403078__404135","11",403078,404135,5
"11__407817__410027","11",407817,410027,12
"12__404739__417171","12",404739,417171,3
"16__424005__424151","16",424005,424151,13
"16__424005__424399","16",424005,424399,1
"16__425133__426812","16",425133,426812,3
"19__418923__440932","19",418923,440932,4
"16__449379__449739","16",449379,449739,15
"10__410314__468973","10",410314,468973,6
"10__486811__486936","10",486811,486936,2
"4__517248__527770","4",517248,527770,1
"16__532525__546859","16",532525,546859,1
"6__553854__564929","6",553854,564929,104
"19__579500__582582","19",579500,582582,12
"16__583946__586142","16",583946,586142,234
"16__583946__599471","16",583946,599471,1
"5__619105__620376","5",619105,620376,105
"5__619105__624694","5",619105,624694,71
"5__633884__635699","5",633884,635699,10
"6__629835__637861","6",629835,637861,1
"5__633884__644540","5",633884,644540,2
"18__697240__706578","18",697240,706578,4
"16__702467__708344","16",702467,708344,4
"17__706922__708487","17",706922,708487,1
"7__716866__720363","7",716866,720363,13
"11__710422__720746","11",710422,720746,1
"16__721860__722002","16",721860,722002,4
"4__724419__728816","4",724419,728816,1
"7__618893__751164","7",618893,751164,4
"7__645830__751164","7",645830,751164,1
"18__756557__756835","18",756557,756835,6
"7__794226__794458","7",794226,794458,2
"7__794226__803611","7",794226,803611,36
"19__804829__804939","19",804829,804939,1
"19__803561__805569","19",803561,805569,1
"19__804532__806556","19",804532,806556,1
"7__794226__810255","7",794226,810255,12
"7__780984__814799","7",780984,814799,10
"7__794226__814799","7",794226,814799,7
"7__810108__814799","7",810108,814799,5
"7__813685__814799","7",813685,814799,4
"11__836251__836843","11",836251,836843,17
"16__837077__837477","16",837077,837477,1
"11__847201__850367","11",847201,850367,4
"1__865535__866469","1",865535,866469,2
"1__871152__874840","1",871152,874840,5
"1__871152__877868","1",871152,877868,27
"1__877939__879188","1",877939,879188,8
"1__891303__891393","1",891303,891393,1
"5__896780__896909","5",896780,896909,2
"5__896780__914692","5",896780,914692,2
"19__932418__968503","19",932418,968503,19
"19__964833__968503","19",964833,968503,2
"12__939169__971436","12",939169,971436,9
"1__986833__987195","1",986833,987195,25
"1__981344__989931","1",981344,989931,235
"12__990858__996470","12",990858,996470,1
"19__1011366__1011498","19",1011366,1011498,1
"7__1024802__1024959","7",1024802,1024959,11
"7__1026743__1027167","7",1026743,1027167,86
"19__1031070__1036561","19",1031070,1036561,2
"19__1032391__1036561","19",1032391,1036561,316
"19__1054192__1057083","19",1054192,1057083,2
"19__1055906__1064252","19",1055906,1064252,2
"5__1078816__1085588","5",1078816,1085588,4
"19__1089471__1089961","19",1089471,1089961,147
"4__1079684__1090627","4",1079684,1090627,6
"19__1090907__1091906","19",1090907,1091906,35
