"index","chr","start","end","count"
"17__169211__177370","17",169211,177370,17
"16__339440__364683","16",339440,364683,1
"16__354304__364683","16",354304,364683,1
"20__398170__398574","20",398170,398574,1
"11__407817__410027","11",407817,410027,1
"6__553854__564929","6",553854,564929,4
"19__579500__582582","19",579500,582582,2
"16__583946__586142","16",583946,586142,2
"5__619105__620376","5",619105,620376,3
"5__619105__624694","5",619105,624694,3
"5__633884__644540","5",633884,644540,1
"16__721860__722002","16",721860,722002,2
"7__618893__751164","7",618893,751164,1
"7__912107__912199","7",912107,912199,3
"1__981344__989931","1",981344,989931,10
"19__1032391__1036561","19",1032391,1036561,4
"19__1089471__1089961","19",1089471,1089961,2
"4__1079684__1090627","4",1079684,1090627,1
"10__1118056__1142186","10",1118056,1142186,1
"10__1130343__1151207","10",1130343,1151207,1
"10__1149542__1151207","10",1149542,1151207,1
"19__1271328__1271466","19",1271328,1271466,1
"5__1321879__1339120","5",1321879,1339120,1
"5__1322992__1339120","5",1322992,1339120,1
"19__1399127__1399194","19",1399127,1399194,4
"1__1451392__1463242","1",1451392,1463242,1
"7__1518362__1519320","7",1518362,1519320,1
"7__1527396__1532742","7",1527396,1532742,2
"17__1561820__1584348","17",1561820,1584348,2
"17__1584020__1584984","17",1584020,1584984,1
"17__1648469__1656084","17",1648469,1656084,9
"4__1696501__1698078","4",1696501,1698078,3
"4__1696501__1705427","4",1696501,1705427,1
"1__1721834__1724750","1",1721834,1724750,2
"4__1732614__1732689","4",1732614,1732689,2
"4__1732614__1737561","4",1732614,1737561,3
"4__1737000__1737561","4",1737000,1737561,1
"1__1737914__1770677","1",1737914,1770677,3
"17__1746097__1782355","17",1746097,1782355,1
"11__1780199__1782698","11",1780199,1782698,15
"17__1747872__1782993","17",1747872,1782993,14
"4__1806551__1808054","4",1806551,1808054,2
"7__1937836__2054277","7",1937836,2054277,1
"16__2106197__2108874","16",2106197,2108874,8
"6__2116005__2117790","6",2116005,2117790,1
"16__2105403__2127727","16",2105403,2127727,1
"19__2127151__2137090","19",2127151,2137090,8
"7__2296509__2317940","7",2296509,2317940,1
"7__2404007__2409317","7",2404007,2409317,2
"6__2779497__2779726","6",2779497,2779726,1
"6__2779497__2783795","6",2779497,2783795,1
"Y__2829115__2829687","Y",2829115,2829687,2
"X__2867345__2873578","X",2867345,2873578,1
"X__2873457__2873578","X",2873457,2873578,1
"18__2925222__2960847","18",2925222,2960847,2
"12__2973486__2975687","12",2973486,2975687,1
"12__3018695__3031568","12",3018695,3031568,4
"12__3120170__3131183","12",3120170,3131183,2
"11__3115467__3147785","11",3115467,3147785,1
"19__3193282__3201624","19",3193282,3201624,1
"2__3196185__3218019","2",3196185,3218019,18
"20__3527931__3529985","20",3527931,3529985,1
"20__3545995__3559419","20",3545995,3559419,1
"19__3623686__3624160","19",3623686,3624160,1
"19__3660964__3661999","19",3660964,3661999,1
"19__3660964__3664912","19",3660964,3664912,2
"16__3706103__3707342","16",3706103,3707342,31
"16__3724340__3726146","16",3724340,3726146,1
"16__3721723__3739138","16",3721723,3739138,1
"19__3751187__3751551","19",3751187,3751551,11
"11__3752621__3756554","11",3752621,3756554,1
"1__3761471__3761915","1",3761471,3761915,1
"17__3769202__3783728","17",3769202,3783728,1
"17__3772781__3783728","17",3772781,3783728,2
"20__3835205__3838456","20",3835205,3838456,10
"20__3841979__3843060","20",3841979,3843060,1
"16__3860604__3901010","16",3860604,3901010,6
"16__3900298__3901010","16",3900298,3901010,2
"19__3977213__3977345","19",3977213,3977345,4
"19__3979806__3983289","19",3979806,3983289,2
"19__3983108__3983289","19",3983108,3983289,4
"11__4076756__4080626","11",4076756,4080626,4
"17__4072492__4145743","17",4072492,4145743,1
"16__4310456__4312702","16",4310456,4312702,1
"19__4354946__4355170","19",4354946,4355170,27
"16__4383348__4383520","16",4383348,4383520,3
"19__4405909__4409756","19",4405909,4409756,5
"3__4458812__4461830","3",4458812,4461830,1
"3__4669447__4687412","3",4669447,4687412,1
"9__4823548__4833228","9",4823548,4833228,5
"16__4861171__4862249","16",4861171,4862249,7
"16__4861624__4882913","16",4861624,4882913,2
"6__4891947__4892613","6",4891947,4892613,1
"19__5032877__5041262","19",5032877,5041262,3
"16__5077136__5077380","16",5077136,5077380,1
"19__5071021__5082515","19",5071021,5082515,1
"20__5100224__5100560","20",5100224,5100560,1
"17__5314023__5320002","17",5314023,5320002,1
"7__5327437__5334565","7",5327437,5334565,3
"9__5656583__5690038","9",5656583,5690038,1
"10__5922261__5925130","10",5922261,5925130,1
"10__5950888__5951257","10",5950888,5951257,7
"1__6007164__6012896","1",6007164,6012896,2
"1__6021854__6029319","1",6021854,6029319,1
"1__6021854__6038473","1",6021854,6038473,1
"7__6082564__6089676","7",6082564,6089676,2
"10__6255586__6259154","10",6255586,6259154,1
"19__6270590__6270770","19",6270590,6270770,4
"18__6138193__6312055","18",6138193,6312055,1
"18__6263946__6312055","18",6263946,6312055,1
"7__6464383__6465745","7",6464383,6465745,1
"12__6494393__6497671","12",6494393,6497671,1
"12__6623431__6623753","12",6623431,6623753,2
"12__6680035__6690339","12",6680035,6690339,1
"19__6696390__6702590","19",6696390,6702590,2
"19__6710998__6712417","19",6710998,6712417,1
"19__6709695__6713326","19",6709695,6713326,1
"19__6713200__6714457","19",6713200,6714457,2
"19__6710998__6718423","19",6710998,6718423,1
"19__6730998__6731293","19",6730998,6731293,1
"19__6744565__6744711","19",6744565,6744711,4
"5__6748577__6750616","5",6748577,6750616,12
"9__6805599__6805774","9",6805599,6805774,1
"7__6844569__6845668","7",6844569,6845668,3
"18__7024379__7036087","18",7024379,7036087,1
"12__7076334__7078740","12",7076334,7078740,1
"12__7088633__7088741","12",7088633,7088741,19
"12__7088633__7092700","12",7088633,7092700,2
"12__7090756__7092700","12",7090756,7092700,8
"6__7182103__7189555","6",7182103,7189555,2
"6__7176888__7211181","6",7176888,7211181,1
"17__7402358__7405048","17",7402358,7405048,3
"19__7589847__7591812","19",7589847,7591812,1
"19__7607447__7619609","19",7607447,7619609,1
"19__7670112__7676472","19",7670112,7676472,1
"19__7685732__7687547","19",7685732,7687547,5
"10__7839010__7844817","10",7839010,7844817,2
"17__7851475__7851645","17",7851475,7851645,3
"7__8062113__8099878","7",8062113,8099878,1
"17__8157484__8157619","17",8157484,8157619,1
"12__8192415__8192761","12",8192415,8192761,8
"18__8296366__8380425","18",8296366,8380425,1
"19__8486673__8486900","19",8486673,8486900,4
"11__8728632__8734282","11",8728632,8734282,3
