"index","chr","start","end","count"
"1__865535__866469","1",865535,866469,13
"1__871152__874509","1",871152,874509,2
"1__871152__874840","1",871152,874840,4
"1__871152__877868","1",871152,877868,8
"1__981344__989931","1",981344,989931,36
"1__986833__987195","1",986833,987195,4
"1__1158624__1159348","1",1158624,1159348,3
"1__1192372__1203372","1",1192372,1203372,6
"1__1198726__1203372","1",1198726,1203372,5
"1__1229782__1233313","1",1229782,1233313,3
"1__1572259__1635585","1",1572259,1635585,10
"1__1721834__1724750","1",1721834,1724750,10
"1__1735858__1756938","1",1735858,1756938,1
"1__1737914__1749314","1",1737914,1749314,2
"1__1737914__1770677","1",1737914,1770677,22
"1__1747195__1749314","1",1747195,1749314,4
"1__2234724__2236024","1",2234724,2236024,2
"1__2441301__2452754","1",2441301,2452754,2
"1__3761471__3761915","1",3761471,3761915,124
"1__5987709__5993389","1",5987709,5993389,8
"1__6007164__6012896","1",6007164,6012896,7
"1__6007164__6046387","1",6007164,6046387,3
"1__6021854__6029319","1",6021854,6029319,11
"1__6021854__6038473","1",6021854,6038473,48
"1__6027359__6029319","1",6027359,6029319,2
"1__6291962__6292179","1",6291962,6292179,9
"1__6589054__6601987","1",6589054,6601987,46
"1__6659107__6659512","1",6659107,6659512,4
"1__8425872__8601377","1",8425872,8601377,74
"1__8555123__8684439","1",8555123,8684439,8
"1__8616534__8617582","1",8616534,8617582,38
"1__8616534__8674745","1",8616534,8674745,9
"1__8674620__8684439","1",8674620,8684439,15
"1__8922946__8925541","1",8922946,8925541,27
"1__8923950__8925541","1",8923950,8925541,3
"1__8926338__8927309","1",8926338,8927309,4
"1__8931950__8934976","1",8931950,8934976,4
"1__9931245__9938047","1",9931245,9938047,39
"1__10132086__10165802","1",10132086,10165802,6
"1__11090233__11106790","1",11090233,11106790,6
"1__11130957__11137005","1",11130957,11137005,2
"1__11181303__11182183","1",11181303,11182183,1
"1__11205025__11303357","1",11205025,11303357,2
"1__12030727__12033054","1",12030727,12033054,4
"1__12042027__12042171","1",12042027,12042171,38
"1__12049222__12052747","1",12049222,12052747,10
"1__12049222__12064670","1",12049222,12064670,5
"1__12061458__12062160","1",12061458,12062160,23
"1__12061458__12069783","1",12061458,12069783,61
"1__12378129__12382803","1",12378129,12382803,21
"1__12632756__12639440","1",12632756,12639440,7
"1__15370485__15370655","1",15370485,15370655,2
"1__15382587__15386798","1",15382587,15386798,159
"1__15833394__15833570","1",15833394,15833570,387
"1__15844605__15844890","1",15844605,15844890,7
"1__15956820__15970145","1",15956820,15970145,4
"1__16046229__16056424","1",16046229,16056424,8
"1__16464770__16464925","1",16464770,16464925,65
"1__17742976__17749332","1",17742976,17749332,3
"1__17907048__17914140","1",17907048,17914140,13
"1__17907048__17930086","1",17907048,17930086,2
"1__17907048__17934472","1",17907048,17934472,72
"1__17907048__17952543","1",17907048,17952543,2
"1__17981131__17983203","1",17981131,17983203,1
"1__19431542__19439361","1",19431542,19439361,3
"1__19433331__19480433","1",19433331,19480433,1
"1__19488321__19526248","1",19488321,19526248,17
"1__19499358__19501527","1",19499358,19501527,12
"1__19499933__19524543","1",19499933,19524543,5
