"index","chr","start","end","count"
"1__865535__866469","1",865535,866469,128
"1__871152__874509","1",871152,874509,9
"1__871152__874840","1",871152,874840,44
"1__871152__877868","1",871152,877868,52
"1__981344__989931","1",981344,989931,252
"1__981777__987195","1",981777,987195,2
"1__986833__987195","1",986833,987195,19
"1__1158624__1159348","1",1158624,1159348,4
"1__1158624__1164326","1",1158624,1164326,7
"1__1192372__1192690","1",1192372,1192690,14
"1__1192372__1203372","1",1192372,1203372,34
"1__1198726__1203372","1",1198726,1203372,24
"1__1229782__1233313","1",1229782,1233313,9
"1__1244466__1244983","1",1244466,1244983,1
"1__1451392__1463242","1",1451392,1463242,36
"1__1572259__1635585","1",1572259,1635585,53
"1__1599766__1608285","1",1599766,1608285,4
"1__1720492__1722035","1",1720492,1722035,2
"1__1721834__1722035","1",1721834,1722035,3
"1__1721834__1724750","1",1721834,1724750,88
"1__1735858__1737977","1",1735858,1737977,3
"1__1735858__1756938","1",1735858,1756938,5
"1__1737914__1749314","1",1737914,1749314,17
"1__1737914__1756938","1",1737914,1756938,3
"1__1737914__1770677","1",1737914,1770677,185
"1__1747195__1756938","1",1747195,1756938,7
"1__2100957__2105455","1",2100957,2105455,5
"1__2339891__2340297","1",2339891,2340297,31
"1__2441301__2452754","1",2441301,2452754,3
"1__2443067__2449703","1",2443067,2449703,4
"1__2447001__2449703","1",2447001,2449703,11
"1__3761471__3761915","1",3761471,3761915,525
"1__5987709__5993389","1",5987709,5993389,68
"1__6007164__6008311","1",6007164,6008311,1
"1__6007164__6012896","1",6007164,6012896,25
"1__6007164__6022009","1",6007164,6022009,3
"1__6007164__6029319","1",6007164,6029319,3
"1__6007164__6046387","1",6007164,6046387,27
"1__6012760__6046387","1",6012760,6046387,5
"1__6021854__6029319","1",6021854,6029319,77
"1__6021854__6038473","1",6021854,6038473,38
"1__6021854__6046387","1",6021854,6046387,16
"1__6027359__6029319","1",6027359,6029319,9
"1__6291962__6292179","1",6291962,6292179,86
"1__6586756__6604982","1",6586756,6604982,13
"1__6589054__6593501","1",6589054,6593501,31
"1__6589054__6601987","1",6589054,6601987,295
"1__6659107__6659512","1",6659107,6659512,24
"1__8425872__8601377","1",8425872,8601377,592
"1__8525985__8601377","1",8525985,8601377,1
"1__8555123__8617582","1",8555123,8617582,5
"1__8555123__8684439","1",8555123,8684439,37
"1__8568686__8674745","1",8568686,8674745,5
"1__8601273__8617582","1",8601273,8617582,5
"1__8601273__8674745","1",8601273,8674745,1
"1__8616534__8617582","1",8616534,8617582,239
"1__8616534__8674745","1",8616534,8674745,94
"1__8674620__8684439","1",8674620,8684439,86
"1__8922946__8925541","1",8922946,8925541,50
"1__8922946__8927309","1",8922946,8927309,2
"1__8923294__8928116","1",8923294,8928116,6
"1__8923950__8925541","1",8923950,8925541,1
"1__8925344__8934976","1",8925344,8934976,7
"1__8926338__8927309","1",8926338,8927309,24
"1__8928047__8932045","1",8928047,8932045,3
"1__8931950__8934976","1",8931950,8934976,16
"1__9931245__9938047","1",9931245,9938047,325
"1__9991949__9994918","1",9991949,9994918,1
"1__10132086__10165802","1",10132086,10165802,23
"1__10209242__10211619","1",10209242,10211619,2
"1__10209242__10221344","1",10209242,10221344,1
"1__10412689__10435431","1",10412689,10435431,4
"1__10464218__10468197","1",10464218,10468197,5
"1__10471475__10473308","1",10471475,10473308,2
"1__11090233__11106790","1",11090233,11106790,41
"1__11130957__11137005","1",11130957,11137005,34
"1__11181303__11182183","1",11181303,11182183,5
"1__11205025__11303357","1",11205025,11303357,51
"1__11276205__11288975","1",11276205,11288975,3
"1__12009830__12023693","1",12009830,12023693,2
"1__12009830__12033054","1",12009830,12033054,1
"1__12016974__12018704","1",12016974,12018704,9
"1__12030727__12033054","1",12030727,12033054,29
"1__12042027__12042171","1",12042027,12042171,167
"1__12049222__12052747","1",12049222,12052747,101
"1__12049222__12064670","1",12049222,12064670,4
"1__12058827__12059152","1",12058827,12059152,1
"1__12061458__12062160","1",12061458,12062160,234
"1__12061458__12069783","1",12061458,12069783,357
"1__12378129__12382803","1",12378129,12382803,151
"1__12409221__12475274","1",12409221,12475274,4
"1__12632756__12639440","1",12632756,12639440,44
"1__12638746__12639440","1",12638746,12639440,2
"1__12638746__12640694","1",12638746,12640694,2
"1__15370485__15370655","1",15370485,15370655,7
"1__15382587__15386798","1",15382587,15386798,1227
"1__15833394__15833570","1",15833394,15833570,2159
"1__15844605__15844890","1",15844605,15844890,51
"1__16044388__16047883","1",16044388,16047883,1
"1__16046229__16047883","1",16046229,16047883,2
"1__16046229__16056424","1",16046229,16056424,42
"1__16051812__16059024","1",16051812,16059024,5
"1__16263658__16264501","1",16263658,16264501,1
"1__16464348__16464925","1",16464348,16464925,1
"1__16464770__16464925","1",16464770,16464925,292
"1__17742976__17749332","1",17742976,17749332,16
"1__17907048__17914140","1",17907048,17914140,97
"1__17907048__17914974","1",17907048,17914974,1
"1__17907048__17930086","1",17907048,17930086,1
"1__17907048__17934472","1",17907048,17934472,588
"1__17907048__17948436","1",17907048,17948436,1
"1__17907048__17949670","1",17907048,17949670,60
"1__17907048__17952543","1",17907048,17952543,2
"1__17907048__17953998","1",17907048,17953998,2
"1__17907048__18014242","1",17907048,18014242,1
"1__17934297__17975170","1",17934297,17975170,6
"1__17981131__17983203","1",17981131,17983203,1
"1__19410998__19415471","1",19410998,19415471,71
"1__19433331__19480433","1",19433331,19480433,6
"1__19433331__19520051","1",19433331,19520051,1
"1__19467841__19468018","1",19467841,19468018,1
"1__19488321__19526248","1",19488321,19526248,125
"1__19497256__19505714","1",19497256,19505714,30
"1__19499358__19501527","1",19499358,19501527,114
"1__19499933__19524543","1",19499933,19524543,5
"1__19510305__19511780","1",19510305,19511780,28
"1__19644094__19644335","1",19644094,19644335,187
"1__20979344__20982272","1",20979344,20982272,4
"1__21083659__21106404","1",21083659,21106404,1
"1__21137231__21139732","1",21137231,21139732,15
"1__21180053__21191205","1",21180053,21191205,323
"1__21205816__21212864","1",21205816,21212864,2
"1__21220010__21231464","1",21220010,21231464,3
"1__21220010__21268823","1",21220010,21268823,35
"1__21220010__21377487","1",21220010,21377487,2
"1__21276496__21329301","1",21276496,21329301,1
"1__21276496__21415706","1",21276496,21415706,2
"1__21276496__21437876","1",21276496,21437876,5
"1__21295967__21307720","1",21295967,21307720,59
"1__21295967__21437876","1",21295967,21437876,3
"1__21306827__21307720","1",21306827,21307720,48
"1__21306827__21377487","1",21306827,21377487,2
"1__21306827__21437876","1",21306827,21437876,6
"1__21329206__21377487","1",21329206,21377487,3
"1__21329206__21415706","1",21329206,21415706,4
"1__21329206__21437876","1",21329206,21437876,1
"1__21377359__21415706","1",21377359,21415706,1
"1__21377359__21437876","1",21377359,21437876,34
"1__21415631__21437876","1",21415631,21437876,41
"1__21553652__21554534","1",21553652,21554534,243
"1__21599192__21599404","1",21599192,21599404,44
"1__21599192__21616649","1",21599192,21616649,23
"1__22188250__22205614","1",22188250,22205614,10
"1__22216474__22217187","1",22216474,22217187,1
"1__22404922__22413359","1",22404922,22413359,36
"1__23356962__23377013","1",23356962,23377013,25
"1__23356962__23385660","1",23356962,23385660,170
"1__23376880__23385660","1",23376880,23385660,7
"1__23381562__23384058","1",23381562,23384058,486
"1__23381562__23399896","1",23381562,23399896,672
"1__23660011__23667510","1",23660011,23667510,1
"1__24021150__24022398","1",24021150,24022398,1
"1__24495907__24507344","1",24495907,24507344,6
"1__24786971__24790610","1",24786971,24790610,2
"1__25666965__25669564","1",25666965,25669564,3
"1__25666965__25678184","1",25666965,25678184,56
"1__25678117__25679465","1",25678117,25679465,644
"1__26566253__26570809","1",26566253,26570809,1
"1__26581662__26582356","1",26581662,26582356,5
"1__26581662__26586293","1",26581662,26586293,13
"1__26584088__26584751","1",26584088,26584751,590
"1__26584088__26586293","1",26584088,26586293,5
"1__26772807__26774151","1",26772807,26774151,2
"1__26772807__26784396","1",26772807,26784396,19
"1__26774050__26786635","1",26774050,26786635,726
"1__26784282__26786635","1",26784282,26786635,8
"1__26887217__26888154","1",26887217,26888154,3
"1__27056142__27059283","1",27056142,27059283,7
"1__27087347__27089776","1",27087347,27089776,2
"1__27432376__27434356","1",27432376,27434356,19
"1__27621005__27624602","1",27621005,27624602,9
"1__28056743__28086138","1",28056743,28086138,7
"1__28116073__28120143","1",28116073,28120143,3
"1__28233439__28233793","1",28233439,28233793,280
"1__28362055__28374937","1",28362055,28374937,38
"1__28362055__28384605","1",28362055,28384605,1
"1__28598185__28600669","1",28598185,28600669,1
"1__28599869__28601526","1",28599869,28601526,9
"1__28800066__28800663","1",28800066,28800663,228
"1__28800066__28807116","1",28800066,28807116,44
"1__28944465__28948677","1",28944465,28948677,5
"1__29315868__29323831","1",29315868,29323831,158
"1__29362338__29365938","1",29362338,29365938,8
"1__29481208__29481422","1",29481208,29481422,2
"1__29533274__29542648","1",29533274,29542648,2
"1__29533274__29543197","1",29533274,29543197,307
"1__29581787__29618538","1",29581787,29618538,46
"1__29586382__29586556","1",29586382,29586556,102
"1__31409490__31440157","1",31409490,31440157,1
"1__31414845__31423108","1",31414845,31423108,1
"1__31422980__31426828","1",31422980,31426828,10
"1__31437521__31440157","1",31437521,31440157,1
"1__31437521__31453010","1",31437521,31453010,2
"1__31437521__31454252","1",31437521,31454252,8
"1__31447498__31454252","1",31447498,31454252,33
"1__31452909__31454252","1",31452909,31454252,17
"1__31465237__31479949","1",31465237,31479949,9
"1__31532051__31532424","1",31532051,31532424,5
"1__31740718__31764853","1",31740718,31764853,9
"1__31764760__31766195","1",31764760,31766195,18
"1__31896540__31898760","1",31896540,31898760,5
"1__31896540__31899670","1",31896540,31899670,7
