"index","chr","start","end","count"
"16__162621__162774","16",162621,162774,4
"9__162432__172172","9",162432,172172,14
"17__169211__177370","17",169211,177370,68
"16__339440__364683","16",339440,364683,7
"16__354304__364683","16",354304,364683,19
"20__398170__398574","20",398170,398574,2
"11__407817__410027","11",407817,410027,7
"16__424005__424151","16",424005,424151,12
"16__449379__449739","16",449379,449739,28
"16__532525__546859","16",532525,546859,2
"6__553854__564929","6",553854,564929,39
"16__560660__572481","16",560660,572481,2
"19__579500__582582","19",579500,582582,2
"16__583946__586142","16",583946,586142,68
"5__619105__620376","5",619105,620376,35
"5__619105__624694","5",619105,624694,30
"5__633884__635699","5",633884,635699,8
"5__633884__644540","5",633884,644540,5
"18__670692__671451","18",670692,671451,10
"16__702467__708344","16",702467,708344,2
"7__716866__720363","7",716866,720363,3
"16__721860__722002","16",721860,722002,8
"16__727459__727559","16",727459,727559,2
"7__618893__751164","7",618893,751164,2
"7__750966__751164","7",750966,751164,2
"18__756557__756835","18",756557,756835,3
"16__777965__778029","16",777965,778029,6
"7__794226__803611","7",794226,803611,13
"19__804829__804939","19",804829,804939,9
"7__794226__810255","7",794226,810255,3
"7__780984__814799","7",780984,814799,4
"7__813685__814799","7",813685,814799,2
"11__836251__836843","11",836251,836843,8
"5__843715__847730","5",843715,847730,6
"1__865535__866469","1",865535,866469,10
"1__871152__877868","1",871152,877868,11
"1__877939__879188","1",877939,879188,6
"5__896780__896909","5",896780,896909,6
"7__912107__912199","7",912107,912199,14
"19__932418__968503","19",932418,968503,7
"12__939169__971436","12",939169,971436,4
"1__981344__989931","1",981344,989931,37
"12__1003728__1003801","12",1003728,1003801,2
"19__1011366__1011498","19",1011366,1011498,2
"7__1024802__1024959","7",1024802,1024959,9
"7__1026743__1027167","7",1026743,1027167,20
"19__1032391__1036561","19",1032391,1036561,59
"5__1063959__1064090","5",1063959,1064090,3
"19__1089471__1089961","19",1089471,1089961,52
"4__1079684__1090627","4",1079684,1090627,5
"19__1090907__1091906","19",1090907,1091906,24
"19__1090907__1093902","19",1090907,1093902,53
"10__1125951__1126416","10",1125951,1126416,2
"12__1136914__1137738","12",1136914,1137738,24
"10__1123847__1142186","10",1123847,1142186,3
"10__1130343__1142186","10",1130343,1142186,3
"10__1139392__1142186","10",1139392,1142186,2
"19__1108778__1147419","19",1108778,1147419,2
"10__1118056__1151207","10",1118056,1151207,2
"10__1130343__1151207","10",1130343,1151207,3
"10__1149539__1151207","10",1149539,1151207,10
"10__1149542__1151207","10",1149542,1151207,8
"10__1170158__1170964","10",1170158,1170964,7
"1__1192372__1192690","1",1192372,1192690,2
"1__1192372__1200210","1",1192372,1200210,3
"1__1192372__1203372","1",1192372,1203372,2
