"index","chr","start","end","count"
"12__1003728__1003801","12",1003728,1003801,6
"19__1090907__1091906","19",1090907,1091906,5
"1__1192372__1203372","1",1192372,1203372,3
"1__1430865__1464711","1",1430865,1464711,2
"11__1780199__1782698","11",1780199,1782698,10
"16__2012498__2012657","16",2012498,2012657,6
"19__2127151__2137090","19",2127151,2137090,5
"19__2137010__2138713","19",2137010,2138713,4
"16__2155323__2156305","16",2155323,2156305,4
"17__2573457__2579900","17",2573457,2579900,8
"6__2779497__2783795","6",2779497,2783795,5
"4__3205734__3224214","4",3205734,3224214,4
"20__3259558__3262412","20",3259558,3262412,2
"11__3697739__3704671","11",3697739,3704671,2
"16__3706103__3707817","16",3706103,3707817,2
"16__3708038__3721792","16",3708038,3721792,4
"16__3725325__3739138","16",3725325,3739138,10
"1__3761471__3761915","1",3761471,3761915,11
"16__4382216__4383520","16",4382216,4383520,4
"3__4741497__4810448","3",4741497,4810448,2
"1__5987709__5993389","1",5987709,5993389,2
"19__6270590__6270770","19",6270590,6270770,7
"11__6631693__6632099","11",6631693,6632099,9
"12__6646086__6647162","12",6646086,6647162,2
"5__6748577__6750616","5",6748577,6750616,4
"12__7090756__7092700","12",7090756,7092700,3
"17__7400675__7401189","17",7400675,7401189,2
"10__7838084__7844817","10",7838084,7844817,7
"19__8486673__8486900","19",8486673,8486900,6
"19__8973549__8987334","19",8973549,8987334,4
"18__9182380__9221997","18",9182380,9221997,2
"12__9253740__9264807","12",9253740,9264807,9
"1__9931245__9938047","1",9931245,9938047,4
"11__9983504__10064528","11",9983504,10064528,4
"3__10105476__10138156","3",10105476,10138156,2
"17__10583649__10599148","17",10583649,10599148,2
"19__11221328__11222315","19",11221328,11222315,2
"19__11548697__11556288","19",11548697,11556288,2
"10__11532831__11567467","10",11532831,11567467,2
"1__12016974__12018000","1",12016974,12018000,6
"1__12032929__12033054","1",12032929,12033054,2
"1__12049222__12052747","1",12049222,12052747,2
"10__12039671__12056183","10",12039671,12056183,2
"19__13039156__13041563","19",13039156,13041563,7
"18__13099475__13103587","18",13099475,13103587,2
"19__14557238__14580626","19",14557238,14580626,7
"1__15382587__15386798","1",15382587,15386798,6
"2__15534351__15613471","2",15534351,15613471,2
"2__15679347__15679480","2",15679347,15679480,5
"1__15833394__15833570","1",15833394,15833570,4
"17__15965419__16055312","17",15965419,16055312,2
"16__16180681__16184445","16",16180681,16184445,5
"1__16464770__16464925","1",16464770,16464925,4
"5__16681980__16762746","5",16681980,16762746,4
"8__17827086__17830196","8",17827086,17830196,5
"7__17873675__17915413","7",17873675,17915413,2
"11__18105082__18111057","11",18105082,18111057,2
"17__18128936__18141923","17",18128936,18141923,2
"6__18256592__18258636","6",18256592,18258636,7
"11__18415936__18421095","11",18415936,18421095,4
"16__18851020__18851268","16",18851020,18851268,2
"X__18917291__18926174","X",18917291,18926174,7
"22__19163094__19164007","22",19163094,19164007,7
"19__19308916__19310043","19",19308916,19310043,2
"8__19701587__19709586","8",19701587,19709586,12
"17__20149239__20163607","17",20149239,20163607,2
"18__21390330__21396451","18",21390330,21396451,2
"8__21842157__21864096","8",21842157,21864096,5
"10__21940602__21940697","10",21940602,21940697,2
"14__21967636__21972024","14",21967636,21972024,4
"22__22026619__22029404","22",22026619,22029404,5
"12__22643057__22659753","12",22643057,22659753,6
"16__23403701__23421681","16",23403701,23421681,2
"13__24432999__24444334","13",24432999,24444334,2
"14__24649006__24649112","14",24649006,24649112,5
"1__25678117__25679465","1",25678117,25679465,4
"1__26497066__26497364","1",26497066,26497364,4
"21__27462259__27484463","21",27462259,27484463,7
"16__28145162__28146645","16",28145162,28146645,2
"16__28163980__28167848","16",28163980,28167848,2
"16__29871902__29872580","16",29871902,29872580,6
"15__30025298__30065560","15",30025298,30065560,2
"8__30332295__30336893","8",30332295,30336893,4
"22__31583033__31592976","22",31583033,31592976,2
"12__31595709__31613315","12",31595709,31613315,3
"10__32132389__32150586","10",32132389,32150586,9
"1__32495899__32498935","1",32495899,32498935,2
"2__32661121__32740837","2",32661121,32740837,2
"2__32688262__32756618","2",32688262,32756618,12
"2__32703703__32843965","2",32703703,32843965,3
"1__33099246__33100393","1",33099246,33100393,6
"19__33118989__33119071","19",33118989,33119071,2
"20__33162908__33163050","20",33162908,33163050,4
"1__33290914__33318767","1",33290914,33318767,2
"17__33463188__33466333","17",33463188,33466333,3
"20__33592261__33592373","20",33592261,33592373,5
"20__33603811__33609159","20",33603811,33609159,4
"3__33623313__33645701","3",33623313,33645701,4
"20__33597990__33665977","20",33597990,33665977,7
"20__34288720__34288902","20",34288720,34288902,2
"19__34685383__34687668","19",34685383,34687668,2
"19__34868408__34868786","19",34868408,34868786,5
"15__35219236__35226836","15",35219236,35226836,3
"17__35376304__35414171","17",35376304,35414171,5
"20__35457457__35467844","20",35457457,35467844,3
"19__35760484__35760906","19",35760484,35760906,4
"11__35965612__36248980","11",35965612,36248980,2
"19__36580087__36580208","19",36580087,36580208,3
"2__36704032__36706837","2",36704032,36706837,2
"2__36668401__36740908","2",36668401,36740908,2
"17__36918664__36918758","17",36918664,36918758,6
"17__37006615__37006728","17",37006615,37006728,2
"2__37121041__37152351","2",37121041,37152351,2
"2__37463239__37473338","2",37463239,37473338,3
"17__37580880__37595446","17",37580880,37595446,2
"22__38083917__38084999","22",38083917,38084999,2
"1__38148991__38149109","1",38148991,38149109,2
"1__38168924__38171239","1",38168924,38171239,6
"8__38271436__38272419","8",38271436,38272419,2
"22__38493039__38493185","22",38493039,38493185,2
"21__40601238__40601362","21",40601238,40601362,4
"21__40648099__40685027","21",40648099,40685027,4
"22__40750252__40759075","22",40750252,40759075,4
"X__41007622__41027471","X",41007622,41027471,2
"X__41029723__41077850","X",41029723,41077850,12
"1__41578955__41582682","1",41578955,41582682,3
"5__41801124__41853656","5",41801124,41853656,3
"8__42286276__42323435","8",42286276,42323435,6
"20__43248163__43248488","20",43248163,43248488,2
"20__43248163__43251571","20",43248163,43251571,2
"22__43272143__43278310","22",43272143,43278310,4
"5__43294793__43299077","5",43294793,43299077,2
"3__43607145__43616356","3",43607145,43616356,6
"15__43668296__43669265","15",43668296,43669265,2
"2__44055122__44059222","2",44055122,44059222,2
"19__44159591__44160792","19",44159591,44160792,4
"21__45153950__45168961","21",45153950,45168961,2
"1__45479266__45479463","1",45479266,45479463,3
"17__45740455__45742524","17",45740455,45742524,6
"17__45905867__45906036","17",45905867,45906036,2
"19__45916935__45918218","19",45916935,45918218,2
"1__46092976__46099908","1",46092976,46099908,2
"1__46661483__46662521","1",46661483,46662521,8
