"index","chr","start","end","count"
"17__79653342__79660782","17",79653342,79660782,1
"14__56343170__102496275","14",56343170,102496275,2
"8__74585342__74601048","8",74585342,74601048,8
"3__50145503__50145737","3",50145503,50145737,1
"12__49072819__49073616","12",49072819,49073616,2
"1__46290105__46295253","1",46290105,46295253,2
"19__57334121__57335882","19",57334121,57335882,56
"14__76642966__76662315","14",76642966,76662315,409
"1__12632756__12639440","1",12632756,12639440,16
"4__148968043__148968202","4",148968043,148968202,3
"10__22002701__131978034","10",22002701,131978034,1
"19__18543783__18544023","19",18543783,18544023,32
"3__197592294__197593090","3",197592294,197593090,28
"3__182804481__182810333","3",182804481,182810333,1
"2__106739426__106746234","2",106739426,106746234,44
"6__52131409__52141996","6",52131409,52141996,4
"1__6021854__6029319","1",6021854,6029319,24
"17__48733193__48736729","17",48733193,48736729,15
"1__62321702__62330305","1",62321702,62330305,1
"1__154221715__154232505","1",154221715,154232505,1
"5__36166621__36168549","5",36166621,36168549,5
"10__114724315__114799885","10",114724315,114799885,27
"1__31465237__31479949","1",31465237,31479949,1
"3__12421203__12422990","3",12421203,12422990,3
"12__26568236__26596583","12",26568236,26596583,2
"9__123280705__123301442","9",123280705,123301442,1
"16__67913753__67913874","16",67913753,67913874,4
"15__43023409__43028276","15",43023409,43028276,3
"9__33953283__33956144","9",33953283,33956144,10
"11__102056749__102076805","11",102056749,102076805,4
"10__95107374__95109726","10",95107374,95109726,382
"17__36517594__36533668","17",36517594,36533668,3
"1__23356966__23385664","1",23356966,23385664,1
"12__6646086__6647162","12",6646086,6647162,4
"1__9789635__201828115","1",9789635,201828115,1
"1__151234637__151238915","1",151234637,151238915,16
"1__92226700__215775296","1",92226700,215775296,7
"8__124346118__124350061","8",124346118,124350061,2
"1__110586261__110586478","1",110586261,110586478,1
"10__120824911__120825082","10",120824911,120825082,877
"X__10031485__10035530","X",10031485,10035530,10
"X__53565298__53642796","X",53565298,53642796,1
"13__114149817__114175048","13",114149817,114175048,1
"20__31606443__31606628","20",31606443,31606628,1
"17__74093877__74094099","17",74093877,74094099,5
"10__45484722__45484823","10",45484722,45484823,8
"11__293597__76799191","11",293597,76799191,1
"5__145634506__145634655","5",145634506,145634655,6
"8__21958105__21958483","8",21958105,21958483,5
"15__50884108__50885946","15",50884108,50885946,87
"11__8728632__8734282","11",8728632,8734282,248
"12__120600874__120622046","12",120600874,120622046,2
"6__131912453__131924344","6",131912453,131924344,43
"1__167343345__167343533","1",167343345,167343533,2
"5__72351892__72364606","5",72351892,72364606,3
"16__68265081__68267785","16",68265081,68267785,6
"9__36375931__36376124","9",36375931,36376124,6
"17__131559__183725","17",131559,183725,2
"2__32323865__32370076","2",32323865,32370076,101
"18__2925222__2960847","18",2925222,2960847,21
"3__127842427__181353960","3",127842427,181353960,6
"11__85692788__85707972","11",85692788,85707972,1
"8__97307326__97321850","8",97307326,97321850,22
"8__38803642__38814904","8",38803642,38814904,1
"7__129662159__129679387","7",129662159,129679387,2
"10__7318854__7409851","10",7318854,7409851,13
"11__34474637__34478364","11",34474637,34478364,2
"2__96860696__96861287","2",96860696,96861287,590
"15__59450486__59450578","15",59450486,59450578,1
"2__7654090__29148016","2",7654090,29148016,1
"14__76349028__76368567","14",76349028,76368567,3
"4__120166492__120194863","4",120166492,120194863,2
"19__52715939__52719916","19",52715939,52719916,18
"17__25877594__25904665","17",25877594,25904665,36
"19__1089471__1089961","19",1089471,1089961,201
"7__29132239__29135833","7",29132239,29135833,1
"2__148730308__148733544","2",148730308,148733544,4
"4__2895740__2896458","4",2895740,2896458,2
"1__104902389__153517994","1",104902389,153517994,7
"15__41337102__41348904","15",41337102,41348904,1
"2__122215263__122218769","2",122215263,122218769,6
"X__153281483__153281548","X",153281483,153281548,10
"13__33101545__33111164","13",33101545,33111164,1
"16__47545576__47549512","16",47545576,47549512,16
"20__13509080__13539761","20",13509080,13539761,2
"17__26901970__26902562","17",26901970,26902562,272
"3__9495423__9506356","3",9495423,9506356,23
"8__48730011__48777324","8",48730011,48777324,2
"10__97810013__97810223","10",97810013,97810223,3
"5__64747302__64769779","5",64747302,64769779,16
"19__325635__325704","19",325635,325704,9
"7__73922405__73927301","7",73922405,73927301,29
"4__128564676__128609022","4",128564676,128609022,6
"2__112596015__112622528","2",112596015,112622528,1
"20__44596133__44597001","20",44596133,44597001,3
"13__28748409__28835595","13",28748409,28835595,52
"12__56481361__56482652","12",56481361,56482652,1
"7__138768526__138774505","7",138768526,138774505,14
"2__72958136__72960247","2",72958136,72960247,1
"1__197091518__197101482","1",197091518,197101482,20
"3__183882584__183882719","3",183882584,183882719,1320
"3__120357302__120357428","3",120357302,120357428,9
"16__18893487__21910432","16",18893487,21910432,1
"9__33996221__34017187","9",33996221,34017187,47
"17__58144795__58151247","17",58144795,58151247,3
"12__51089050__51090958","12",51089050,51090958,1
"12__111902466__111947423","12",111902466,111947423,27
