"index","chr","start","end","count"
"19__3977213__3977345","19",3977213,3977345,10
"1__154996948__154999191","1",154996948,154999191,2
"2__119992170__220251885","2",119992170,220251885,1
"1__4569060__154186422","1",4569060,154186422,1
"7__81613951__81624255","7",81613951,81624255,1
"9__104312888__133809428","9",104312888,133809428,1
"13__36167469__45487263","13",36167469,45487263,1
"3__48827977__109797192","3",48827977,109797192,1
"6__43445825__43471444","6",43445825,43471444,17
"17__40054884__40063825","17",40054884,40063825,1
"8__56986254__56986718","8",56986254,56986718,1
"X__74523240__132990908","X",74523240,132990908,1
"9__127733649__127734123","9",127733649,127734123,1
"2__73716761__73718625","2",73716761,73718625,3
"12__5517885__26218320","12",5517885,26218320,22
"19__57334121__57335882","19",57334121,57335882,1
"14__100551024__100563995","14",100551024,100563995,1
"14__76642966__76662315","14",76642966,76662315,8
"1__199645468__224488361","1",199645468,224488361,1
"19__17382406__17384994","19",17382406,17384994,1
"11__61570273__61570398","11",61570273,61570398,2
"9__140685300__140693366","9",140685300,140693366,2
"6__6293399__159029495","6",6293399,159029495,1
"X__69561649__69573657","X",69561649,69573657,54
"16__71703178__71706225","16",71703178,71706225,21
"7__6452442__6456552","7",6452442,6456552,1
"19__12766508__12768369","19",12766508,12768369,1
"14__56343170__102496275","14",56343170,102496275,3
"1__36291527__36307351","1",36291527,36307351,7
"5__102337915__174949425","5",102337915,174949425,1
"19__18543783__18544023","19",18543783,18544023,21
"21__45379515__45391371","21",45379515,45391371,1
"3__197592294__197593090","3",197592294,197593090,5
"8__22332467__22370945","8",22332467,22370945,1
"8__53580581__53599527","8",53580581,53599527,1
"16__68217143__68225678","16",68217143,68225678,13
"2__106739426__106746234","2",106739426,106746234,7
"1__6021854__6029319","1",6021854,6029319,7
"10__1123847__1142186","10",1123847,1142186,1
"21__44279772__44296877","21",44279772,44296877,1
"8__48308936__48320523","8",48308936,48320523,1
"3__111632166__111667922","3",111632166,111667922,1
"9__127300371__127306136","9",127300371,127306136,7
"17__48733193__48736729","17",48733193,48736729,2
"3__53097298__183898995","3",53097298,183898995,1
"3__48686152__136968729","3",48686152,136968729,2
"8__42218813__62340692","8",42218813,62340692,1
"1__34891563__161179968","1",34891563,161179968,7
"17__73951647__73952028","17",73951647,73952028,1
"17__79573717__79575848","17",79573717,79575848,1
"14__23395342__23396023","14",23395342,23396023,1
"1__162469745__162470894","1",162469745,162470894,18
"9__123280705__123301442","9",123280705,123301442,1
"5__145609280__145609473","5",145609280,145609473,1
"4__39739040__39776553","4",39739040,39776553,66
"2__26587170__26598016","2",26587170,26598016,1
"1__16046229__16056424","1",16046229,16056424,2
"12__96076483__96077487","12",96076483,96077487,43
"3__136710780__136714398","3",136710780,136714398,1
"9__134457992__134505711","9",134457992,134505711,5
"9__130928344__130948055","9",130928344,130948055,1
"11__102056749__102076805","11",102056749,102076805,1
"10__95107374__95109726","10",95107374,95109726,4
"2__9048751__9083393","2",9048751,9083393,4
"1__171492360__171494104","1",171492360,171494104,5
"11__73941957__81181989","11",73941957,81181989,3
"12__59591663__123340450","12",59591663,123340450,1
"19__3983108__48244751","19",3983108,48244751,1
"4__73944359__73958017","4",73944359,73958017,1
"1__92226700__215775296","1",92226700,215775296,5
"9__97873745__97879672","9",97873745,97879672,10
"16__89961446__89961545","16",89961446,89961545,1
"14__76638186__76643033","14",76638186,76643033,8
"12__1136914__1137738","12",1136914,1137738,4
"6__34789430__34789732","6",34789430,34789732,1
"19__8966650__8973616","19",8966650,8973616,30
"22__18378050__18379127","22",18378050,18379127,1
"7__81765726__104716528","7",81765726,104716528,1
"22__43213148__43213270","22",43213148,43213270,55
"22__19076881__19077003","22",19076881,19077003,2
"5__94224584__94248681","5",94224584,94248681,3
"6__170846322__170858201","6",170846322,170858201,17
"10__45484722__45484823","10",45484722,45484823,3
"5__156786013__156788606","5",156786013,156788606,4
"2__15514732__15557836","2",15514732,15557836,2
"10__43282616__43292971","10",43282616,43292971,1
"3__41949337__41957544","3",41949337,41957544,21
"3__137893441__170821953","3",137893441,170821953,1
"11__8728632__8734282","11",8728632,8734282,14
"2__239184384__239186596","2",239184384,239186596,1
"6__131912453__131924344","6",131912453,131924344,8
"13__49070327__50108398","13",49070327,50108398,1
"1__167343345__167343533","1",167343345,167343533,4
"16__28604763__28618176","16",28604763,28618176,1
"9__110062422__110084399","9",110062422,110084399,9
"11__62400037__62407203","11",62400037,62407203,1
"3__142775159__150801026","3",142775159,150801026,71
"5__33455692__33461169","5",33455692,33461169,2
"1__145601530__145608659","1",145601530,145608659,1
"9__36375931__36376124","9",36375931,36376124,1
"7__135262544__135302430","7",135262544,135302430,3
"10__70731647__70733420","10",70731647,70733420,1
"2__32323865__32370076","2",32323865,32370076,3
"18__670692__671451","18",670692,671451,1
"21__44279772__44283706","21",44279772,44283706,5
"5__151176788__151178874","5",151176788,151178874,1
"X__131516206__131518726","X",131516206,131518726,2
"10__7318854__7409851","10",7318854,7409851,4
"X__100275476__100277051","X",100275476,100277051,1
"9__140150781__140161798","9",140150781,140161798,1
"11__46515674__46534363","11",46515674,46534363,1
"8__142175285__142178624","8",142175285,142178624,1
"17__40939296__40940815","17",40939296,40940815,8
"15__59450486__59450578","15",59450486,59450578,1
"19__34289573__34297912","19",34289573,34297912,2
"14__76349028__76368567","14",76349028,76368567,2
