"index","chr","start","end","count"
"6__10702602__10702722","6",10702602,10702722,1
"17__79653342__79660782","17",79653342,79660782,1
"5__1815976__138363149","5",1815976,138363149,1
"12__133384477__133390005","12",133384477,133390005,6
"14__56343170__102496275","14",56343170,102496275,2
"3__195251617__195251694","3",195251617,195251694,1
"8__74585342__74601048","8",74585342,74601048,30
"3__50145503__50145737","3",50145503,50145737,1
"12__49072819__49073616","12",49072819,49073616,4
"19__3660964__3661999","19",3660964,3661999,55
"X__23739998__23754133","X",23739998,23754133,1
"10__103769131__103773781","10",103769131,103773781,3
"1__46290105__46295253","1",46290105,46295253,8
"19__57334121__57335882","19",57334121,57335882,174
"14__76642966__76662315","14",76642966,76662315,1162
"17__43195361__43195859","17",43195361,43195859,1
"1__12632756__12639440","1",12632756,12639440,38
"4__148968043__148968202","4",148968043,148968202,3
"6__2351885__139266505","6",2351885,139266505,1
"19__18543783__18544023","19",18543783,18544023,157
"3__197592294__197593090","3",197592294,197593090,43
"7__99045744__99048418","7",99045744,99048418,2
"3__182804481__182810333","3",182804481,182810333,5
"2__106739426__106746234","2",106739426,106746234,152
"6__52131409__52141996","6",52131409,52141996,27
"1__6021854__6029319","1",6021854,6029319,68
"17__48733193__48736729","17",48733193,48736729,31
"8__95556055__95556170","8",95556055,95556170,1
"1__62321702__62330305","1",62321702,62330305,4
"1__153734050__156453148","1",153734050,156453148,1
"5__36166621__36168549","5",36166621,36168549,14
"10__114724315__114799885","10",114724315,114799885,48
"1__31465237__31479949","1",31465237,31479949,9
"3__12421203__12422990","3",12421203,12422990,13
"12__26568236__26596583","12",26568236,26596583,2
"9__123280705__123301442","9",123280705,123301442,25
"16__67913753__67913874","16",67913753,67913874,13
"15__43023409__43028276","15",43023409,43028276,7
"11__6629276__6629441","11",6629276,6629441,2
"1__113464612__113471974","1",113464612,113471974,1
"9__33953283__33956144","9",33953283,33956144,30
"11__102056749__102076805","11",102056749,102076805,10
"10__95107374__95109726","10",95107374,95109726,945
"16__68155890__68225678","16",68155890,68225678,46
"12__6646086__6647162","12",6646086,6647162,63
"5__138356860__138356981","5",138356860,138356981,17
"1__151234637__151238915","1",151234637,151238915,47
"1__92226700__215775296","1",92226700,215775296,6
"8__124346118__124350061","8",124346118,124350061,3
"1__110586261__110586478","1",110586261,110586478,1
"11__403078__404135","11",403078,404135,38
"X__10031485__10035530","X",10031485,10035530,29
"X__53565298__53642796","X",53565298,53642796,1
"13__114149817__114175048","13",114149817,114175048,3
"20__31606443__31606628","20",31606443,31606628,17
"10__101563776__101572901","10",101563776,101572901,5
"20__36627590__36634799","20",36627590,36634799,1
"17__74093877__74094099","17",74093877,74094099,12
"10__45484722__45484823","10",45484722,45484823,8
"16__68300496__68321774","16",68300496,68321774,2
"2__70316939__101888206","2",70316939,101888206,1
"5__145634506__145634655","5",145634506,145634655,9
"10__94366376__94366994","10",94366376,94366994,1
"8__21958105__21958483","8",21958105,21958483,12
"15__50884108__50885946","15",50884108,50885946,212
"11__8728632__8734282","11",8728632,8734282,589
"12__120600874__120622046","12",120600874,120622046,5
"6__131912453__131924344","6",131912453,131924344,92
"1__167343345__167343533","1",167343345,167343533,51
"5__72351892__72364606","5",72351892,72364606,8
"16__68265081__68267785","16",68265081,68267785,9
"11__62400037__62407203","11",62400037,62407203,12
"18__8143645__8253412","18",8143645,8253412,1
"9__36375931__36376124","9",36375931,36376124,4
"17__131559__183725","17",131559,183725,3
"22__31904248__37519200","22",31904248,37519200,1
"2__32323865__32370076","2",32323865,32370076,267
"18__2925222__2960847","18",2925222,2960847,75
"3__127842427__181353960","3",127842427,181353960,9
"11__85692788__85707972","11",85692788,85707972,5
"8__97307326__97321850","8",97307326,97321850,80
"8__38803642__38814904","8",38803642,38814904,2
"7__129662159__129679387","7",129662159,129679387,4
"10__7318854__7409851","10",7318854,7409851,40
"8__101718879__101719033","8",101718879,101719033,1
"12__120568989__120622046","12",120568989,120622046,1
"2__96860696__96861287","2",96860696,96861287,1503
"15__59450486__59450578","15",59450486,59450578,5
"14__76349028__76368567","14",76349028,76368567,13
"1__151234637__151238085","1",151234637,151238085,2
"4__120166492__120194863","4",120166492,120194863,6
"19__52715939__52719916","19",52715939,52719916,42
"17__25877594__25904665","17",25877594,25904665,160
"17__16001681__16052831","17",16001681,16052831,1
"19__1089471__1089961","19",1089471,1089961,249
"7__29132239__29135833","7",29132239,29135833,26
"X__118544153__118544325","X",118544153,118544325,5
"2__148730308__148733544","2",148730308,148733544,17
"11__87013338__87030419","11",87013338,87030419,5
"9__112025330__112030713","9",112025330,112030713,19
"18__21644104__21649235","18",21644104,21649235,3
"4__2895740__2896458","4",2895740,2896458,61
