"index","chr","start","end","count"
"1__4569060__154186422","1",4569060,154186422,1
"14__56343170__102496275","14",56343170,102496275,2
"8__74585342__74601048","8",74585342,74601048,5
"3__50145503__50145737","3",50145503,50145737,1
"X__23739998__23754133","X",23739998,23754133,1
"7__6057445__6057676","7",6057445,6057676,1
"1__46290105__46295253","1",46290105,46295253,1
"19__57334121__57335882","19",57334121,57335882,12
"14__76642966__76662315","14",76642966,76662315,189
"1__12632756__12639440","1",12632756,12639440,8
"4__148968043__148968202","4",148968043,148968202,1
"19__18543783__18544023","19",18543783,18544023,7
"3__197592294__197593090","3",197592294,197593090,13
"20__46365447__46365686","20",46365447,46365686,9
"2__106739426__106746234","2",106739426,106746234,16
"1__6021854__6029319","1",6021854,6029319,10
"17__48733193__48736729","17",48733193,48736729,7
"5__36166621__36168549","5",36166621,36168549,1
"10__114724315__114799885","10",114724315,114799885,8
"3__12421203__12422990","3",12421203,12422990,2
"12__26568236__26596583","12",26568236,26596583,1
"16__67913753__67913874","16",67913753,67913874,2
"15__43023409__43028276","15",43023409,43028276,1
"9__33953283__33956144","9",33953283,33956144,4
"11__102056749__102076805","11",102056749,102076805,1
"10__95107374__95109726","10",95107374,95109726,103
"1__92226700__215775296","1",92226700,215775296,9
"8__124346118__124350061","8",124346118,124350061,1
"22__18378050__18379127","22",18378050,18379127,2
"X__10031485__10035530","X",10031485,10035530,4
"X__53565298__53642796","X",53565298,53642796,1
"20__31606443__31606628","20",31606443,31606628,1
"10__45484722__45484823","10",45484722,45484823,6
"5__145634506__145634655","5",145634506,145634655,3
"15__50884108__50885946","15",50884108,50885946,33
"10__103769131__103773781","10",103769131,103773781,1
"11__8728632__8734282","11",8728632,8734282,98
"12__120600874__120622046","12",120600874,120622046,1
"6__131912453__131924344","6",131912453,131924344,16
"5__72351892__72364606","5",72351892,72364606,2
"7__116339125__116397828","7",116339125,116397828,1
"16__68265081__68267785","16",68265081,68267785,1
"11__62400037__62407203","11",62400037,62407203,1
"9__36375931__36376124","9",36375931,36376124,9
"2__32323865__32370076","2",32323865,32370076,42
"18__2925222__2960847","18",2925222,2960847,7
"3__127842427__181353960","3",127842427,181353960,8
"8__97307326__97321850","8",97307326,97321850,7
"7__129662159__129679387","7",129662159,129679387,1
"10__7318854__7409851","10",7318854,7409851,7
"2__96860696__96861287","2",96860696,96861287,225
"14__76349028__76368567","14",76349028,76368567,2
"19__52715939__52719916","19",52715939,52719916,4
"17__25877594__25904665","17",25877594,25904665,63
"19__1089471__1089961","19",1089471,1089961,91
"7__29132239__29135833","7",29132239,29135833,1
"2__148730308__148733544","2",148730308,148733544,1
"18__21644104__21649235","18",21644104,21649235,1
"1__104902389__153517994","1",104902389,153517994,6
"2__122215263__122218769","2",122215263,122218769,3
"X__153281483__153281548","X",153281483,153281548,11
"13__33101545__33111164","13",33101545,33111164,2
"6__9795296__159029495","6",9795296,159029495,1
"17__26901970__26902562","17",26901970,26902562,108
"3__9495423__9506356","3",9495423,9506356,12
"14__53113093__74715837","14",53113093,74715837,3
"8__48730011__48777324","8",48730011,48777324,1
"5__64747302__64769779","5",64747302,64769779,5
"19__325635__325704","19",325635,325704,8
"8__19433512__22476008","8",19433512,22476008,1
"7__73922405__73927301","7",73922405,73927301,6
