"index","chr","start","end","count"
"1__865535__866469","1",865535,866469,29
"1__871152__874509","1",871152,874509,3
"1__871152__874840","1",871152,874840,5
"1__871152__877868","1",871152,877868,15
"1__981344__989931","1",981344,989931,60
"1__986833__987195","1",986833,987195,5
"1__1158624__1159348","1",1158624,1159348,2
"1__1192372__1192690","1",1192372,1192690,2
"1__1192372__1203372","1",1192372,1203372,9
"1__1198726__1203372","1",1198726,1203372,5
"1__1430865__1464711","1",1430865,1464711,1
"1__1451392__1463242","1",1451392,1463242,5
"1__1572259__1635585","1",1572259,1635585,16
"1__1721834__1722035","1",1721834,1722035,1
"1__1721834__1724750","1",1721834,1724750,16
"1__1735858__1756938","1",1735858,1756938,1
"1__1737914__1749314","1",1737914,1749314,4
"1__1737914__1770677","1",1737914,1770677,28
"1__1747195__1749314","1",1747195,1749314,5
"1__2100957__2105455","1",2100957,2105455,1
"1__2234724__2236024","1",2234724,2236024,4
"1__2339891__2340297","1",2339891,2340297,6
"1__3761471__3761915","1",3761471,3761915,137
"1__5987709__5993389","1",5987709,5993389,14
"1__6007164__6012896","1",6007164,6012896,7
"1__6007164__6046387","1",6007164,6046387,5
"1__6021854__6029319","1",6021854,6029319,13
"1__6021854__6038473","1",6021854,6038473,66
"1__6027359__6029319","1",6027359,6029319,2
"1__6291962__6292179","1",6291962,6292179,18
"1__6586756__6604982","1",6586756,6604982,3
"1__6589054__6593501","1",6589054,6593501,3
"1__6589054__6601987","1",6589054,6601987,62
"1__6659107__6659512","1",6659107,6659512,6
"1__8425872__8601377","1",8425872,8601377,112
"1__8555123__8684439","1",8555123,8684439,8
"1__8616534__8617582","1",8616534,8617582,58
"1__8616534__8674745","1",8616534,8674745,15
"1__8674620__8684439","1",8674620,8684439,21
"1__8922946__8925541","1",8922946,8925541,34
"1__8923294__8928116","1",8923294,8928116,3
"1__8923950__8925541","1",8923950,8925541,4
"1__8926338__8927309","1",8926338,8927309,5
"1__8928047__8932045","1",8928047,8932045,2
"1__8931950__8934976","1",8931950,8934976,15
"1__9931245__9938047","1",9931245,9938047,66
"1__10132086__10165802","1",10132086,10165802,7
"1__10464218__10468197","1",10464218,10468197,1
"1__11090233__11106790","1",11090233,11106790,6
"1__11130957__11137005","1",11130957,11137005,4
"1__11205025__11303357","1",11205025,11303357,5
"1__12009830__12023693","1",12009830,12023693,1
"1__12030727__12033054","1",12030727,12033054,6
"1__12042027__12042171","1",12042027,12042171,45
"1__12049222__12052747","1",12049222,12052747,16
"1__12049222__12064670","1",12049222,12064670,7
"1__12049222__12069783","1",12049222,12069783,1
"1__12061458__12062160","1",12061458,12062160,36
"1__12061458__12069783","1",12061458,12069783,78
"1__12378129__12382803","1",12378129,12382803,32
"1__12632756__12639440","1",12632756,12639440,10
"1__15370485__15370655","1",15370485,15370655,2
"1__15382587__15386798","1",15382587,15386798,222
"1__15833394__15833570","1",15833394,15833570,561
"1__15844605__15844890","1",15844605,15844890,9
"1__15956820__15970145","1",15956820,15970145,5
"1__16046229__16056424","1",16046229,16056424,12
"1__16464770__16464925","1",16464770,16464925,85
"1__17742976__17749332","1",17742976,17749332,3
"1__17907048__17914140","1",17907048,17914140,17
"1__17907048__17930086","1",17907048,17930086,4
"1__17907048__17934472","1",17907048,17934472,104
"1__17907048__17949670","1",17907048,17949670,12
"1__17981131__17983203","1",17981131,17983203,1
"1__19410998__19415471","1",19410998,19415471,12
"1__19431542__19439361","1",19431542,19439361,3
"1__19433331__19480433","1",19433331,19480433,1
"1__19488321__19526248","1",19488321,19526248,24
"1__19499358__19501527","1",19499358,19501527,22
"1__19499933__19524543","1",19499933,19524543,7
"1__19510305__19511780","1",19510305,19511780,1
"1__19644094__19644335","1",19644094,19644335,37
"1__20979344__20982272","1",20979344,20982272,7
"1__21137231__21139732","1",21137231,21139732,3
"1__21180053__21191205","1",21180053,21191205,56
"1__21220010__21231464","1",21220010,21231464,6
"1__21220010__21268823","1",21220010,21268823,5
"1__21295967__21307720","1",21295967,21307720,61
"1__21295967__21437876","1",21295967,21437876,6
"1__21306827__21307720","1",21306827,21307720,9
"1__21329206__21415706","1",21329206,21415706,8
"1__21377359__21437876","1",21377359,21437876,5
"1__21415631__21437876","1",21415631,21437876,12
"1__21553652__21554534","1",21553652,21554534,67
"1__21573714__21573856","1",21573714,21573856,2
"1__21599192__21599404","1",21599192,21599404,2
"1__22404922__22413359","1",22404922,22413359,24
"1__23356962__23377013","1",23356962,23377013,2
"1__23356962__23385660","1",23356962,23385660,33
"1__23376880__23385660","1",23376880,23385660,3
"1__23381562__23384058","1",23381562,23384058,81
"1__23381562__23399896","1",23381562,23399896,106
"1__24130890__24147083","1",24130890,24147083,1
"1__24495907__24507344","1",24495907,24507344,5
"1__25666965__25678184","1",25666965,25678184,10
"1__25678117__25679465","1",25678117,25679465,184
"1__26581662__26582356","1",26581662,26582356,2
"1__26584088__26584751","1",26584088,26584751,109
"1__26774050__26786635","1",26774050,26786635,125
"1__26784282__26786635","1",26784282,26786635,2
"1__27056142__27059283","1",27056142,27059283,17
"1__27432376__27434356","1",27432376,27434356,4
"1__27621005__27624602","1",27621005,27624602,1
"1__28233439__28233793","1",28233439,28233793,62
"1__28362055__28374937","1",28362055,28374937,11
"1__28800066__28800663","1",28800066,28800663,37
"1__28800066__28807116","1",28800066,28807116,11
"1__29315868__29323831","1",29315868,29323831,31
"1__29481208__29481422","1",29481208,29481422,1
"1__29533274__29543197","1",29533274,29543197,104
"1__29581787__29618538","1",29581787,29618538,10
"1__29586382__29586556","1",29586382,29586556,30
"1__31414845__31423108","1",31414845,31423108,1
"1__31437521__31453010","1",31437521,31453010,4
"1__31447498__31454252","1",31447498,31454252,4
"1__31452909__31454252","1",31452909,31454252,4
"1__31452909__31468067","1",31452909,31468067,1
"1__31465237__31479949","1",31465237,31479949,1
"1__31740718__31764853","1",31740718,31764853,4
"1__31764760__31766195","1",31764760,31766195,2
"1__31901825__31902385","1",31901825,31902385,166
"1__32050279__32051086","1",32050279,32051086,3
"1__32127261__32145286","1",32127261,32145286,6
"1__32381496__32385259","1",32381496,32385259,1
"1__32495899__32498935","1",32495899,32498935,14
"1__32540552__32566163","1",32540552,32566163,6
"1__32622454__32623962","1",32622454,32623962,177
"1__32622947__32623962","1",32622947,32623962,26
"1__32627548__32628914","1",32627548,32628914,1
"1__32653555__32653725","1",32653555,32653725,52
"1__32689635__32690076","1",32689635,32690076,13
"1__32691772__32692131","1",32691772,32692131,90
"1__32691772__32694417","1",32691772,32694417,1
"1__32694100__32694809","1",32694100,32694809,98
"1__32792540__32793278","1",32792540,32793278,613
"1__33836022__33841194","1",33836022,33841194,138
"1__35562918__35570370","1",35562918,35570370,15
"1__35846860__35847359","1",35846860,35847359,5
"1__35846860__35871069","1",35846860,35871069,1
"1__35851043__35859340","1",35851043,35859340,116
"1__36096875__36102033","1",36096875,36102033,3
"1__36291527__36307351","1",36291527,36307351,17
"1__36291527__36316654","1",36291527,36316654,1
"1__36372536__36384024","1",36372536,36384024,21
"1__36432556__36439112","1",36432556,36439112,17
"1__36437625__36505585","1",36437625,36505585,17
"1__36475076__36492899","1",36475076,36492899,2
"1__36773371__36773564","1",36773371,36773564,24
"1__38047824__38053096","1",38047824,38053096,41
"1__38168924__38171239","1",38168924,38171239,126
"1__38331433__38343995","1",38331433,38343995,46
"1__38341278__38412006","1",38341278,38412006,27
"1__39752958__39753234","1",39752958,39753234,16
"1__39916724__39945681","1",39916724,39945681,70
"1__40030778__40035674","1",40030778,40035674,2
"1__40872408__40882768","1",40872408,40882768,2
"1__41463066__41466789","1",41463066,41466789,34
"1__41471723__41474386","1",41471723,41474386,5
"1__41536267__41541123","1",41536267,41541123,16
"1__41578955__41582682","1",41578955,41582682,54
"1__41578955__41608784","1",41578955,41608784,2
"1__42730786__42744343","1",42730786,42744343,1
"1__43161870__43162615","1",43161870,43162615,1
"1__43895982__43898861","1",43895982,43898861,2
"1__44035261__44035449","1",44035261,44035449,50
"1__44057483__44071114","1",44057483,44071114,1
"1__44085351__44085529","1",44085351,44085529,7
"1__44131367__44149475","1",44131367,44149475,1
"1__44257773__44303983","1",44257773,44303983,34
"1__44303891__44386600","1",44303891,44386600,1
"1__44466439__44468318","1",44466439,44468318,2
"1__44713611__44804994","1",44713611,44804994,9
"1__44750507__44804994","1",44750507,44804994,15
"1__44750507__44818597","1",44750507,44818597,71
"1__44773982__44785416","1",44773982,44785416,1
"1__44773982__44804994","1",44773982,44804994,2
"1__44773982__44818597","1",44773982,44818597,67
"1__44785300__44804994","1",44785300,44804994,11
"1__44804717__44804994","1",44804717,44804994,9
"1__44877653__44878394","1",44877653,44878394,3
"1__45088414__45092070","1",45088414,45092070,193
"1__45223228__45223812","1",45223228,45223812,37
"1__46032241__46032692","1",46032241,46032692,3
"1__46095248__46108171","1",46095248,46108171,154
"1__46096154__46099319","1",46096154,46099319,5
"1__46105882__46120991","1",46105882,46120991,8
"1__46463396__46468555","1",46463396,46468555,4
"1__46725636__46739888","1",46725636,46739888,4
"1__47030713__47037839","1",47030713,47037839,18
"1__47037089__47059952","1",47037089,47059952,23
"1__47735307__47737913","1",47735307,47737913,14
"1__48821342__48825442","1",48821342,48825442,14
"1__51005264__51061888","1",51005264,51061888,20
"1__51032749__51061888","1",51032749,51061888,21
"1__51049324__51204626","1",51049324,51204626,310
"1__51121114__51171563","1",51121114,51171563,66
"1__51253672__51323669","1",51253672,51323669,1
"1__51860053__51875368","1",51860053,51875368,128
"1__51926763__51929470","1",51926763,51929470,18
"1__52082546__52117713","1",52082546,52117713,115
"1__52211208__52238395","1",52211208,52238395,1
"1__52293468__52299842","1",52293468,52299842,60
"1__52954581__52962855","1",52954581,52962855,1
"1__53333211__53333449","1",53333211,53333449,37
"1__53343354__53347337","1",53343354,53347337,36
"1__53727740__53736825","1",53727740,53736825,71
"1__53736700__53737018","1",53736700,53737018,6
"1__54266366__54298264","1",54266366,54298264,1
"1__54717289__54717533","1",54717289,54717533,4
"1__55319710__55319907","1",55319710,55319907,12
"1__55319710__55340884","1",55319710,55340884,1
"1__55340766__55341720","1",55340766,55341720,1
"1__55624551__55625358","1",55624551,55625358,6
"1__59787208__59922748","1",59787208,59922748,125
"1__61743192__61872399","1",61743192,61872399,7
"1__61798184__61824946","1",61798184,61824946,5
"1__62321702__62330305","1",62321702,62330305,2
"1__62713144__62734177","1",62713144,62734177,3
"1__62728764__62737261","1",62728764,62737261,8
"1__62970301__62973729","1",62970301,62973729,1
"1__63042933__63052295","1",63042933,63052295,4
"1__63042933__63091072","1",63042933,63091072,4
"1__63836442__63877732","1",63836442,63877732,31
"1__64515363__64516388","1",64515363,64516388,3
"1__65301781__65321381","1",65301781,65321381,10
"1__65305286__65321381","1",65305286,65321381,7
"1__70766447__70779473","1",70766447,70779473,143
"1__70881639__70900860","1",70881639,70900860,16
"1__76253182__76255041","1",76253182,76255041,1
"1__76253182__76255742","1",76253182,76255742,1
"1__78191307__78205102","1",78191307,78205102,22
"1__78267016__78309092","1",78267016,78309092,9
"1__78432378__78433350","1",78432378,78433350,8
"1__89236035__89237562","1",89236035,89237562,68
"1__89236035__89251896","1",89236035,89251896,11
"1__91967211__91973954","1",91967211,91973954,3
"1__91973411__91973954","1",91973411,91973954,7
"1__92554255__92604987","1",92554255,92604987,1
"1__92798948__92811471","1",92798948,92811471,23
"1__92846281__92846430","1",92846281,92846430,44
"1__93159359__93170301","1",93159359,93170301,62
"1__94037227__94037398","1",94037227,94037398,4
"1__94140170__94140497","1",94140170,94140497,7
"1__94360170__94363454","1",94360170,94363454,61
"1__94360170__94367225","1",94360170,94367225,3
"1__94953448__94956803","1",94953448,94956803,49
"1__99150441__99164461","1",99150441,99164461,9
"1__100525434__100542833","1",100525434,100542833,4
"1__109270430__109276154","1",109270430,109276154,10
"1__109477247__109477564","1",109477247,109477564,89
"1__109883346__109912211","1",109883346,109912211,17
"1__109897989__109910103","1",109897989,109910103,3
"1__113140593__113159517","1",113140593,113159517,1
"1__113633940__113653184","1",113633940,113653184,2
"1__114483004__114484081","1",114483004,114484081,7
"1__114976239__115007010","1",114976239,115007010,12
"1__116927405__116939356","1",116927405,116939356,43
"1__116931260__116944277","1",116931260,116944277,41
"1__117957335__117963271","1",117957335,117963271,73
"1__117957335__118035884","1",117957335,118035884,9
"1__120510700__120510855","1",120510700,120510855,47
"1__145440632__145441053","1",145440632,145441053,71
"1__145601530__145601852","1",145601530,145601852,13
"1__145601530__145608659","1",145601530,145608659,1
"1__145684585__145687091","1",145684585,145687091,5
"1__146724278__146731572","1",146724278,146731572,89
"1__146757975__146765406","1",146757975,146765406,10
"1__150044233__150064189","1",150044233,150064189,2
"1__150307406__150318967","1",150307406,150318967,3
"1__150923841__150934634","1",150923841,150934634,1
"1__150923841__150935195","1",150923841,150935195,19
"1__151001262__151001420","1",151001262,151001420,4
"1__151062882__151070478","1",151062882,151070478,1
"1__151139410__151139694","1",151139410,151139694,1
"1__151139410__151139890","1",151139410,151139890,324
"1__151204147__151205179","1",151204147,151205179,7
"1__151206673__151212515","1",151206673,151212515,35
"1__151212431__151215043","1",151212431,151215043,127
"1__151234637__151238915","1",151234637,151238915,15
"1__151261004__151262016","1",151261004,151262016,2
"1__151317204__151317664","1",151317204,151317664,8
"1__151395873__151403317","1",151395873,151403317,3
"1__151400299__151400490","1",151400299,151400490,3
"1__151413404__151414681","1",151413404,151414681,2
"1__151611364__151611595","1",151611364,151611595,2
"1__153635181__153640553","1",153635181,153640553,1
"1__153635691__153637812","1",153635691,153637812,52
"1__153723571__153727215","1",153723571,153727215,18
"1__153723571__153730239","1",153723571,153730239,4
"1__153723571__153742320","1",153723571,153742320,20
"1__153723571__153744916","1",153723571,153744916,4
"1__153727118__153742320","1",153727118,153742320,8
"1__153905673__153914589","1",153905673,153914589,7
"1__153909964__153912732","1",153909964,153912732,90
"1__154184934__154186422","1",154184934,154186422,2
"1__154221715__154224129","1",154221715,154224129,2
"1__154223517__154224129","1",154223517,154224129,4
"1__154223517__154227366","1",154223517,154227366,1
"1__154229539__154232505","1",154229539,154232505,63
"1__154229822__154232505","1",154229822,154232505,4
"1__154233368__154239044","1",154233368,154239044,17
"1__154420601__154427057","1",154420601,154427057,14
"1__154996948__154999191","1",154996948,154999191,2
"1__155141884__155145104","1",155141884,155145104,9
"1__155209407__155209868","1",155209407,155209868,6
"1__155220067__155223769","1",155220067,155223769,19
"1__155236520__155239507","1",155236520,155239507,39
"1__155238084__155239507","1",155238084,155239507,3
"1__155279855__155288544","1",155279855,155288544,5
"1__155313105__155313277","1",155313105,155313277,201
"1__155313395__155429689","1",155313395,155429689,2
"1__155324264__155327540","1",155324264,155327540,35
"1__155385535__155385714","1",155385535,155385714,2
"1__155640111__155650247","1",155640111,155650247,3
"1__155695173__155695810","1",155695173,155695810,24
"1__155742857__155746272","1",155742857,155746272,182
"1__155891166__155891709","1",155891166,155891709,60
"1__155927504__155928187","1",155927504,155928187,30
"1__156246876__156248825","1",156246876,156248825,1
"1__156264156__156264356","1",156264156,156264356,10
"1__156520053__156524184","1",156520053,156524184,2
"1__156913727__156949078","1",156913727,156949078,9
"1__160281658__160309772","1",160281658,160309772,1
"1__160293221__160302347","1",160293221,160302347,36
"1__160314512__160324080","1",160314512,160324080,13
"1__161011114__161011636","1",161011114,161011636,131
"1__161128202__161128646","1",161128202,161128646,38
"1__161131828__161132864","1",161131828,161132864,2
"1__161192708__161193215","1",161192708,161193215,5
"1__161293404__161298287","1",161293404,161298287,21
"1__161748034__161753886","1",161748034,161753886,42
"1__162469745__162470894","1",162469745,162470894,43
"1__162560113__162560301","1",162560113,162560301,5
"1__165859441__165860559","1",165859441,165860559,11
"1__165859441__165875206","1",165859441,165875206,6
"1__166838682__166839091","1",166838682,166839091,426
"1__167343345__167343533","1",167343345,167343533,14
"1__167365523__167382351","1",167365523,167382351,1
"1__167381196__167382351","1",167381196,167382351,59
"1__167734820__167745403","1",167734820,167745403,9
"1__168007609__168014465","1",168007609,168014465,3
"1__169199956__169256646","1",169199956,169256646,1
"1__169796192__169796340","1",169796192,169796340,212
"1__169847775__169858031","1",169847775,169858031,3
"1__169951113__169961396","1",169951113,169961396,12
"1__171486730__171557644","1",171486730,171557644,1
"1__171492360__171494104","1",171492360,171494104,15
"1__171546573__171546776","1",171546573,171546776,374
"1__174652660__174671394","1",174652660,174671394,1
"1__175996708__176015460","1",175996708,176015460,1
"1__175996708__176085817","1",175996708,176085817,2
"1__176012322__176015460","1",176012322,176015460,98
"1__176050288__176105683","1",176050288,176105683,22
"1__176050288__176153828","1",176050288,176153828,3
"1__176118142__176133027","1",176118142,176133027,170
"1__176563660__176564731","1",176563660,176564731,2
"1__178252699__178414797","1",178252699,178414797,2
"1__178753553__178854346","1",178753553,178854346,1
"1__178848037__178854346","1",178848037,178854346,11
"1__179019414__179023773","1",179019414,179023773,34
"1__179023664__179035994","1",179023664,179035994,15
"1__179086467__179087899","1",179086467,179087899,162
"1__179100446__179100616","1",179100446,179100616,2
"1__179310163__179310445","1",179310163,179310445,5
"1__179311249__179312770","1",179311249,179312770,426
"1__179316735__179318077","1",179316735,179318077,31
"1__179316735__179319566","1",179316735,179319566,4
"1__180756889__180780624","1",180756889,180780624,1
"1__180793889__180833010","1",180793889,180833010,6
"1__185094076__185106928","1",185094076,185106928,2
"1__186359843__186360923","1",186359843,186360923,200
"1__193116997__193205486","1",193116997,193205486,18
"1__196645119__196659369","1",196645119,196659369,3
"1__197091518__197097795","1",197091518,197097795,17
"1__197091518__197098447","1",197091518,197098447,2
